Item,ItemId,Name,Date
"Archimtiros' Ring of Reckoning",19376,Anunaki,"2026-02-20 14:13:20"
"Ashjre'thul, Crossbow of Smiting",19361,Alagathor,"2026-02-20 18:51:22"
"Ashjre'thul, Crossbow of Smiting",19361,Alagathor,"2026-02-20 18:51:22"
"Ashjre'thul, Crossbow of Smiting",19361,Nostalgia,"2026-02-20 19:29:24"
"Ashjre'thul, Crossbow of Smiting",19361,Omershoots,"2026-02-20 18:54:16"
"Ashkandi, Greatsword of the Brotherhood",19364,Theodeus,"2026-02-20 13:58:16"
"Band of Forced Concentration",19403,Frostypop,"2026-02-20 17:03:57"
"Bloodfang Chestpiece",16905,Silvio,"2026-02-20 19:20:42"
"Bloodfang Gloves",16907,Silvio,"2026-02-20 19:20:42"
"Boots of Pure Thought",19437,Vallon,"2026-02-20 13:03:34"
"Bracers of Arcane Accuracy",19374,Frostypop,"2026-02-20 17:03:57"
"Breastplate of Wrath",16966,Fenhir,"2026-02-20 12:26:46"
"Chromatic Boots",19387,Birkler,"2026-02-20 17:26:17"
"Chromatic Boots",19387,Bruceli,"2026-02-20 19:27:02"
"Chromatic Boots",19387,Ixiian,"2026-02-20 13:43:23"
"Chromatic Boots",19387,Tibies,"2026-02-20 18:29:08"
"Chromatic Boots",19387,Tochopolvo,"2026-02-20 19:15:58"
"Chromatically Tempered Sword",19352,Aminth,"2026-02-20 19:13:57"
"Chromatically Tempered Sword",19352,Aminth,"2026-02-20 19:13:57"
"Chromatically Tempered Sword",19352,Fletch,"2026-02-20 19:12:53"
"Chromatically Tempered Sword",19352,Macharius,"2026-02-20 19:16:48"
"Chromatically Tempered Sword",19352,Terrora,"2026-02-20 16:37:12"
"Chromatically Tempered Sword",19352,Terrora,"2026-02-20 16:37:12"
"Chromatically Tempered Sword",19352,Theodeus,"2026-02-20 13:58:16"
"Circle of Applied Force",19432,Bruceli,"2026-02-20 19:27:02"
"Circle of Applied Force",19432,Ixiian,"2026-02-20 13:43:23"
"Crul'shorukh, Edge of Chaos",19363,Eïnherjar,"2026-02-20 19:22:37"
"Dragonstalker's Breastplate",16942,Bimly,"2026-02-20 17:03:00"
"Dragonstalker's Greaves",16941,Ulthras,"2026-02-20 14:21:11"
"Dragonstalker's Spaulders",16937,Bimly,"2026-02-20 17:03:00"
"Dragonstalker's Spaulders",16937,Nostalgia,"2026-02-20 19:29:24"
"Dragonstalker's Spaulders",16937,Ulthras,"2026-02-20 14:21:11"
"Drake Fang Talisman",19406,Birkler,"2026-02-20 17:26:17"
"Drake Fang Talisman",19406,Eriathwen,"2026-02-20 19:03:31"
"Drake Fang Talisman",19406,Fletch,"2026-02-20 19:12:53"
"Drake Fang Talisman",19406,Selenax,"2026-02-20 19:34:38"
"Drake Fang Talisman",19406,Selenax,"2026-02-20 19:34:38"
"Drake Fang Talisman",19406,Skoomael,"2026-02-20 19:13:32"
"Drake Fang Talisman",19406,Tibies,"2026-02-20 18:29:08"
"Drake Fang Talisman",19406,Tochopolvo,"2026-02-20 19:15:58"
"Drake Fang Talisman",19406,Whorm,"2026-02-20 19:26:51"
"Drake Fang Talisman",19406,Whorm,"2026-02-20 19:26:51"
"Drake Fang Talisman",19406,Zaiterlo,"2026-02-20 12:59:04"
"Drake Fang Talisman",19406,Zaiterlo,"2026-02-20 12:59:04"
"Drake Talon Pauldrons",19394,Aldee,"2026-02-20 13:56:29"
"Drake Talon Pauldrons",19394,Eriathwen,"2026-02-20 19:03:31"
"Drake Talon Pauldrons",19394,Mercîless,"2026-02-20 12:54:59"
"Empowered Leggings",19385,Holdhur,"2026-02-20 16:59:28"
"Empowered Leggings",19385,Sixto,"2026-02-20 18:46:26"
"Empowered Leggings",19385,Vallon,"2026-02-20 13:03:34"
"Helm of Endless Rage",19372,Mercîless,"2026-02-20 12:54:59"
"Judgement Bindings",16951,Amima,"2026-02-20 18:56:32"
"Lok'amir il Romathis",19360,Alea,"2026-02-20 18:53:53"
"Lok'amir il Romathis",19360,Turaleon,"2026-02-20 19:18:37"
"Lok'amir il Romathis",19360,Turaleon,"2026-02-20 19:18:37"
"Maladath, Runed Blade of the Black Flight",19351,Aldee,"2026-02-20 13:56:29"
"Maladath, Runed Blade of the Black Flight",19351,Anunaki,"2026-02-20 14:13:20"
"Maladath, Runed Blade of the Black Flight",19351,Eïnherjar,"2026-02-20 19:22:37"
"Maladath, Runed Blade of the Black Flight",19351,Macharius,"2026-02-20 19:16:48"
"Mind Quickening Gem",19339,Micahlion,"2026-02-20 12:30:20"
"Mind Quickening Gem",19339,Micahlion,"2026-02-20 12:30:20"
"Neltharion's Tear",19379,Blues,"2026-02-20 17:16:33"
"Neltharion's Tear",19379,Blues,"2026-02-20 17:16:33"
"Neltharion's Tear",19379,Karathir,"2026-02-20 16:53:08"
"Neltharion's Tear",19379,Karathir,"2026-02-20 16:53:08"
"Pauldrons of Transcendence",16924,Kristin,"2026-02-20 17:36:18"
"Pauldrons of Wrath",16961,Fenhir,"2026-02-20 12:26:46"
"Prestor's Talisman of Connivery",19377,Omershoots,"2026-02-20 18:54:16"
"Prestor's Talisman of Connivery",19377,Skoomael,"2026-02-20 19:13:32"
"Pure Elementium Band",19382,Amima,"2026-02-20 18:56:32"
"Pure Elementium Band",19382,Hoiga,"2026-02-20 19:02:17"
"Pure Elementium Band",19382,Holdhur,"2026-02-20 16:59:28"
"Pure Elementium Band",19382,Maruan,"2026-02-20 14:31:04"
"Pure Elementium Band",19382,Sixto,"2026-02-20 18:46:26"
"Rejuvenating Gem",19395,Hoiga,"2026-02-20 19:02:17"
"Rejuvenating Gem",19395,Krovak,"2026-02-20 18:53:10"
"Rejuvenating Gem",19395,Maruan,"2026-02-20 14:31:04"
"Robes of Transcendence",16923,Kristin,"2026-02-20 17:36:18"
"Scrolls of Blinding Light",19343,Krovak,"2026-02-20 18:53:10"
"Styleen's Impeding Scarab",19431,Alea,"2026-02-20 18:53:53"
