Item,ItemId,Name,Date
"Angelista's Grasp",19388,Giggles,"2026-04-10 18:48:33"
"Ashkandi, Greatsword of the Brotherhood",19364,Theodeus,"2026-04-10 18:59:29"
"Band of Forced Concentration",19403,Dalaria,"2026-04-10 18:38:31"
"Band of Forced Concentration",19403,Danmage,"2026-04-10 18:42:08"
"Bloodfang Chestpiece",16905,Fluffycatto,"2026-04-10 19:29:19"
"Bloodfang Gloves",16907,Shilwa,"2026-04-10 18:35:25"
"Boots of Pure Thought",19437,Razlupitel,"2026-04-10 19:35:29"
"Boots of Pure Thought",19437,Razlupitel,"2026-04-10 19:35:29"
"Chromatic Boots",19387,Eduard,"2026-04-10 19:33:30"
"Chromatic Boots",19387,Mercîless,"2026-04-10 18:44:17"
"Chromatic Boots",19387,Tochopolvo,"2026-04-10 18:35:37"
"Chromatically Tempered Sword",19352,Lillkungs,"2026-04-10 18:44:46"
"Chromatically Tempered Sword",19352,Terrora,"2026-04-10 18:40:24"
"Chromatically Tempered Sword",19352,Terrora,"2026-04-10 18:40:24"
"Chromatically Tempered Sword",19352,Tripplex,"2026-04-10 19:44:57"
"Circle of Applied Force",19432,Bruceli,"2026-04-10 18:40:04"
"Circle of Applied Force",19432,Tochopolvo,"2026-04-10 18:35:37"
"Cloak of Firemaw",19398,Shilwa,"2026-04-10 18:35:25"
"Crul'shorukh, Edge of Chaos",19363,Mèzz,"2026-04-10 18:54:08"
"Crul'shorukh, Edge of Chaos",19363,Theodeus,"2026-04-10 18:59:29"
"Crul'shorukh, Edge of Chaos",19363,Yulepunch,"2026-04-10 19:30:05"
"Dragon's Touch",19367,Michalion,"2026-04-10 18:39:59"
"Dragon's Touch",19367,Michalion,"2026-04-10 18:39:59"
"Dragonstalker's Belt",16936,Littlebirdie,"2026-04-10 19:00:44"
"Dragonstalker's Breastplate",16942,Amima,"2026-04-10 18:49:35"
"Dragonstalker's Greaves",16941,Littlebirdie,"2026-04-10 19:00:44"
"Dragonstalker's Greaves",16941,Nostalgia,"2026-04-10 19:40:58"
"Dragonstalker's Spaulders",16937,Ulthras,"2026-04-10 18:34:24"
"Dragonstalker's Spaulders",16937,Ulthras,"2026-04-10 18:34:24"
"Drake Fang Talisman",19406,Birkler,"2026-04-10 19:19:51"
"Drake Fang Talisman",19406,Birkler,"2026-04-10 19:19:51"
"Drake Fang Talisman",19406,Bruceli,"2026-04-10 18:40:04"
"Drake Fang Talisman",19406,Eduard,"2026-04-10 19:33:30"
"Drake Fang Talisman",19406,Willythepimp,"2026-04-10 18:50:49"
"Drake Fang Talisman",19406,Willythepimp,"2026-04-10 18:50:49"
"Drake Fang Talisman",19406,Zaiterlo,"2026-04-10 18:52:22"
"Drake Fang Talisman",19406,Zaiterlo,"2026-04-10 18:52:22"
"Drake Talon Pauldrons",19394,Yulepunch,"2026-04-10 19:30:05"
"Elementium Threaded Cloak",19386,Tyske,"2026-04-10 19:28:17"
"Empowered Leggings",19385,Elozia,"2026-04-10 18:50:27"
"Handguards of Transcendence",16920,Favorite,"2026-04-10 18:38:33"
"Head of Nefarian",19003,Alanakos,"2026-04-10 19:22:45"
"Head of Nefarian",19003,Alanakos,"2026-04-10 19:22:45"
"Head of Nefarian",19003,Nostalgia,"2026-04-10 19:40:58"
"Helm of Endless Rage",19372,Lillkungs,"2026-04-10 18:44:46"
"Judgement Bindings",16951,Alea,"2026-04-10 18:50:10"
"Judgement Breastplate",16958,Dontelios,"2026-04-10 18:42:20"
"Judgement Breastplate",16958,Mohg,"2026-04-10 19:02:56"
"Judgement Gauntlets",16956,Dontelios,"2026-04-10 18:42:20"
"Lok'amir il Romathis",19360,Favorite,"2026-04-10 18:38:33"
"Lok'amir il Romathis",19360,Giggles,"2026-04-10 18:48:33"
"Lok'amir il Romathis",19360,Mohg,"2026-04-10 19:02:56"
"Lok'amir il Romathis",19360,Turaleon,"2026-04-10 18:39:41"
"Lok'amir il Romathis",19360,Turaleon,"2026-04-10 18:39:41"
"Maladath, Runed Blade of the Black Flight",19351,Aldee,"2026-04-10 18:59:13"
"Maladath, Runed Blade of the Black Flight",19351,Aldee,"2026-04-10 18:59:13"
"Maladath, Runed Blade of the Black Flight",19351,Mercîless,"2026-04-10 18:44:17"
"Maladath, Runed Blade of the Black Flight",19351,Mèzz,"2026-04-10 18:54:08"
"Maladath, Runed Blade of the Black Flight",19351,Tripplex,"2026-04-10 19:44:57"
"Malfurion's Blessed Bulwark",19405,Tyske,"2026-04-10 19:28:17"
"Neltharion's Tear",19379,Voidlocks,"2026-04-10 18:56:30"
"Neltharion's Tear",19379,Voidlocks,"2026-04-10 18:56:30"
"Nemesis Robes",16931,Snorpan,"2026-04-10 18:51:28"
"Nemesis Spaulders",16932,Snorpan,"2026-04-10 18:51:28"
"Prestor's Talisman of Connivery",19377,Amima,"2026-04-10 18:49:35"
"Prestor's Talisman of Connivery",19377,Tortia,"2026-04-10 19:36:46"
"Prestor's Talisman of Connivery",19377,Tortia,"2026-04-10 19:36:46"
"Pure Elementium Band",19382,Maruan,"2026-04-10 18:47:59"
"Pure Elementium Band",19382,Maruan,"2026-04-10 18:47:59"
"Pure Elementium Band",19382,Mornie,"2026-04-10 19:17:02"
"Pure Elementium Band",19382,Mornie,"2026-04-10 19:17:02"
"Rejuvenating Gem",19395,Alea,"2026-04-10 18:50:10"
"Rejuvenating Gem",19395,Elozia,"2026-04-10 18:50:27"
"Ringo's Blizzard Boots",19438,Danmage,"2026-04-10 18:42:08"
"Staff of the Shadow Flame",19356,Dalaria,"2026-04-10 18:38:31"
"Staff of the Shadow Flame",19356,Icevein,"2026-04-10 19:00:19"
"Staff of the Shadow Flame",19356,Icevein,"2026-04-10 19:00:19"
"Taut Dragonhide Belt",19396,Fluffycatto,"2026-04-10 19:29:19"
