dateTime,character,itemID,offspec,id
2025-11-14,Zbleh,19336,0,12121499599382911860
2025-11-14,Thijn,16911,0,29571534347382610200
2025-11-14,Giggles,16926,0,27304785644256057723
2025-11-14,Shadory,16818,0,20870157731261939429
2025-11-14,Ulthras,16936,0,26075448938224842010
2025-11-14,Sucrette,19340,0,15267527823641394869
2025-11-14,Eldoren,20383,0,34735869783980707686
2025-11-14,Anunaki,16906,0,47466133912981078720
2025-11-14,_disenchanted,19373,0,26215528621727423037
2025-11-14,Shadory,16912,0,23467828571261939429
2025-11-14,Alagar,19353,1,20036556761543589075
2025-11-14,_disenchanted,19402,0,22633602891727423037
2025-11-14,Holdhur,19407,1,38347018334022944520
2025-11-14,Boomer,16964,1,14689840123823498874
2025-11-14,_disenchanted,19396,0,30893482611727423037
2025-11-14,Dumbdumb,19431,0,17998088001782217247
2025-11-14,Lillkungs,19387,0,11063036103402846085
2025-11-14,Thijn,16832,0,37878591093473826102
2025-11-14,Manadar,16953,1,23551818982467294550
2025-11-14,_disenchanted,19390,0,45097816417274230370
2025-11-14,Tripplex,19381,0,41662702774376455600
2025-11-14,Whorm,19363,0,41242267182739766725
2025-11-14,Tochopolvo,19002,0,12454646292072584012
2025-11-14,Megadeath,16916,0,24751827967767948100
2025-11-14,Ulthras,16942,0,23267652863822484201
2025-11-14,Micahlion,16800,0,26042750553258917219
2025-11-14,_disenchanted,16805,0,22607231881362213422
2025-11-14,Sucrette,16835,0,13638540140166935250
2025-11-14,_disenchanted,17073,0,19288898531362213422
2025-11-14,Micahlion,16796,0,38608010813258917219
2025-11-14,Holdhur,16812,1,31865883463708483700
2025-11-14,_disenchanted,18878,0,26548701791362213422
2025-11-14,Lillkungs,17066,1,29083781063778144741
2025-11-14,_disenchanted,18824,0,16670467711362213422
2025-11-14,_disenchanted,17071,0,19056964041362213422
2025-11-14,Whorm,19143,0,18025853893115065381
2025-11-14,Holdhur,17110,1,11205389237084837000
2025-11-14,Corvere,16824,1,39039967261464506564
2025-11-14,Micahlion,16801,0,10203441853258917219
2025-11-14,Corvere,16823,1,23719352721464506564
2025-11-14,Tristetom,16848,0,88172159215164931030
2025-11-14,Nibix,16798,0,30557385703844557979
2025-11-14,Fez,19142,0,39947368241205050591
2025-11-14,_disenchanted,16833,0,70487717813622134220
2025-11-14,Yulefuel,18809,1,16363264362802219367
2025-11-14,_disenchanted,18803,0,46911119613622134220
2025-11-14,Whorm,21110,0,26229203743115065381
2025-11-14,Aminth,19137,0,73937170991734158900
2025-11-14,Fez,16915,0,58831632412050505910
2025-11-14,Micahlion,17082,1,35972807543258917219
2025-11-14,Nibix,16915,0,20413079463844557979
2025-11-14,Thijn,18816,0,10317881513849124758
2025-11-14,Fez,16915,0,14238587201205050591
2025-11-14,Anunaki,16909,0,72150654593289825700
