Item,ItemId,Name,Date
"Aurastone Hammer",17105,Artillery,"2026-05-01 20:39:20"
"Band of Accuria",17063,Anunaki,"2026-05-01 18:44:37"
"Band of Accuria",17063,Harrylarry,"2026-05-01 16:45:50"
"Band of Accuria",17063,Harrylarry,"2026-05-01 16:45:50"
"Band of Accuria",17063,Nostalgia,"2026-05-01 19:05:37"
"Band of Accuria",17063,Snedskaft,"2026-05-01 17:13:37"
"Band of Accuria",17063,Tripplex,"2026-05-01 19:21:37"
"Band of Accuria",17063,Tripplex,"2026-05-01 19:21:37"
"Band of Accuria",17063,Whorm,"2026-05-01 19:32:31"
"Band of Accuria",17063,Whorm,"2026-05-01 19:32:31"
"Bonereaver's Edge",17076,Disponenten,"2026-05-01 17:24:40"
"Bonereaver's Edge",17076,Gertggs,"2026-05-01 19:01:44"
"Bonereaver's Edge",17076,Theodeus,"2026-05-01 16:47:49"
"Brutality Blade",18832,Aminth,"2026-05-01 20:41:13"
"Brutality Blade",18832,Eufrasia,"2026-05-01 19:14:29"
"Brutality Blade",18832,Eufrasia,"2026-05-01 19:14:29"
"Brutality Blade",18832,Snedskaft,"2026-05-01 17:13:37"
"Brutality Blade",18832,Willythepimp,"2026-05-01 17:30:15"
"Cauterizing Band",19140,Skwisgaar,"2026-05-01 20:45:03"
"Cauterizing Band",19140,Skwisgaar,"2026-05-01 20:45:03"
"Cauterizing Band",19140,Skybacon,"2026-05-01 16:57:06"
"Choker of the Fire Lord",18814,Dalaria,"2026-05-01 17:03:53"
"Cloak of the Shrouded Mists",17102,Anunaki,"2026-05-01 18:44:37"
"Cloak of the Shrouded Mists",17102,Hjärterkung,"2026-05-01 16:57:50"
"Cloak of the Shrouded Mists",17102,Littlebirdie,"2026-05-01 17:13:21"
"Dragon's Blood Cape",17107,Sixto,"2026-05-01 20:39:02"
"Dragonstalker's Legguards",16938,Nostalgia,"2026-05-01 19:05:37"
"Essence of the Firelord",19017,Birkler,"2026-05-01 18:17:28"
"Eye of Sulfuras",17204,Alea,"2026-05-01 19:12:26"
"Eye of Sulfuras",17204,Schwabi,"2026-05-01 19:51:40"
"Fiery Core",17010,Hoiga,"2026-05-01 18:47:17"
"Fiery Core",17010,Rannek,"2026-05-01 18:58:30"
"Fiery Core",17010,Willythepimp,"2026-05-01 17:30:15"
"Formula: Enchant Weapon - Healing Power",18260,Mèzz,"2026-05-01 20:41:29"
"Formula: Enchant Weapon - Healing Power",18260,Umbralunae,"2026-05-01 16:41:32"
