Item,ItemId,Name,Date
"Aged Core Leather Gloves",18823,Gordman,"2026-01-02 13:40:38"
"Band of Accuria",17063,Alagathor,"2026-01-02 19:00:23"
"Band of Accuria",17063,Anunaki,"2026-01-02 13:48:11"
"Band of Accuria",17063,Birkler,"2026-01-02 19:19:39"
"Band of Accuria",17063,Fletch,"2026-01-02 18:47:35"
"Band of Accuria",17063,Gordman,"2026-01-02 13:40:38"
"Band of Accuria",17063,Tripplex,"2026-01-02 19:28:34"
"Band of Accuria",17063,Whorm,"2026-01-02 20:29:56"
"Band of Accuria",17063,Zimligimli,"2026-01-02 15:14:02"
"Band of Accuria",17063,Zimligimli,"2026-01-02 15:14:02"
"Band of Sulfuras",19138,Giggles,"2026-01-02 13:39:14"
"Blastershot Launcher",17072,Alagathor,"2026-01-02 19:00:23"
"Bonereaver's Edge",17076,Sixto,"2026-01-02 16:59:44"
"Brutality Blade",18832,Aminth,"2026-01-02 14:33:16"
"Brutality Blade",18832,Atomik,"2026-01-02 20:26:39"
"Brutality Blade",18832,Crah,"2026-01-02 20:28:31"
"Brutality Blade",18832,Crah,"2026-01-02 20:28:31"
"Cauterizing Band",19140,Fitthake,"2026-01-02 16:44:02"
"Cauterizing Band",19140,Hardocigg,"2026-01-02 13:35:01"
"Cauterizing Band",19140,Hardocigg,"2026-01-02 13:35:01"
"Cauterizing Band",19140,Melancholia,"2026-01-02 20:28:36"
"Cauterizing Band",19140,Melancholia,"2026-01-02 20:28:36"
"Cauterizing Band",19140,Turaleon,"2026-01-02 14:28:00"
"Cauterizing Band",19140,Turaleon,"2026-01-02 14:28:00"
"Choker of the Fire Lord",18814,Shadory,"2026-01-02 20:06:35"
"Choker of the Fire Lord",18814,Tinkiton,"2026-01-02 17:45:27"
"Cloak of the Shrouded Mists",17102,Anunaki,"2026-01-02 13:48:11"
"Eye of Sulfuras",17204,Sixto,"2026-01-02 16:59:44"
"Fiery Core",17010,Deliciouss,"2026-01-02 16:44:23"
"Fiery Core",17010,Deliciouss,"2026-01-02 16:44:23"
"Fiery Core",17010,Mornie,"2026-01-02 13:33:28"
"Formula: Enchant Weapon - Healing Power",18260,Eldoren,"2026-01-02 13:08:42"
"Formula: Enchant Weapon - Healing Power",18260,Fitthake,"2026-01-02 16:44:02"
"Formula: Enchant Weapon - Spell Power",18259,Eldoren,"2026-01-02 13:08:42"
"Giantstalker's Gloves",16852,Omershoots,"2026-01-02 19:16:58"
"Lava Core",17011,Corvere,"2026-01-02 19:30:19"
"Lava Core",17011,Corvere,"2026-01-02 19:30:19"
"Lava Core",17011,Mornie,"2026-01-02 13:33:28"
"Leggings of Transcendence",16922,Giggles,"2026-01-02 13:39:14"
"Netherwind Pants",16915,Ixian,"2026-01-02 18:47:56"
"Nightslayer Cover",16821,Atomik,"2026-01-02 20:26:39"
"Nightslayer Gloves",16826,Terrora,"2026-01-02 15:05:09"
"Nightslayer Pants",16822,Terrora,"2026-01-02 15:05:09"
"Onslaught Girdle",19137,Birkler,"2026-01-02 19:19:39"
"Onslaught Girdle",19137,Boomer,"2026-01-02 15:07:27"
"Onslaught Girdle",19137,Boomer,"2026-01-02 15:07:27"
"Onslaught Girdle",19137,Macharius,"2026-01-02 17:38:42"
"Onslaught Girdle",19137,Shelf,"2026-01-02 20:30:30"
"Onslaught Girdle",19137,Sno,"2026-01-02 14:49:48"
"Onslaught Girdle",19137,Tanknarok,"2026-01-02 20:30:33"
"Onslaught Girdle",19137,Tochopolvo,"2026-01-02 15:33:47"
"Onslaught Girdle",19137,Tochopolvo,"2026-01-02 15:33:47"
"Pauldrons of Might",16868,Tanknarok,"2026-01-02 20:30:33"
"Plans: Elemental Sharpening Stone",18264,Aminth,"2026-01-02 14:33:16"
"Plans: Elemental Sharpening Stone",18264,Farlomaker,"2026-01-02 19:15:54"
"Quick Strike Ring",18821,Fletch,"2026-01-02 18:47:35"
"Quick Strike Ring",18821,Shelf,"2026-01-02 20:30:30"
"Quick Strike Ring",18821,Sno,"2026-01-02 14:49:48"
"Quick Strike Ring",18821,Yulepunch,"2026-01-02 15:07:04"
"Recipe: Major Rejuvenation Potion",18257,Karathir,"2026-01-02 16:29:15"
"Recipe: Major Rejuvenation Potion",18257,Karathir,"2026-01-02 16:29:15"
"Recipe: Major Rejuvenation Potion",18257,Sandomin,"2026-01-02 13:08:49"
"Recipe: Major Rejuvenation Potion",18257,Sandomin,"2026-01-02 13:08:49"
"Salamander Scale Pants",18875,Tiianna,"2026-01-02 15:49:02"
"Schematic: Biznicks 247x128 Accurascope",18290,Selenax,"2026-01-02 13:34:50"
"Schematic: Core Marksman Rifle",18292,Selenax,"2026-01-02 13:34:50"
"Schematic: Force Reactive Disk",18291,Tinkiton,"2026-01-02 17:45:27"
"Seal of the Archmagus",17110,Ixian,"2026-01-02 18:47:56"
"Striker's Mark",17069,Farlomaker,"2026-01-02 19:15:54"
"Striker's Mark",17069,Macharius,"2026-01-02 17:38:42"
"Striker's Mark",17069,Omershoots,"2026-01-02 19:16:58"
"Striker's Mark",17069,Tripplex,"2026-01-02 19:28:34"
"Striker's Mark",17069,Whorm,"2026-01-02 20:29:56"
