dateTime,character,itemID,offspec,id
2025-08-15,_disenchanted,16934,0,36157063771546480271
2025-08-15,_disenchanted,16934,0,15634314141546480271
2025-08-15,Tinkiton,19370,0,28412594102700144697
2025-08-15,_disenchanted,16933,0,85287051315464802710
2025-08-15,Etowa,19340,0,23545989493898297767
2025-08-15,Alanir,16910,0,32532907933551647760
2025-08-15,Belokan,20383,0,20903018065002095200
2025-08-15,Dyzzyx,16941,0,41567012811952097930
2025-08-15,Highlordbane,16957,0,29346946684036268297
2025-08-15,_disenchanted,19373,0,34943878321546480271
2025-08-15,Symm,19394,1,14311763082259229520
2025-08-15,Drimpen,19394,0,11615527132351796454
2025-08-15,Stridaren,19365,0,22096699724772295570
2025-08-15,Tinkiton,19438,0,35208987142700144697
2025-08-15,Skavenmagic,19355,0,78843947533334405510
2025-08-15,Motor,19403,0,48495077914930363080
2025-08-15,Birkler,19431,1,40089920893874053389
2025-08-15,Birkler,19431,1,14165131933874053389
2025-08-15,Yulepunch,16964,1,25813764171345764666
2025-08-15,Gwilliam,19385,0,30287046712406388462
2025-08-15,Bucurie,16924,0,64388749912138893560
2025-08-15,_disenchanted,16902,0,39209061415464802710
2025-08-15,Belokan,19386,0,36218705896500209520
2025-08-15,Thoreon,19382,0,24674461182169758300
2025-08-15,Skavenmagic,19378,0,32296213913333440551
2025-08-15,Tinkiton,16916,0,31527388462700144697
2025-08-15,_disenchanted,16958,0,30118409901546480271
2025-08-15,Poorpower,19002,0,17069452621306202410
2025-08-15,Lamagrà,18562,0,60890519022155583480
2025-08-15,Deliciouss,18562,0,27208520021411172200
2025-08-15,Symmpathy,17109,0,23131681172107888693
2025-08-15,Birkler,18875,1,22354244103536605590
2025-08-15,Birkler,17069,0,23625566753536605590
2025-08-15,_disenchanted,18203,0,48758795312090324720
2025-08-15,_disenchanted,16855,0,30183729481209032472
2025-08-15,Symmpathy,17077,0,80117996521078886930
2025-08-15,_disenchanted,16826,0,16756774161209032472
2025-08-15,Maruanwar,18861,1,82626722035843093190
2025-08-15,Drimpen,18861,1,99229631022391957930
2025-08-15,Maruanwar,16866,1,22270465413584309319
2025-08-15,Farmerama,16795,0,19410688962122350363
2025-08-15,_disenchanted,16803,0,28462908711209032472
2025-08-15,Bingles,16801,0,34952062716071380670
2025-08-15,_disenchanted,16807,0,29299119811209032472
2025-08-15,_disenchanted,18822,0,32043052971209032472
2025-08-15,Highlordbane,17074,1,32529022543923667636
2025-08-15,Drimpen,18861,1,39387663742239195793
2025-08-15,_disenchanted,17074,0,35613339212090324720
2025-08-15,Drimpen,17072,0,12690531682239195793
2025-08-15,_disenchanted,16845,0,51671214812090324720
2025-08-15,Holdhur,16815,1,63617227241788711780
2025-08-15,Symmpathy,18646,0,22052609192107888693
2025-08-15,Bucurie,19140,0,21391514838764415570
2025-08-15,Farmerama,18808,0,31748094702122350363
2025-08-15,_disenchanted,17106,0,41627892711209032472
2025-08-15,_disenchanted,16901,0,24993376151209032472
2025-08-15,_disenchanted,16930,0,40172708351209032472
2025-08-15,Bingles,18814,0,41210293621607138067
