Item,ItemId,Name,Date
"Ashjre'thul, Crossbow of Smiting",19361,Alagathor,"2026-02-13 19:15:55"
"Ashjre'thul, Crossbow of Smiting",19361,Alagathor,"2026-02-13 19:15:55"
"Ashjre'thul, Crossbow of Smiting",19361,Nostalgia,"2026-02-13 19:29:52"
"Ashjre'thul, Crossbow of Smiting",19361,Omershoots,"2026-02-13 18:19:47"
"Ashkandi, Greatsword of the Brotherhood",19364,Aldee,"2026-02-13 19:26:30"
"Ashkandi, Greatsword of the Brotherhood",19364,Theodeus,"2026-02-13 16:46:06"
"Belt of Transcendence",16925,Fitthake,"2026-02-13 17:35:08"
"Bloodfang Chestpiece",16905,Anunaki,"2026-02-13 18:00:40"
"Bloodfang Chestpiece",16905,Daphni,"2026-02-13 17:53:58"
"Boots of Pure Thought",19437,Highlordbane,"2026-02-13 19:11:36"
"Bracers of Arcane Accuracy",19374,Frostypop,"2026-02-13 18:56:01"
"Chromatic Boots",19387,Birkler,"2026-02-13 17:33:01"
"Chromatic Boots",19387,Bruceli,"2026-02-13 16:40:28"
"Chromatic Boots",19387,Bruceli,"2026-02-13 16:40:28"
"Chromatic Boots",19387,Tochopolvo,"2026-02-13 17:45:18"
"Chromatically Tempered Sword",19352,Daphni,"2026-02-13 17:53:58"
"Chromatically Tempered Sword",19352,Fletch,"2026-02-13 19:18:16"
"Chromatically Tempered Sword",19352,Terrora,"2026-02-13 19:09:05"
"Chromatically Tempered Sword",19352,Terrora,"2026-02-13 19:09:05"
"Chromatically Tempered Sword",19352,Theodeus,"2026-02-13 16:46:06"
"Circle of Applied Force",19432,Ixiian,"2026-02-13 16:46:24"
"Cloak of the Brood Lord",19378,Maghetrix,"2026-02-13 19:17:31"
"Crul'shorukh, Edge of Chaos",19363,Eïnherjar,"2026-02-13 19:25:20"
"Crul'shorukh, Edge of Chaos",19363,Mèzz,"2026-02-13 19:24:26"
"Doom's Edge",19362,Mèzz,"2026-02-13 19:24:26"
"Dragonstalker's Breastplate",16942,Bimly,"2026-02-13 17:32:50"
"Dragonstalker's Greaves",16941,Ulthras,"2026-02-13 19:21:04"
"Dragonstalker's Spaulders",16937,Bimly,"2026-02-13 17:32:50"
"Dragonstalker's Spaulders",16937,Nostalgia,"2026-02-13 19:29:52"
"Dragonstalker's Spaulders",16937,Ulthras,"2026-02-13 19:21:04"
"Drake Fang Talisman",19406,Birkler,"2026-02-13 17:33:01"
"Drake Fang Talisman",19406,Eriathwen,"2026-02-13 18:47:00"
"Drake Fang Talisman",19406,Fletch,"2026-02-13 19:18:16"
"Drake Fang Talisman",19406,Tochopolvo,"2026-02-13 17:45:18"
"Drake Fang Talisman",19406,Whorm,"2026-02-13 19:26:57"
"Drake Fang Talisman",19406,Whorm,"2026-02-13 19:26:57"
"Drake Fang Talisman",19406,Willythepimp,"2026-02-13 16:14:32"
"Drake Fang Talisman",19406,Zaiterlo,"2026-02-13 16:26:23"
"Drake Fang Talisman",19406,Zaiterlo,"2026-02-13 16:26:23"
"Drake Talon Pauldrons",19394,Aldee,"2026-02-13 19:26:30"
"Drake Talon Pauldrons",19394,Eriathwen,"2026-02-13 18:47:00"
"Elementium Ore",18562,Deliciouss,"2026-02-13 16:36:51"
"Elementium Ore",18562,Deliciouss,"2026-02-13 16:36:51"
"Elementium Ore",18562,Flaggermus,"2026-02-13 19:28:14"
"Elementium Ore",18562,Flaggermus,"2026-02-13 19:28:14"
"Elementium Ore",18562,Nykaabi,"2026-02-13 19:20:52"
"Elementium Ore",18562,Nykaabi,"2026-02-13 19:20:52"
"Empowered Leggings",19385,Holdhur,"2026-02-13 18:59:33"
"Empowered Leggings",19385,Sixto,"2026-02-13 17:32:16"
"Empowered Leggings",19385,Yulefuel,"2026-02-13 19:03:56"
"Empowered Leggings",19385,Yulefuel,"2026-02-13 19:03:56"
"Head of Nefarian",19003,Ixiian,"2026-02-13 16:46:24"
"Lifegiving Gem",19341,Macharius,"2026-02-13 19:06:51"
"Lok'amir il Romathis",19360,Alea,"2026-02-13 19:14:47"
"Lok'amir il Romathis",19360,Alea,"2026-02-13 19:14:47"
"Lok'amir il Romathis",19360,Tiianna,"2026-02-13 18:22:28"
"Maladath, Runed Blade of the Black Flight",19351,Anunaki,"2026-02-13 18:00:40"
"Maladath, Runed Blade of the Black Flight",19351,Eïnherjar,"2026-02-13 19:25:20"
"Maladath, Runed Blade of the Black Flight",19351,Macharius,"2026-02-13 19:06:51"
"Maladath, Runed Blade of the Black Flight",19351,Zimligimli,"2026-02-13 16:23:21"
"Mind Quickening Gem",19339,Micahlion,"2026-02-13 16:42:31"
"Neltharion's Tear",19379,Karathir,"2026-02-13 17:02:25"
"Neltharion's Tear",19379,Karathir,"2026-02-13 17:02:25"
"Netherwind Bindings",16918,Micahlion,"2026-02-13 16:42:31"
"Netherwind Robes",16916,Frostypop,"2026-02-13 18:56:01"
"Prestor's Talisman of Connivery",19377,Omershoots,"2026-02-13 18:19:47"
"Prestor's Talisman of Connivery",19377,Willythepimp,"2026-02-13 16:14:32"
"Pure Elementium Band",19382,Highlordbane,"2026-02-13 19:11:36"
"Pure Elementium Band",19382,Holdhur,"2026-02-13 18:59:33"
"Pure Elementium Band",19382,Mornie,"2026-02-13 16:14:30"
"Pure Elementium Band",19382,Mornie,"2026-02-13 16:14:30"
"Pure Elementium Band",19382,Sixto,"2026-02-13 17:32:16"
"Rejuvenating Gem",19395,Fitthake,"2026-02-13 17:35:08"
"Rejuvenating Gem",19395,Hoiga,"2026-02-13 19:22:16"
"Rejuvenating Gem",19395,Skybacon,"2026-02-13 16:14:00"
"Rejuvenating Gem",19395,Skybacon,"2026-02-13 16:14:00"
"Rejuvenating Gem",19395,Tiianna,"2026-02-13 18:22:28"
"Robes of Transcendence",16923,Hoiga,"2026-02-13 19:22:16"
"Staff of the Shadow Flame",19356,Maghetrix,"2026-02-13 19:17:31"
"Styleen's Impeding Scarab",19431,Zimligimli,"2026-02-13 16:23:21"
