Item,ItemId,Name,Date
"Angelista's Grasp",19388,Marulock,"2026-06-12 16:00:18"
"Ashjre'thul, Crossbow of Smiting",19361,Omershoots,"2026-06-12 16:27:24"
"Ashkandi, Greatsword of the Brotherhood",19364,Mikhalion,"2026-06-12 18:46:28"
"Band of Forced Concentration",19403,Dalaria,"2026-06-12 09:47:47"
"Band of Forced Concentration",19403,Marulock,"2026-06-12 16:00:18"
"Belt of Transcendence",16925,Favorite,"2026-06-12 18:24:04"
"Belt of Transcendence",16925,Künigünde,"2026-06-12 12:27:43"
"Bindings of Transcendence",16926,Foggiie,"2026-06-12 19:23:28"
"Bindings of Transcendence",16926,Skwisgaar,"2026-06-12 18:54:18"
"Boots of Pure Thought",19437,Alea,"2026-06-12 18:04:09"
"Boots of Pure Thought",19437,Birkler,"2026-06-12 19:25:21"
"Boots of Pure Thought",19437,Vallon,"2026-06-12 19:15:49"
"Boots of Transcendence",16919,Favorite,"2026-06-12 18:24:04"
"Boots of Transcendence",16919,Foggiie,"2026-06-12 19:23:28"
"Boots of Transcendence",16919,Skwisgaar,"2026-06-12 18:54:18"
"Bracers of Arcane Accuracy",19374,Icevein,"2026-06-12 16:32:51"
"Chromatic Boots",19387,Gertggs,"2026-06-12 19:15:57"
"Chromatic Boots",19387,Groomz,"2026-06-12 11:44:03"
"Chromatic Boots",19387,Macharius,"2026-06-12 18:09:15"
"Chromatic Boots",19387,Macharius,"2026-06-12 18:09:15"
"Chromatically Tempered Sword",19352,Anunaki,"2026-06-12 19:05:41"
"Chromatically Tempered Sword",19352,Grimmi,"2026-06-12 13:57:13"
"Chromatically Tempered Sword",19352,Terrora,"2026-06-12 14:06:13"
"Chromatically Tempered Sword",19352,Terrora,"2026-06-12 14:06:13"
"Claw of Chromaggus",19347,Mikhalion,"2026-06-12 18:46:28"
"Crul'shorukh, Edge of Chaos",19363,Yulepunch,"2026-06-12 18:46:07"
"Dragonfang Blade",19346,Arkenoth,"2026-06-12 18:39:31"
"Dragonstalker's Belt",16936,Amima,"2026-06-12 07:01:16"
"Dragonstalker's Bracers",16935,Joeh,"2026-06-12 12:16:41"
"Dragonstalker's Breastplate",16942,Amima,"2026-06-12 07:01:16"
"Drake Fang Talisman",19406,Alanakos,"2026-06-12 19:15:53"
"Drake Fang Talisman",19406,Alanakos,"2026-06-12 19:15:53"
"Drake Fang Talisman",19406,Arkenoth,"2026-06-12 18:39:31"
"Drake Fang Talisman",19406,Disponenten,"2026-06-12 18:08:34"
"Drake Fang Talisman",19406,Eufrasia,"2026-06-12 18:58:26"
"Drake Fang Talisman",19406,Groomz,"2026-06-12 11:44:03"
"Drake Fang Talisman",19406,Mssingnø,"2026-06-12 15:28:47"
"Drake Fang Talisman",19406,Mèzz,"2026-06-12 19:16:02"
"Drake Fang Talisman",19406,Skoomael,"2026-06-12 18:03:09"
"Drake Fang Talisman",19406,Yulepunch,"2026-06-12 18:46:07"
"Drake Talon Pauldrons",19394,Tanknarok,"2026-06-12 19:31:40"
"Drake Talon Pauldrons",19394,Theodeus,"2026-06-12 06:16:30"
"Elementium Reinforced Bulwark",19349,Gertggs,"2026-06-12 19:15:57"
"Empowered Leggings",19385,Vallon,"2026-06-12 19:15:49"
"Head of Nefarian",19003,Mssingnø,"2026-06-12 15:28:47"
"Helm of Endless Rage",19372,Eïnherjar,"2026-06-12 16:27:04"
"Helm of Endless Rage",19372,Eïnherjar,"2026-06-12 16:27:04"
"Helm of Endless Rage",19372,Mèzz,"2026-06-12 19:16:02"
"Helm of Endless Rage",19372,Theodeus,"2026-06-12 06:16:30"
"Helm of Endless Rage",19372,Tsome,"2026-06-12 19:34:31"
"Helm of Endless Rage",19372,Tsome,"2026-06-12 19:34:31"
"Lifegiving Gem",19341,Disponenten,"2026-06-12 18:08:34"
"Lok'amir il Romathis",19360,Birkler,"2026-06-12 19:25:21"
"Maladath, Runed Blade of the Black Flight",19351,Anunaki,"2026-06-12 19:05:41"
"Maladath, Runed Blade of the Black Flight",19351,Eufrasia,"2026-06-12 18:58:26"
"Maladath, Runed Blade of the Black Flight",19351,Grimmi,"2026-06-12 13:57:13"
"Maladath, Runed Blade of the Black Flight",19351,Tanknarok,"2026-06-12 19:31:40"
"Neltharion's Tear",19379,Lilleline,"2026-06-12 00:53:02"
"Neltharion's Tear",19379,Lilleline,"2026-06-12 00:53:02"
"Netherwind Boots",16912,Saduca,"2026-06-12 13:03:16"
"Netherwind Gloves",16913,Dalaria,"2026-06-12 09:47:47"
"Netherwind Robes",16916,Saduca,"2026-06-12 13:03:16"
"Prestor's Talisman of Connivery",19377,Fluffycatto,"2026-06-12 06:54:32"
"Prestor's Talisman of Connivery",19377,Fluffycatto,"2026-06-12 06:54:32"
"Prestor's Talisman of Connivery",19377,Joeh,"2026-06-12 12:16:41"
"Prestor's Talisman of Connivery",19377,Omershoots,"2026-06-12 16:27:24"
"Prestor's Talisman of Connivery",19377,Skoomael,"2026-06-12 18:03:09"
"Pure Elementium Band",19382,Gallahan,"2026-06-12 02:30:19"
"Pure Elementium Band",19382,Mohg,"2026-06-12 05:36:50"
"Rejuvenating Gem",19395,Alea,"2026-06-12 18:04:09"
"Rejuvenating Gem",19395,Elozia,"2026-06-12 17:33:21"
"Rejuvenating Gem",19395,Gallahan,"2026-06-12 02:30:19"
"Rejuvenating Gem",19395,Mohg,"2026-06-12 05:36:50"
"Rejuvenating Gem",19395,Skybacon,"2026-06-12 14:51:17"
"Rejuvenating Gem",19395,Skybacon,"2026-06-12 14:51:17"
"Robes of Transcendence",16923,Künigünde,"2026-06-12 12:27:43"
"Staff of the Shadow Flame",19356,Icevein,"2026-06-12 16:32:51"
"Stormrage Boots",16898,Elozia,"2026-06-12 17:33:21"
"Stormrage Bracers",16904,Snoillim,"2026-06-12 18:48:07"
"Stormrage Handguards",16899,Snoillim,"2026-06-12 18:48:07"
