Item,ItemId,Name,Date
"Aged Core Leather Gloves",18823,Gordman,"2025-11-21 19:18:52"
"Ancient Petrified Leaf",18703,Nostalgia,"2025-11-21 20:36:59"
"Arcanist Boots",16800,Farmerama,"2025-11-21 20:37:02"
"Band of Accuria",17063,Zbleh,"2025-11-21 17:15:12"
"Band of Accuria",17063,Zimligimli,"2025-11-21 17:45:16"
"Band of Accuria",17063,Zimligimli,"2025-11-21 17:45:16"
"Bonereaver's Edge",17076,Aiva,"2025-11-21 19:04:02"
"Bonereaver's Edge",17076,Aiva,"2025-11-21 19:04:02"
"Breastplate of Might",16865,Abdalla,"2025-11-21 17:49:33"
"Brutality Blade",18832,Bagayaga,"2025-11-21 16:31:40"
"Cauterizing Band",19140,Holdhur,"2025-11-21 18:34:49"
"Cauterizing Band",19140,Holdhur,"2025-11-21 18:34:49"
"Cauterizing Band",19140,Jujuma,"2025-11-21 20:38:45"
"Cauterizing Band",19140,Jujuma,"2025-11-21 20:38:45"
"Cauterizing Band",19140,Melancholia,"2025-11-21 19:00:52"
"Cauterizing Band",19140,Melancholia,"2025-11-21 19:00:52"
"Choker of the Fire Lord",18814,Nibix,"2025-11-21 19:19:29"
"Choker of the Fire Lord",18814,Shadory,"2025-11-21 18:36:14"
"Choker of the Fire Lord",18814,Vallon,"2025-11-21 18:07:23"
"Cloak of the Shrouded Mists",17102,Thijn,"2025-11-21 17:28:25"
"Core Hound Tooth",18805,Thijn,"2025-11-21 17:28:25"
"Core Hound Tooth",18805,Trapacero,"2025-11-21 19:38:01"
"Dragon's Blood Cape",17107,Etowa,"2025-11-21 19:02:39"
"Dragon's Blood Cape",17107,Etowa,"2025-11-21 19:02:39"
"Dragonstalker's Legguards",16938,Alagathor,"2025-11-21 19:00:43"
"Dragonstalker's Legguards",16938,Nostalgia,"2025-11-21 20:36:59"
"Dragonstalker's Legguards",16938,Ulthras,"2025-11-21 20:29:58"
"Dragonstalker's Legguards",16938,Ulthras,"2025-11-21 20:29:58"
"Eye of Sulfuras",17204,Sixto,"2025-11-21 16:31:00"
"Fiery Core",17010,Deliciouss,"2025-11-21 16:38:58"
"Fiery Core",17010,Deliciouss,"2025-11-21 16:38:58"
"Fiery Core",17010,Mornie,"2025-11-21 18:45:33"
"Flameguard Gauntlets",19143,Bagayaga,"2025-11-21 16:31:40"
"Flameguard Gauntlets",19143,Hmmguard,"2025-11-21 20:41:10"
"Flamewaker Legplates",18861,Sixto,"2025-11-21 16:31:00"
"Formula: Enchant Weapon - Healing Power",18260,Yulefuel,"2025-11-21 19:04:14"
"Formula: Enchant Weapon - Spell Power",18259,Eldoren,"2025-11-21 17:23:32"
"Formula: Enchant Weapon - Spell Power",18259,Yulefuel,"2025-11-21 19:04:14"
"Giantstalker's Belt",16851,Zbleh,"2025-11-21 17:15:12"
"Giantstalker's Gloves",16852,Alagathor,"2025-11-21 19:00:43"
"Judgement Legplates",16954,Eredoor,"2025-11-21 19:16:26"
"Judgement Legplates",16954,Eredoor,"2025-11-21 19:16:26"
"Lava Core",17011,Corvere,"2025-11-21 18:43:47"
"Lava Core",17011,Mornie,"2025-11-21 18:45:33"
"Legplates of Wrath",16962,Abdalla,"2025-11-21 17:49:33"
"Mana Igniting Cord",19136,Eldoren,"2025-11-21 17:23:32"
"Medallion of Steadfast Might",17065,Amima,"2025-11-21 19:09:02"
