dateTime,character,itemID,offspec,id
2025-12-12,Icevein,16918,0,14730639572156172595
2025-12-12,Soulchained,19337,1,30739861111254203999
2025-12-12,_disenchanted,16904,0,16627448787759731840
2025-12-12,_disenchanted,16903,0,20402699807759731840
2025-12-12,Whorm,19372,0,31406479295043845150
2025-12-12,Thijn,16910,0,16510511321238443892
2025-12-12,Micahlion,19374,0,23984858881664200105
2025-12-12,Giggles,16919,0,37989565991479378625
2025-12-12,Zbleh,16941,0,30085585502997876255
2025-12-12,Shelf,19402,0,47918677216909286630
2025-12-12,_disenchanted,16928,0,26622413977597318400
2025-12-12,Giggles,19434,1,35481500431479378625
2025-12-12,Nibix,19435,0,40621862081233877113
2025-12-12,Farlomaker,19405,0,30760025324078750777
2025-12-12,_disenchanted,16928,0,15043230757759731840
2025-12-12,Nibix,19367,0,23765396671233877113
2025-12-12,_disenchanted,16928,0,24979136237759731840
2025-12-12,Silencyo,19439,0,74881393833469203200
2025-12-12,Zbleh,19361,0,22575048422997876255
2025-12-12,Mornie,19385,0,19021297538346288230
2025-12-12,_disenchanted,16932,0,10451318757759731840
2025-12-12,_disenchanted,16953,0,12115863847759731840
2025-12-12,Thijn,19002,0,26365666051238443892
2025-12-12,Soulchained,19375,0,20258910812542039990
2025-12-12,Shelf,19380,0,17064235961690928663
2025-12-12,Abdalla,16966,1,41748493501112762179
2025-12-12,_disenchanted,16958,0,31887630257759731840
2025-12-12,Macharius,18879,0,13213045184924406400
2025-12-12,Hoiga,17109,0,39575350048924755400
2025-12-12,Nibix,18820,0,34558471682985657012
2025-12-12,Shadory,16796,0,31376197153157139632
2025-12-12,_disenchanted,16835,0,18708901023622623240
2025-12-12,Gordman,18252,0,36496317282414141764
2025-12-12,_disenchanted,16860,0,36793219723622623240
2025-12-12,Macharius,16862,0,34203359784924406400
2025-12-12,Crah,18822,1,17241673313422465265
2025-12-12,Terrora,17071,0,12128161665068273480
2025-12-12,_disenchanted,16834,0,28087617153622623240
2025-12-12,Bruceli,18292,0,33879724803678259227
2025-12-12,Tochopolvo,19143,0,13360301893967784215
2025-12-12,Tochopolvo,19143,0,36314814323967784215
2025-12-12,_disenchanted,16807,0,33801199083622623240
2025-12-12,Alagathor,16852,0,13718076234449137400
2025-12-12,_disenchanted,16803,0,86840045836226232400
2025-12-12,Alagathor,16848,0,23726528864449137400
2025-12-12,Crah,16868,0,13581328734224652650
2025-12-12,_disenchanted,16809,0,30421873413622623240
2025-12-12,Shadory,18842,0,27262039913157139632
2025-12-12,_disenchanted,16853,0,81071310336226232400
2025-12-12,Crah,18812,0,71721294342246526500
2025-12-12,Nibix,18808,0,23170290292985657012
2025-12-12,Icevein,16915,0,41333751282457104346
2025-12-12,Alagathor,16938,0,18459870384449137400
2025-12-12,_disenchanted,17106,0,15171855813622623240
2025-12-12,Macharius,18815,0,79629978449244064000
