Item,ItemId,Name,Date
"Aged Core Leather Gloves",18823,Eriathwen,"2026-02-20 19:04:00"
"Ancient Petrified Leaf",18703,Omershoots,"2026-02-20 18:56:15"
"Arcanist Belt",16802,Frostypop,"2026-02-20 19:08:46"
"Arcanist Bindings",16799,Frostypop,"2026-02-20 19:08:46"
"Band of Accuria",17063,Alagathor,"2026-02-20 19:03:21"
"Band of Accuria",17063,Birkler,"2026-02-20 18:03:48"
"Band of Accuria",17063,Omershoots,"2026-02-20 18:56:15"
"Band of Accuria",17063,Skoomael,"2026-02-20 19:14:10"
"Band of Accuria",17063,Skoomael,"2026-02-20 19:14:10"
"Band of Accuria",17063,Tanknarok,"2026-02-20 20:28:38"
"Band of Accuria",17063,Whorm,"2026-02-20 19:28:49"
"Band of Accuria",17063,Zaiterlo,"2026-02-20 15:56:03"
"Bloodfang Pants",16909,Daphni,"2026-02-20 20:38:36"
"Bloodfang Pants",16909,Daphni,"2026-02-20 20:38:36"
"Bloodfang Pants",16909,Silvio,"2026-02-20 19:36:36"
"Bloodfang Pants",16909,Terrora,"2026-02-20 16:43:15"
"Bonereaver's Edge",17076,Sixto,"2026-02-20 18:47:40"
"Bonereaver's Edge",17076,Theodeus,"2026-02-20 13:09:57"
"Bonereaver's Edge",17076,Tibies,"2026-02-20 18:29:52"
"Brutality Blade",18832,Alagathor,"2026-02-20 19:03:21"
"Brutality Blade",18832,Aldee,"2026-02-20 13:57:27"
"Brutality Blade",18832,Anunaki,"2026-02-20 14:14:44"
"Brutality Blade",18832,Fenhir,"2026-02-20 12:35:16"
"Brutality Blade",18832,Theodeus,"2026-02-20 13:09:57"
"Cauterizing Band",19140,Hoiga,"2026-02-20 19:00:13"
"Cauterizing Band",19140,Hoiga,"2026-02-20 19:00:13"
"Cauterizing Band",19140,Kristin,"2026-02-20 17:35:36"
"Cauterizing Band",19140,Kristin,"2026-02-20 17:35:36"
"Cauterizing Band",19140,Krovak,"2026-02-20 15:18:20"
"Cauterizing Band",19140,Krovak,"2026-02-20 15:18:20"
"Cauterizing Band",19140,Skybacon,"2026-02-20 15:17:55"
"Cauterizing Band",19140,Symmpathy,"2026-02-20 20:29:19"
"Choker of the Fire Lord",18814,Amima,"2026-02-20 18:58:32"
"Cloak of the Shrouded Mists",17102,Anunaki,"2026-02-20 14:14:44"
"Dragon's Blood Cape",17107,Michalion,"2026-02-20 12:34:53"
"Dragon's Blood Cape",17107,Michalion,"2026-02-20 12:34:53"
"Dragonstalker's Legguards",16938,Bimly,"2026-02-20 17:18:18"
"Eye of Sulfuras",17204,Sixto,"2026-02-20 18:47:40"
"Fiery Core",17010,Fletch,"2026-02-20 20:32:28"
"Formula: Enchant Weapon - Healing Power",18260,Blues,"2026-02-20 17:17:03"
"Formula: Enchant Weapon - Healing Power",18260,Maruan,"2026-02-20 14:33:18"
"Formula: Enchant Weapon - Spell Power",18259,Blues,"2026-02-20 17:17:03"
"Formula: Enchant Weapon - Spell Power",18259,Vallon,"2026-02-20 13:03:09"
"Formula: Enchant Weapon - Spell Power",18259,Vallon,"2026-02-20 13:03:09"
"Giantstalker's Boots",16849,Bimly,"2026-02-20 17:18:18"
"Heavy Dark Iron Ring",18879,Alea,"2026-02-20 19:00:29"
"Judgement Legplates",16954,Alea,"2026-02-20 19:00:29"
"Leggings of Transcendence",16922,Symmpathy,"2026-02-20 20:29:19"
"Legplates of Wrath",16962,Fenhir,"2026-02-20 12:35:16"
"Nightslayer Chestpiece",16820,Terrora,"2026-02-20 16:43:15"
"Onslaught Girdle",19137,Eriathwen,"2026-02-20 19:04:00"
"Onslaught Girdle",19137,Eïnherjar,"2026-02-20 15:16:27"
"Onslaught Girdle",19137,Eïnherjar,"2026-02-20 15:16:27"
"Onslaught Girdle",19137,Macharius,"2026-02-20 15:19:19"
"Onslaught Girdle",19137,Tochopolvo,"2026-02-20 19:16:21"
"Onslaught Girdle",19137,Tochopolvo,"2026-02-20 19:16:21"
"Perdition's Blade",18816,Silvio,"2026-02-20 19:36:36"
"Plans: Elemental Sharpening Stone",18264,Zaiterlo,"2026-02-20 15:56:03"
"Quick Strike Ring",18821,Aldee,"2026-02-20 13:57:27"
"Quick Strike Ring",18821,Ixiian,"2026-02-20 13:43:42"
"Quick Strike Ring",18821,Macharius,"2026-02-20 15:19:19"
"Ring of Spell Power",19147,Amima,"2026-02-20 18:58:32"
"Schematic: Core Marksman Rifle",18292,Aminth,"2026-02-20 19:18:12"
"Schematic: Force Reactive Disk",18291,Aminth,"2026-02-20 19:18:12"
"Striker's Mark",17069,Fletch,"2026-02-20 20:32:28"
"Striker's Mark",17069,Ixiian,"2026-02-20 13:43:42"
"Striker's Mark",17069,Tanknarok,"2026-02-20 20:28:38"
"Striker's Mark",17069,Tibies,"2026-02-20 18:29:52"
"Striker's Mark",17069,Whorm,"2026-02-20 19:28:49"
"Talisman of Ephemeral Power",18820,Holdhur,"2026-02-20 17:00:47"
"Talisman of Ephemeral Power",18820,Holdhur,"2026-02-20 17:00:47"
"Talisman of Ephemeral Power",18820,Maruan,"2026-02-20 14:33:18"
"Teebu's Blazing Longsword",1728,Bruceli,"2026-02-20 17:02:55"
"Wild Growth Spaulders",18810,Birkler,"2026-02-20 18:03:48"
"Wild Growth Spaulders",18810,Skybacon,"2026-02-20 15:17:55"
