Item,ItemId,Name,Date
"Aged Core Leather Gloves",18823,Gordman,"2025-12-12 18:15:31"
"Aged Core Leather Gloves",18823,Trapacero,"2025-12-12 20:43:32"
"Arcanist Mantle",16797,Icevein,"2025-12-12 19:24:47"
"Azuresong Mageblade",17103,Sixto,"2025-12-12 18:50:47"
"Band of Accuria",17063,Birkler,"2025-12-12 19:05:44"
"Band of Accuria",17063,Dumbdumb,"2025-12-12 18:26:23"
"Band of Accuria",17063,Fletch,"2025-12-12 19:06:33"
"Band of Accuria",17063,Gordman,"2025-12-12 18:15:31"
"Band of Accuria",17063,Whorm,"2025-12-12 20:45:21"
"Band of Accuria",17063,Zbleh,"2025-12-12 19:02:18"
"Band of Accuria",17063,Zimligimli,"2025-12-12 18:37:04"
"Band of Accuria",17063,Zimligimli,"2025-12-12 18:37:04"
"Band of Sulfuras",19138,Giggles,"2025-12-12 18:39:12"
"Bonereaver's Edge",17076,Aiva,"2025-12-12 18:29:45"
"Bonereaver's Edge",17076,Aiva,"2025-12-12 18:29:45"
"Bonereaver's Edge",17076,Tibies,"2025-12-12 17:50:13"
"Breastplate of Might",16865,Crah,"2025-12-12 20:53:11"
"Brutality Blade",18832,Macharius,"2025-12-12 19:26:44"
"Cauterizing Band",19140,Holdhur,"2025-12-12 19:30:34"
"Cauterizing Band",19140,Holdhur,"2025-12-12 19:30:34"
"Cauterizing Band",19140,Melancholia,"2025-12-12 18:54:40"
"Cauterizing Band",19140,Melancholia,"2025-12-12 18:54:40"
"Choker of the Fire Lord",18814,Micahlion,"2025-12-12 17:54:27"
"Choker of the Fire Lord",18814,Micahlion,"2025-12-12 17:54:27"
"Choker of the Fire Lord",18814,Shadory,"2025-12-12 17:55:32"
"Choker of the Fire Lord",18814,Shadory,"2025-12-12 17:55:32"
"Dragonstalker's Legguards",16938,Alagathor,"2025-12-12 19:03:27"
"Dragonstalker's Legguards",16938,Alagathor,"2025-12-12 19:03:27"
"Eye of Sulfuras",17204,Sixto,"2025-12-12 18:50:47"
"Fiery Core",17010,Deliciouss,"2025-12-12 18:00:34"
"Fiery Core",17010,Deliciouss,"2025-12-12 18:00:34"
"Fiery Core",17010,Mornie,"2025-12-12 19:30:03"
"Formula: Enchant Weapon - Healing Power",18260,Eldoren,"2025-12-12 19:20:58"
"Formula: Enchant Weapon - Healing Power",18260,Flaggermus,"2025-12-12 20:50:44"
"Formula: Enchant Weapon - Healing Power",18260,Flaggermus,"2025-12-12 20:50:44"
"Formula: Enchant Weapon - Healing Power",18260,Maruan,"2025-12-12 18:24:15"
"Formula: Enchant Weapon - Healing Power",18260,Yulefuel,"2025-12-12 20:44:40"
"Formula: Enchant Weapon - Healing Power",18260,Yulefuel,"2025-12-12 20:44:40"
"Formula: Enchant Weapon - Spell Power",18259,Eldoren,"2025-12-12 19:20:58"
"Formula: Enchant Weapon - Spell Power",18259,Soulchained,"2025-12-12 20:49:04"
"Formula: Enchant Weapon - Spell Power",18259,Soulchained,"2025-12-12 20:49:04"
"Giantstalker's Belt",16851,Zbleh,"2025-12-12 19:02:18"
"Lava Core",17011,Mornie,"2025-12-12 19:30:03"
"Leggings of Transcendence",16922,Giggles,"2025-12-12 18:39:12"
"Leggings of Transcendence",16922,Hoiga,"2025-12-12 19:32:31"
"Netherwind Pants",16915,Icevein,"2025-12-12 19:24:47"
"Nightslayer Gloves",16826,Terrora,"2025-12-12 19:29:59"
"Nightslayer Pants",16822,Terrora,"2025-12-12 19:29:59"
"Onslaught Girdle",19137,Birkler,"2025-12-12 19:05:44"
"Onslaught Girdle",19137,Boomer,"2025-12-12 17:59:02"
"Onslaught Girdle",19137,Macharius,"2025-12-12 19:26:44"
"Onslaught Girdle",19137,Sno,"2025-12-12 18:17:35"
"Onslaught Girdle",19137,Tochopolvo,"2025-12-12 18:53:35"
"Pauldrons of Might",16868,Crah,"2025-12-12 20:53:11"
"Perdition's Blade",18816,Silencyo,"2025-12-12 20:38:19"
"Perdition's Blade",18816,Trapacero,"2025-12-12 20:43:32"
"Plans: Elemental Sharpening Stone",18264,Farlomaker,"2025-12-12 19:05:31"
"Quick Strike Ring",18821,Abdalla,"2025-12-12 18:07:53"
"Quick Strike Ring",18821,Boomer,"2025-12-12 17:59:02"
"Quick Strike Ring",18821,Dumbdumb,"2025-12-12 18:26:23"
"Quick Strike Ring",18821,Fletch,"2025-12-12 19:06:33"
"Quick Strike Ring",18821,Sno,"2025-12-12 18:17:35"
"Quick Strike Ring",18821,Tochopolvo,"2025-12-12 18:53:35"
"Ring of Spell Power",19147,Nibix,"2025-12-12 20:56:13"
"Robes of Prophecy",16815,Hoiga,"2025-12-12 19:32:31"
"Sash of Whispered Secrets",18809,Maruan,"2025-12-12 18:24:15"
"Schematic: Biznicks 247x128 Accurascope",18290,Symm,"2025-12-12 20:44:05"
"Schematic: Biznicks 247x128 Accurascope",18290,Symm,"2025-12-12 20:44:05"
"Schematic: Biznicks 247x128 Accurascope",18290,Willythepimp,"2025-12-12 20:28:42"
"Schematic: Core Marksman Rifle",18292,Bruceli,"2025-12-12 18:32:47"
"Schematic: Core Marksman Rifle",18292,Tinkiton,"2025-12-12 20:53:19"
"Schematic: Force Reactive Disk",18291,Tinkiton,"2025-12-12 20:53:19"
"Schematic: Force Reactive Disk",18291,Willythepimp,"2025-12-12 20:28:42"
"Striker's Mark",17069,Abdalla,"2025-12-12 18:07:53"
"Striker's Mark",17069,Farlomaker,"2025-12-12 19:05:31"
"Striker's Mark",17069,Silencyo,"2025-12-12 20:38:19"
"Striker's Mark",17069,Tibies,"2025-12-12 17:50:13"
"Striker's Mark",17069,Whorm,"2025-12-12 20:45:21"
"Talisman of Ephemeral Power",18820,Nibix,"2025-12-12 20:56:13"
"Teebu's Blazing Longsword",1728,Bruceli,"2025-12-12 18:32:47"
