dateTime,character,itemID,offspec,id
2026-02-06,Eïnherjar,18205,1,30420265429159512470
2026-02-06,Ptiikiwii,16929,0,23450362183206950575
2026-02-06,Macharius,19335,0,14645902574067808466
2026-02-06,_disenchanted,16935,0,54082944310497880810
2026-02-06,Hoiga,16926,0,38094934072767616613
2026-02-06,_disenchanted,16933,0,21703211061049788081
2026-02-06,Alea,16952,1,12526114603605011803
2026-02-06,Frostypop,19339,0,27645406551900582431
2026-02-06,Mornie,19437,0,25578314324159611090
2026-02-06,Cartouche,20383,0,94470482554010321900
2026-02-06,Snotspat,19374,0,16206786443527361980
2026-02-06,Alea,16957,1,31676743253605011803
2026-02-06,Hoiga,16920,0,14946615322767616613
2026-02-06,Alea,19343,0,63205717736050118030
2026-02-06,Frostypop,16912,0,27412396101900582431
2026-02-06,Blues,19403,0,14549366222876979779
2026-02-06,Frostypop,16913,0,29623071381900582431
2026-02-06,Frostypop,16913,0,32472949631900582431
2026-02-06,Blues,16913,1,62814351428769797790
2026-02-06,Gigawatts,19430,0,13917001539449442240
2026-02-06,Micahlion,16917,0,22857285612455323910
2026-02-06,_disenchanted,16932,0,20049549101049788081
2026-02-06,Aldee,19352,0,98822185339547537980
2026-02-06,Gigawatts,19390,1,13207434343944944224
2026-02-06,Eïnherjar,19002,0,38680864017174278570
2026-02-06,_disenchanted,16931,0,34475124751049788081
2026-02-06,Turaleon,19382,0,30685315230836509540
2026-02-06,Nostalgia,19377,0,32752513724538790430
2026-02-06,_disenchanted,16942,0,36514062871049788081
2026-02-06,Cartouche,16665,0,34815482284987856500
2026-02-06,Maghetrix,19147,0,38437197202508231062
2026-02-06,Grilled,17109,0,33169441511186681824
2026-02-06,Grilled,19142,0,26618986721186681824
2026-02-06,Terrora,16822,0,34010723693513126997
2026-02-06,Fenhir,17065,0,40512577039421714570
2026-02-06,Michalion,18879,0,32389425451973961800
2026-02-06,_disenchanted,16826,0,10954695282333955598
2026-02-06,_disenchanted,16813,0,64244752223339555980
2026-02-06,_disenchanted,16834,0,33253230062333955598
2026-02-06,Alea,17105,0,28912543715942120170
2026-02-06,Grilled,17110,0,13895293611186681824
2026-02-06,Holywife,16856,0,12207161353575059069
2026-02-06,Grilled,16803,0,10720113821186681824
2026-02-06,_disenchanted,16801,0,30044952822333955598
2026-02-06,Daphni,16823,0,23332632601413589430
2026-02-06,_disenchanted,16816,0,24891052782333955598
2026-02-06,Holywife,16853,0,35128694783575059069
2026-02-06,Grilled,16809,0,79692193711866818240
2026-02-06,Grilled,18820,0,25410256291186681824
2026-02-06,Fenhir,18806,0,36211605759421714570
2026-02-06,_disenchanted,18646,0,11490376212333955598
2026-02-06,Cartouche,18805,0,19326178684987856500
2026-02-06,Birkler,19137,0,25761689603665614130
2026-02-06,Amima,16938,0,30107410130370790760
2026-02-06,Alea,18815,0,27942295635942120170
2026-02-06,Kristin,16922,0,17301247632628452891
