Item,ItemId,Name,Date
"Arcane Infused Gem",19336,Mikhalion,"2026-05-22 17:52:53"
"Ashkandi, Greatsword of the Brotherhood",19364,Artillery,"2026-05-22 12:30:44"
"Ashkandi, Greatsword of the Brotherhood",19364,Battar,"2026-05-22 18:31:53"
"Belt of Transcendence",16925,Kristin,"2026-05-22 18:17:20"
"Bindings of Transcendence",16926,Favorite,"2026-05-22 12:08:02"
"Boots of Pure Thought",19437,Alea,"2026-05-22 19:13:12"
"Boots of Pure Thought",19437,Elozia,"2026-05-22 15:32:10"
"Boots of Pure Thought",19437,Elozia,"2026-05-22 15:32:10"
"Boots of Transcendence",16919,Favorite,"2026-05-22 12:08:02"
"Bracers of Arcane Accuracy",19374,Haawtxd,"2026-05-22 18:57:18"
"Chromatic Boots",19387,Battar,"2026-05-22 18:31:53"
"Chromatic Boots",19387,Eduard,"2026-05-21 23:52:59"
"Chromatic Boots",19387,Eduard,"2026-05-21 23:52:59"
"Chromatic Boots",19387,Kwipe,"2026-05-22 00:03:00"
"Chromatic Boots",19387,Macharius,"2026-05-22 08:35:32"
"Chromatic Boots",19387,Macharius,"2026-05-22 08:35:32"
"Chromatic Boots",19387,Mercîless,"2026-05-22 00:21:05"
"Chromatically Tempered Sword",19352,Fatwhaleirl,"2026-05-22 17:49:48"
"Chromatically Tempered Sword",19352,Fatwhaleirl,"2026-05-22 17:49:48"
"Chromatically Tempered Sword",19352,Skooma,"2026-05-22 18:16:08"
"Chromatically Tempered Sword",19352,Terrora,"2026-05-22 14:15:27"
"Chromatically Tempered Sword",19352,Terrora,"2026-05-22 14:15:27"
"Chromatically Tempered Sword",19352,Volterion,"2026-05-22 19:26:09"
"Circle of Applied Force",19432,Aldee,"2026-05-22 19:20:56"
"Circle of Applied Force",19432,Gertggs,"2026-05-22 16:38:39"
"Circle of Applied Force",19432,Gertggs,"2026-05-22 16:38:39"
"Claw of Chromaggus",19347,Mikhalion,"2026-05-22 17:52:53"
"Crul'shorukh, Edge of Chaos",19363,Eïnherjar,"2026-05-22 19:27:11"
"Doom's Edge",19362,Nostalgia,"2026-05-22 19:23:07"
"Doom's Edge",19362,Nostalgia,"2026-05-22 19:23:07"
"Dragonfang Blade",19346,Arkenoth,"2026-05-22 18:23:53"
"Drake Fang Talisman",19406,Alanakos,"2026-05-22 19:21:27"
"Drake Fang Talisman",19406,Alanakos,"2026-05-22 19:21:27"
"Drake Fang Talisman",19406,Arkenoth,"2026-05-22 18:23:53"
"Drake Fang Talisman",19406,Kwipe,"2026-05-22 00:03:00"
"Drake Fang Talisman",19406,Mercîless,"2026-05-22 00:21:05"
"Drake Fang Talisman",19406,Shilwa,"2026-05-22 19:24:56"
"Drake Fang Talisman",19406,Shilwa,"2026-05-22 19:24:56"
"Drake Fang Talisman",19406,Tochopolvo,"2026-05-22 17:50:35"
"Drake Fang Talisman",19406,Tochopolvo,"2026-05-22 17:50:35"
"Drake Talon Pauldrons",19394,Skooma,"2026-05-22 18:16:08"
"Elementium Ore",18562,Birkler,"2026-05-22 18:58:32"
"Elementium Ore",18562,Birkler,"2026-05-22 18:58:32"
