Item,ItemId,Name,Date
"Aged Core Leather Gloves",18823,Eriathwen,"2026-02-27 19:01:59"
"Arcanist Crown",16795,Illuminus,"2026-02-27 20:53:01"
"Arcanist Robes",16798,Illuminus,"2026-02-27 20:53:01"
"Band of Accuria",17063,Birkler,"2026-02-27 20:30:20"
"Band of Accuria",17063,Mèzz,"2026-02-27 20:30:03"
"Band of Accuria",17063,Tanknarok,"2026-02-27 20:28:09"
"Band of Accuria",17063,Zaiterlo,"2026-02-27 16:44:44"
"Bloodfang Pants",16909,Silvio,"2026-02-27 19:02:10"
"Bloodfang Pants",16909,Terrora,"2026-02-27 18:46:41"
"Bonereaver's Edge",17076,Theodeus,"2026-02-27 19:00:10"
"Brutality Blade",18832,Crah,"2026-02-27 20:27:48"
"Brutality Blade",18832,Mèzz,"2026-02-27 20:30:03"
"Brutality Blade",18832,Skooma,"2026-02-27 20:31:01"
"Brutality Blade",18832,Skooma,"2026-02-27 20:31:01"
"Brutality Blade",18832,Theodeus,"2026-02-27 19:00:10"
"Brutality Blade",18832,Willythepimp,"2026-02-27 17:28:54"
"Cauterizing Band",19140,Gigawatts,"2026-02-27 19:27:28"
"Cauterizing Band",19140,Hoiga,"2026-02-27 19:03:54"
"Cauterizing Band",19140,Hoiga,"2026-02-27 19:03:54"
"Cauterizing Band",19140,Skybacon,"2026-02-27 18:22:55"
"Cauterizing Band",19140,Zimlimillie,"2026-02-27 20:28:37"
"Choker of the Fire Lord",18814,Alea,"2026-02-27 18:32:40"
"Dragon's Blood Cape",17107,Michalion,"2026-02-27 18:26:36"
"Dragon's Blood Cape",17107,Michalion,"2026-02-27 18:26:36"
"Dragonstalker's Legguards",16938,Zuurk,"2026-02-27 19:26:11"
"Dragonstalker's Legguards",16938,Zuurk,"2026-02-27 19:26:11"
"Eye of Sulfuras",17204,Tochopolvo,"2026-02-27 18:52:50"
"Formula: Enchant Weapon - Healing Power",18260,Johwins,"2026-02-27 18:39:44"
"Gauntlets of Might",16863,Crah,"2026-02-27 20:27:48"
"Giantstalker's Epaulets",16848,Littlebirdie,"2026-02-27 19:15:03"
"Heavy Dark Iron Ring",18879,Alea,"2026-02-27 18:32:40"
"Lava Core",17011,Willythepimp,"2026-02-27 17:28:54"
"Nightslayer Chestpiece",16820,Terrora,"2026-02-27 18:46:41"
"Onslaught Girdle",19137,Bruderhau,"2026-02-27 17:18:35"
"Onslaught Girdle",19137,Eriathwen,"2026-02-27 19:01:59"
"Onslaught Girdle",19137,Eïnherjar,"2026-02-27 18:02:47"
"Onslaught Girdle",19137,Eïnherjar,"2026-02-27 18:02:47"
"Onslaught Girdle",19137,Macharius,"2026-02-27 19:09:28"
"Pattern: Core Felcloth Bag",21371,Birkler,"2026-02-27 20:30:20"
"Perdition's Blade",18816,Silvio,"2026-02-27 19:02:10"
"Plans: Elemental Sharpening Stone",18264,Zaiterlo,"2026-02-27 16:44:44"
"Quick Strike Ring",18821,Bruderhau,"2026-02-27 17:18:35"
"Quick Strike Ring",18821,Macharius,"2026-02-27 19:09:28"
"Recipe: Major Rejuvenation Potion",18257,Sandomin,"2026-02-27 20:40:45"
"Recipe: Major Rejuvenation Potion",18257,Sandomin,"2026-02-27 20:40:45"
"Recipe: Major Rejuvenation Potion",18257,Zimlimillie,"2026-02-27 20:28:37"
"Ring of Spell Power",19147,Amima,"2026-02-27 19:29:01"
"Ring of Spell Power",19147,Frostypop,"2026-02-27 20:42:26"
"Ring of Spell Power",19147,Frostypop,"2026-02-27 20:42:26"
"Schematic: Biznicks 247x128 Accurascope",18290,Tochopolvo,"2026-02-27 18:52:50"
"Schematic: Core Marksman Rifle",18292,Aminth,"2026-02-27 19:21:30"
"Schematic: Core Marksman Rifle",18292,Milshunter,"2026-02-27 19:09:04"
"Schematic: Force Reactive Disk",18291,Aminth,"2026-02-27 19:21:30"
"Schematic: Force Reactive Disk",18291,Milshunter,"2026-02-27 19:09:04"
"Staff of Dominance",18842,Johwins,"2026-02-27 18:39:44"
"Stormrage Legguards",16901,Elozia,"2026-02-27 19:07:27"
"Striker's Mark",17069,Tanknarok,"2026-02-27 20:28:09"
"Sulfuron Ingot",17203,Amima,"2026-02-27 19:29:01"
"Talisman of Ephemeral Power",18820,Holdhur,"2026-02-27 18:12:16"
"Talisman of Ephemeral Power",18820,Holdhur,"2026-02-27 18:12:16"
"Teebu's Blazing Longsword",1728,Bruceli,"2026-02-27 18:57:35"
"Wild Growth Spaulders",18810,Elozia,"2026-02-27 19:07:27"
"Wild Growth Spaulders",18810,Gigawatts,"2026-02-27 19:27:28"
"Wild Growth Spaulders",18810,Skybacon,"2026-02-27 18:22:55"
"Wristguards of True Flight",18812,Littlebirdie,"2026-02-27 19:15:03"
