dateTime,character,itemID,offspec,id
2025-10-24,Eldoren,19370,0,40840359671448665259
2025-10-24,Sucrette,16904,0,36398650412372541870
2025-10-24,Soulchained,16934,0,42105725843968578728
2025-10-24,_disenchanted,16934,0,10207169623490347913
2025-10-24,Holdhur,16925,0,11782343272165219328
2025-10-24,Alagar,16960,1,42337279881749306993
2025-10-24,Fletch,19346,0,33931543756246949830
2025-10-24,Holychad,19437,0,19683384444313437360
2025-10-24,Shadory,16912,0,12175395653024864305
2025-10-24,Sucrette,16898,0,35009456552372541870
2025-10-24,Holychad,19373,1,25840635484313437360
2025-10-24,Holychad,19397,0,29460482143134373600
2025-10-24,Akira,19398,0,10694690862002741754
2025-10-24,Etowa,19405,1,30088956903953480860
2025-10-24,_disenchanted,16928,0,50736629134903479130
2025-10-24,Holychad,16956,1,35389302204313437360
2025-10-24,Zimligimli,19432,0,40171083952895415928
2025-10-24,_disenchanted,16937,0,31069037313490347913
2025-10-24,Sucrette,16902,0,33969217912372541870
2025-10-24,Corvere,19352,0,33915531273592641055
2025-10-24,_disenchanted,19390,0,40018501993490347913
2025-10-24,_disenchanted,16897,0,25606657263490347913
2025-10-24,Fletch,19376,0,21919803762469498300
2025-10-24,Shadory,16916,0,24458000773024864305
2025-10-24,Holychad,19380,1,31143875964313437360
2025-10-24,Dumbdumb,19002,0,36057546962673043856
2025-10-24,_disenchanted,16805,0,34997720536815719720
2025-10-24,_disenchanted,16859,0,20792237233681571972
2025-10-24,_disenchanted,16855,0,14871974283681571972
2025-10-24,Pindik,17073,0,23277594911414341418
2025-10-24,Corvere,17069,0,42054808637838651140
2025-10-24,Akira,16826,0,61866231613767037370
2025-10-24,Mssingno,16849,0,24420493513775610510
2025-10-24,Sucrette,16834,0,14766826313906183461
2025-10-24,Sucrette,17105,0,14458114639061834610
2025-10-24,Ophey,16813,1,60754523227013947150
2025-10-24,_disenchanted,15267,0,22382670323681571972
2025-10-24,_disenchanted,10383,0,77817922368157197200
2025-10-24,_disenchanted,10246,0,34298246833681571972
2025-10-24,_disenchanted,16807,0,18728804163681571972
2025-10-24,Dumbdumb,19143,0,28503579620470058390
2025-10-24,_disenchanted,16811,0,32549236283681571972
2025-10-24,Fez,16801,0,72388093310945405270
2025-10-24,Highlordbane,17074,0,73719230139513141060
2025-10-24,Pindik,16868,0,21817895731414341418
2025-10-24,Sucrette,16833,0,32418884523906183461
2025-10-24,Megadeath,18842,0,38410705561041583414
2025-10-24,_disenchanted,16809,0,53961850836815719720
2025-10-24,_disenchanted,19139,0,33924242023681571972
2025-10-24,Highlordbane,18812,0,38891180703951314106
2025-10-24,Akira,18816,0,28391220521376703737
2025-10-24,_disenchanted,16901,0,16447792053681571972
2025-10-24,_disenchanted,16922,0,39157809383681571972
2025-10-24,Zimligimli,19137,0,24768588913086639987
