Item,ItemId,Name,Date
"Archimtiros' Ring of Reckoning",19376,Elfi,"2025-09-12 18:40:11"
"Ashjre'thul, Crossbow of Smiting",19361,Draxo,"2025-09-12 16:05:29"
"Boots of Pure Thought",19437,Gwilliam,"2025-09-12 20:00:20"
"Boots of Pure Thought",19437,Mezz,"2025-09-12 19:13:33"
"Boots of Pure Thought",19437,Mezz,"2025-09-12 19:13:33"
"Boots of Pure Thought",19437,Paciprincess,"2025-09-12 14:06:05"
"Boots of Pure Thought",19437,Paciprincess,"2025-09-12 14:06:05"
"Boots of Pure Thought",19437,Vallon,"2025-09-12 15:50:18"
"Boots of the Shadow Flame",19381,Draxo,"2025-09-12 16:05:29"
"Bracers of Arcane Accuracy",19374,Bingles,"2025-09-12 19:27:45"
"Bracers of Arcane Accuracy",19374,Motor,"2025-09-12 18:16:04"
"Bracers of Arcane Accuracy",19374,Poorpower,"2025-09-12 14:07:56"
"Chromatic Boots",19387,Ashbringerr,"2025-09-12 18:15:13"
"Chromatic Boots",19387,Ashbringerr,"2025-09-12 18:15:13"
"Chromatic Boots",19387,Birkler,"2025-09-12 16:04:09"
"Chromatic Boots",19387,Bruceli,"2025-09-12 14:10:56"
"Chromatic Boots",19387,Divine,"2025-09-12 19:30:22"
"Chromatic Boots",19387,Stridaren,"2025-09-12 15:38:13"
"Chromatic Boots",19387,Stridaren,"2025-09-12 15:38:13"
"Chromatic Boots",19387,Thanx,"2025-09-12 18:54:22"
"Chromatic Boots",19387,Tibies,"2025-09-12 18:15:38"
"Chromatically Tempered Sword",19352,Alagar,"2025-09-12 18:08:42"
"Chromatically Tempered Sword",19352,Fletch,"2025-09-12 16:54:00"
"Chromatically Tempered Sword",19352,Powder,"2025-09-12 19:31:17"
"Circle of Applied Force",19432,Divine,"2025-09-12 19:30:22"
"Circle of Applied Force",19432,Elfi,"2025-09-12 18:40:11"
"Circle of Applied Force",19432,Thanx,"2025-09-12 18:54:22"
"Claw of the Black Drake",19365,Willythepimp,"2025-09-12 19:31:24"
"Cloak of Firemaw",19398,Drimpen,"2025-09-12 18:15:25"
"Dragonbreath Hand Cannon",19368,Aminth,"2025-09-12 14:06:30"
"Dragonbreath Hand Cannon",19368,Aminth,"2025-09-12 14:06:30"
"Drake Fang Talisman",19406,Birkler,"2025-09-12 16:04:09"
"Drake Fang Talisman",19406,Bruceli,"2025-09-12 14:10:56"
"Drake Fang Talisman",19406,Minetkomat,"2025-09-12 16:31:12"
"Drake Fang Talisman",19406,Minetkomat,"2025-09-12 16:31:12"
"Drake Fang Talisman",19406,Rannek,"2025-09-12 15:27:19"
"Drake Fang Talisman",19406,Rannek,"2025-09-12 15:27:19"
"Drake Fang Talisman",19406,Rokit,"2025-09-12 19:14:31"
"Drake Fang Talisman",19406,Rokit,"2025-09-12 19:14:31"
"Drake Fang Talisman",19406,Selenax,"2025-09-12 19:28:52"
"Drake Fang Talisman",19406,Selenax,"2025-09-12 19:28:52"
"Drake Fang Talisman",19406,Skoomael,"2025-09-12 19:26:08"
"Drake Fang Talisman",19406,Tibies,"2025-09-12 18:15:38"
"Drake Fang Talisman",19406,Zaiterlo,"2025-09-12 16:24:58"
"Drake Talon Pauldrons",19394,Zaiterlo,"2025-09-12 16:24:58"
"Elementium Ore",18562,Deliciouss,"2025-09-12 17:19:41"
"Elementium Ore",18562,Deliciouss,"2025-09-12 17:19:41"
"Elementium Ore",18562,Lamagrà,"2025-09-12 14:40:22"
"Elementium Ore",18562,Lamagrà,"2025-09-12 14:40:22"
"Elementium Ore",18562,Yulefuel,"2025-09-12 19:21:47"
