dateTime,character,itemID,offspec,id
2025-11-21,Ulthras,19336,1,53385068233536870230
2025-11-21,Jujuma,16926,0,35904289758126445100
2025-11-21,_disenchanted,16904,0,41214879411258625859
2025-11-21,Hmmguard,16960,0,25274132242417846881
2025-11-21,Shadory,19371,1,47032864679314225100
2025-11-21,_disenchanted,16952,0,13608954571258625859
2025-11-21,Rahkawarr,20383,0,35006445987657056670
2025-11-21,Jujuma,16919,0,50373526081264451000
2025-11-21,Hmmguard,16965,0,19484587302417846881
2025-11-21,Etowa,19395,0,38868299351139668996
2025-11-21,Fletch,19351,0,79218001617378822560
2025-11-21,Hmmguard,19402,0,17860816222417846881
2025-11-21,Ulthras,19362,0,40441934673353687023
2025-11-21,Corvere,16907,0,22798192791360919001
2025-11-21,_disenchanted,16928,0,43422714012586258590
2025-11-21,Jujuma,19430,0,11593841658126445100
2025-11-21,Jujuma,16924,0,23689858768126445100
2025-11-21,Shadory,19391,1,36148270579314225100
2025-11-21,_disenchanted,16902,0,64440799012586258590
2025-11-21,Teliaa,19002,0,31734081712839364460
2025-11-21,Soulchained,19379,0,28060759601736856674
2025-11-21,Corvere,19377,0,37938593031360919001
2025-11-21,_disenchanted,16905,0,33843964221258625859
2025-11-21,Soulchained,16931,0,19335876751736856674
2025-11-21,Holdhur,19388,1,21598611864228464565
2025-11-21,Amima,17065,0,26313613275943734110
2025-11-21,Nibix,16796,0,27993057734018549857
2025-11-21,Hmmguard,18203,0,20357632089631235450
2025-11-21,Hmmguard,18203,0,34313770139631235450
2025-11-21,Abdalla,16862,1,34288712592711185132
2025-11-21,Jujuma,16812,0,25540356083088503006
2025-11-21,Bagayaga,18832,0,38721451493605184720
2025-11-21,Alagathor,16846,0,16614060621880032710
2025-11-21,Micahlion,18820,0,39277457624108643765
2025-11-21,_disenchanted,17110,0,28011055812374396137
2025-11-21,_disenchanted,16808,0,24611656423743961370
2025-11-21,Nibix,16801,0,34176415894018549857
2025-11-21,Sixto,18861,0,32860618472168790783
2025-11-21,Hmmguard,16868,0,14939947559631235450
2025-11-21,Abdalla,17074,1,36100615492711185132
2025-11-21,Farmerama,16798,0,40103025713973160765
2025-11-21,_disenchanted,16833,0,27059072622374396137
2025-11-21,Farmerama,17103,0,27895797193973160765
2025-11-21,Thijn,18805,0,19650744934023116636
2025-11-21,Marica,18810,0,15300761853732716760
2025-11-21,Lillkungs,19137,0,29765872853952136619
2025-11-21,Ulthras,16938,0,33383848381744899980
2025-11-21,Eredoor,16954,0,33089993772309415718
2025-11-21,Hmmguard,18817,0,86894811296312354500
