Item,ItemId,Name,Date
"Ashjre'thul, Crossbow of Smiting",19361,Mssingno,"2025-10-10 19:09:55"
"Ashjre'thul, Crossbow of Smiting",19361,Mssingno,"2025-10-10 19:09:55"
"Ashjre'thul, Crossbow of Smiting",19361,Zbleh,"2025-10-10 18:57:48"
"Bloodfang Boots",16906,Anunaki,"2025-10-10 18:31:54"
"Bloodfang Spaulders",16832,Akira,"2025-10-10 17:44:43"
"Bloodfang Spaulders",16832,Anunaki,"2025-10-10 18:31:54"
"Boots of Pure Thought",19437,Constant,"2025-10-10 19:20:16"
"Boots of Pure Thought",19437,Gwilliam,"2025-10-10 18:04:45"
"Boots of Pure Thought",19437,Holychad,"2025-10-10 19:27:14"
"Boots of Pure Thought",19437,Melancholia,"2025-10-10 14:52:31"
"Boots of Pure Thought",19437,Mornie,"2025-10-10 19:03:28"
"Boots of Pure Thought",19437,Vallon,"2025-10-10 18:14:08"
"Bracers of Arcane Accuracy",19374,Eldoren,"2025-10-10 18:52:24"
"Breastplate of Wrath",16966,Maruanwar,"2025-10-10 15:55:34"
"Chromatic Boots",19387,Birkler,"2025-10-10 13:30:45"
"Chromatic Boots",19387,Lillkungs,"2025-10-10 18:29:37"
"Chromatic Boots",19387,Lillkungs,"2025-10-10 18:29:37"
"Chromatic Boots",19387,Symm,"2025-10-10 14:01:14"
"Chromatic Boots",19387,Thanx,"2025-10-10 18:55:31"
"Chromatic Boots",19387,Zimligimli,"2025-10-10 16:11:46"
"Chromatically Tempered Sword",19352,Akira,"2025-10-10 17:44:43"
"Chromatically Tempered Sword",19352,Alagar,"2025-10-10 17:08:51"
"Chromatically Tempered Sword",19352,Corvere,"2025-10-10 17:35:04"
"Chromatically Tempered Sword",19352,Dumbdumb,"2025-10-10 13:17:01"
"Chromatically Tempered Sword",19352,Fletch,"2025-10-10 19:03:51"
"Claw of Chromaggus",19347,Bingles,"2025-10-10 13:25:34"
"Cloak of Firemaw",19398,Drimpen,"2025-10-10 17:23:11"
"Drake Fang Talisman",19406,Birkler,"2025-10-10 13:30:45"
"Drake Fang Talisman",19406,Gordman,"2025-10-10 12:32:07"
"Drake Fang Talisman",19406,Symm,"2025-10-10 14:01:14"
"Drake Fang Talisman",19406,Zaiterlo,"2025-10-10 17:14:22"
"Drake Talon Pauldrons",19394,Whorm,"2025-10-10 16:51:05"
"Drake Talon Pauldrons",19394,Zaiterlo,"2025-10-10 17:14:22"
"Elementium Ore",18562,Aminth,"2025-10-10 19:26:17"
"Elementium Ore",18562,Aminth,"2025-10-10 19:26:17"
"Elementium Ore",18562,Deliciouss,"2025-10-10 16:54:48"
"Elementium Ore",18562,Deliciouss,"2025-10-10 16:54:48"
"Empowered Leggings",19385,Holychad,"2025-10-10 19:27:14"
"Empowered Leggings",19385,Mornie,"2025-10-10 19:03:28"
"Empowered Leggings",19385,Sixto,"2025-10-10 16:44:13"
"Empowered Leggings",19385,Vallon,"2025-10-10 18:14:08"
"Firemaw's Clutch",19400,Micahlion,"2025-10-10 15:31:42"
"Head of Nefarian",19003,Yulepunch,"2025-10-10 18:13:58"
"Helm of Endless Rage",19372,Thanx,"2025-10-10 18:55:31"
"Helm of Endless Rage",19372,Whorm,"2025-10-10 16:51:05"
"Lok'amir il Romathis",19360,Melancholia,"2025-10-10 14:52:31"
"Maladath, Runed Blade of the Black Flight",19351,Alagar,"2025-10-10 17:08:51"
"Maladath, Runed Blade of the Black Flight",19351,Corvere,"2025-10-10 17:35:04"
"Maladath, Runed Blade of the Black Flight",19351,Drimpen,"2025-10-10 17:23:11"
"Maladath, Runed Blade of the Black Flight",19351,Dumbdumb,"2025-10-10 13:17:01"
"Maladath, Runed Blade of the Black Flight",19351,Fletch,"2025-10-10 19:03:51"
"Maladath, Runed Blade of the Black Flight",19351,Zimligimli,"2025-10-10 16:11:46"
"Neltharion's Tear",19379,Raskous,"2025-10-10 14:43:17"
"Neltharion's Tear",19379,Raskous,"2025-10-10 14:43:17"
"Neltharion's Tear",19379,Soulchained,"2025-10-10 19:27:50"
"Neltharion's Tear",19379,Soulchained,"2025-10-10 19:27:50"
"Neltharion's Tear",19379,Tinkiton,"2025-10-10 13:54:33"
"Netherwind Belt",16818,Ixian,"2025-10-10 16:14:53"
"Netherwind Bindings",16918,Ixian,"2025-10-10 16:14:53"
