dateTime,character,itemID,offspec,id
2025-10-03,Shadory,19370,0,11847809133644835467
2025-10-03,Dumbdumb,16959,0,42320074734935037890
2025-10-03,Corvere,16911,0,14574619764212612217
2025-10-03,_disenchanted,16925,0,38775805604110319075
2025-10-03,Powder,16960,1,30063105452697523116
2025-10-03,Corvere,20383,0,30014427674212612217
2025-10-03,Powder,19372,0,23133804269752311600
2025-10-03,Michalion,16919,1,12152933634127914686
2025-10-03,Bingles,16912,0,22307990722134573670
2025-10-03,Alanir,19342,0,28429033498984840760
2025-10-03,Melancholia,19343,1,39227365312037138345
2025-10-03,_disenchanted,19396,0,21536014441103190750
2025-10-03,Soulchained,19407,0,36746463729358259900
2025-10-03,_disenchanted,16920,0,35681044694110319075
2025-10-03,_disenchanted,16928,0,10492678274110319075
2025-10-03,Farlopo,19432,0,16934286552904704480
2025-10-03,_disenchanted,16902,0,39085526234110319075
2025-10-03,_disenchanted,19390,0,96091976941103190750
2025-10-03,Zimligimli,19349,1,12164237433515387090
2025-10-03,Zbleh,16937,0,34572709133944545007
2025-10-03,Corvere,16905,0,25209755384212612217
2025-10-03,Melancholia,16958,1,38120236682037138345
2025-10-03,Zbleh,19364,0,24219293013944545007
2025-10-03,Michalion,19360,0,25242308141279146860
2025-10-03,Zbleh,19002,0,28285944739445450070
2025-10-03,Peanutjelly,17109,0,42566622371053064521
2025-10-03,_disenchanted,16855,0,69447382731214504300
2025-10-03,_disenchanted,17073,0,25818579843121450430
2025-10-03,_disenchanted,17073,0,56657636631214504300
2025-10-03,_disenchanted,16810,0,35900920353121450430
2025-10-03,Shadory,18872,0,11622253332655966822
2025-10-03,_disenchanted,16826,0,42097494703121450430
2025-10-03,Alagar,19143,0,31041385451073817052
2025-10-03,Dumbdumb,16866,1,26616367872157994158
2025-10-03,_disenchanted,16813,0,10549658823121450430
2025-10-03,_disenchanted,16856,0,19319226703121450430
2025-10-03,_disenchanted,16807,0,30949686283121450430
2025-10-03,Micahlion,17077,1,19024979993971107180
2025-10-03,_disenchanted,16831,0,32203876312145043000
2025-10-03,_disenchanted,17074,0,68937721231214504300
2025-10-03,Alanir,16823,0,56326323940298252190
2025-10-03,Alanir,16823,0,40786749734029825219
2025-10-03,Draxo,18252,0,29069540983921930028
2025-10-03,Nostalgia,16845,0,20611743211438117192
2025-10-03,Alanir,17072,0,40169644464029825219
2025-10-03,Micahlion,16798,0,32025744823971107180
2025-10-03,Zbleh,18703,0,15327173251314068097
2025-10-03,Shadory,18808,0,11720219582655966822
2025-10-03,Sixto,19140,0,24092916102031254198
2025-10-03,Melancholia,16954,1,37371108423701628714
2025-10-03,Mssingno,17104,1,21682078973886598829
2025-10-03,Nostalgia,18817,0,45291828414381171920
2025-10-03,Amima,17107,1,21919190584568368260
2025-10-03,_disenchanted,16954,0,15341945313121450430
