dateTime,character,itemID,offspec,id
2025-09-05,Sophy,19369,1,55786012923883669450
2025-09-05,_disenchanted,16904,0,49225384150142590800
2025-09-05,Yulepunch,16959,0,19412627763333458365
2025-09-05,_disenchanted,16952,0,82950111815014259080
2025-09-05,Tibies,19372,0,30592774262741810816
2025-09-05,Macharius,20383,0,19097668138114492200
2025-09-05,Amima,16957,0,19526597533064837373
2025-09-05,Zimligimli,19341,0,87929512090649392300
2025-09-05,_disenchanted,16957,0,15723722781501425908
2025-09-05,_disenchanted,16940,0,89086964015014259080
2025-09-05,_disenchanted,8289,0,26383929551501425908
2025-09-05,_disenchanted,16940,0,32849679411501425908
2025-09-05,Lillkungs,19362,1,42563751552335143040
2025-09-05,Holdhur,19345,1,40582612161762973230
2025-09-05,_disenchanted,16928,0,15863692411501425908
2025-09-05,_disenchanted,16928,0,39071005211501425908
2025-09-05,Bingles,19355,0,22462070871899531491
2025-09-05,Drimpen,19432,0,25310990514452287400
2025-09-05,_disenchanted,16924,0,25525781031501425908
2025-09-05,Stridaren,19349,1,36871678402464923256
2025-09-05,Motor,16917,0,27841069432794023760
2025-09-05,Macharius,19354,1,10931586548114492200
2025-09-05,Sophy,19391,1,18390706662388366945
2025-09-05,Amima,16958,0,26978527723064837373
2025-09-05,Sophy,19378,0,15490600082388366945
2025-09-05,Macharius,16966,1,61408993281144922000
2025-09-05,_disenchanted,16805,0,25095069491354723578
2025-09-05,Farmerama,17109,0,67164076694226481600
2025-09-05,_disenchanted,16835,0,12006512571354723578
2025-09-05,Motor,16796,0,30260433963967128730
2025-09-05,Powder,18822,1,18329923444236894910
2025-09-05,_disenchanted,16849,0,69422453813547235780
2025-09-05,Orgey,16826,0,91766376225231646900
2025-09-05,_disenchanted,10384,0,17714313181354723578
2025-09-05,_disenchanted,1203,0,16314634811354723578
2025-09-05,_disenchanted,16846,0,82110733713547235780
2025-09-05,Gordman,17071,0,89540250234851569360
2025-09-05,Bamboras,17105,0,14066939893594967994
2025-09-05,Soulchained,21371,0,11158261221832954393
2025-09-05,_disenchanted,16807,0,10046052491354723578
2025-09-05,_disenchanted,16836,0,18492100281354723578
2025-09-05,Sophy,16801,0,23644445393076093299
2025-09-05,Orgey,16824,0,34217891132523164690
2025-09-05,Macharius,16868,1,41800054471563455800
2025-09-05,_disenchanted,16816,0,30955877801354723578
2025-09-05,_disenchanted,16809,0,11037833911354723578
2025-09-05,Bamboras,18824,0,54158448235949679940
2025-09-05,_disenchanted,13118,0,25492099313547235780
2025-09-05,_disenchanted,10366,0,16304852901354723578
2025-09-05,Macharius,18811,0,16092353815634558000
2025-09-05,Bucurie,18809,1,22247908451022132663
2025-09-05,Macharius,17107,0,38163448971563455800
2025-09-05,Soulchained,16930,0,63869994518329543930
2025-09-05,Orgey,18816,0,16106777392523164690
2025-09-05,Motor,16915,0,40706857003967128730
2025-09-05,Macharius,17076,0,72863471815634558000
