dateTime,character,itemID,offspec,id
2025-08-22,Snorpan,16934,0,27252068625333328530
2025-08-22,Holdhur,16926,0,26906787283328383517
2025-08-22,Undeadwoman,19369,0,98943895822185879760
2025-08-22,Belokan,16903,0,22696699363757052783
2025-08-22,Belokan,19340,0,75352557237570527830
2025-08-22,Motor,16818,0,39610637691171707170
2025-08-22,Motor,16818,0,83428427711717071700
2025-08-22,Belokan,20383,0,24528501853757052783
2025-08-22,_disenchanted,19350,0,20428786293585448110
2025-08-22,Mezz,16898,0,12324847064060753701
2025-08-22,Gordman,16906,0,12416186419900894870
2025-08-22,Andhar,16964,1,87853697142794992560
2025-08-22,Undeadwoman,19400,0,34897794062218587976
2025-08-22,Snorpan,19434,0,15651801042533332853
2025-08-22,Flass,16964,1,10388818192674607841
2025-08-22,Mezz,19405,1,13044463940607537010
2025-08-22,Mezz,19395,0,11479031764060753701
2025-08-22,_disenchanted,19433,0,29023074513585448110
2025-08-22,Bingles,19388,0,29089256787566503940
2025-08-22,Yulepunch,16961,1,29248774711590397508
2025-08-22,Andhar,19364,1,86873070842794992560
2025-08-22,Gordman,16905,0,36305668019900894870
2025-08-22,Yulepunch,16966,1,56835041415903975080
2025-08-22,Minetkomat,19377,0,20087656691448907374
2025-08-22,Snedskaft,19002,0,32865991523150404855
2025-08-22,Nandor,16961,1,44890863613475671300
2025-08-22,_disenchanted,16863,0,37252216671183906924
2025-08-22,Krovak,16859,1,71140593330675601090
2025-08-22,Lillkungs,17073,1,36017567871597659622
2025-08-22,Maruanwar,17065,1,51783116117817793670
2025-08-22,Undeadwoman,16814,1,56988704113954612090
2025-08-22,Undeadwoman,16812,1,95849464213954612090
2025-08-22,Farmerama,18878,1,11077986581618683768
2025-08-22,_disenchanted,18861,0,16604600211183906924
2025-08-22,_disenchanted,16813,0,25775873441183906924
2025-08-22,_disenchanted,16866,0,89744561911839069240
2025-08-22,_disenchanted,16807,0,14659964811183906924
2025-08-22,_disenchanted,16856,0,20256186461183906924
2025-08-22,_disenchanted,16803,0,16577921581183906924
2025-08-22,_disenchanted,16831,0,30066877721183906924
2025-08-22,_disenchanted,16816,0,32666030291183906924
2025-08-22,Maniisk,19145,0,10616063882255796200
2025-08-22,_disenchanted,16833,0,22712934631183906924
2025-08-22,Undeadwoman,16815,1,22930594251395461209
2025-08-22,Belokan,19139,0,42385989912874476050
2025-08-22,Highlordbane,19140,0,20188953762121137684
2025-08-22,Divinê,19137,0,38538947303846417886
2025-08-22,Elfi,16938,0,23329026472469895767
2025-08-22,Flass,18815,1,10890348385148443860
