Item,ItemId,Name,Date
"Ashjre'thul, Crossbow of Smiting",19361,Mssingno,"2025-11-28 16:04:25"
"Ashjre'thul, Crossbow of Smiting",19361,Mssingno,"2025-11-28 16:04:25"
"Ashjre'thul, Crossbow of Smiting",19361,Zbleh,"2025-11-28 19:03:05"
"Band of Forced Concentration",19403,Micahlion,"2025-11-28 16:59:16"
"Band of Forced Concentration",19403,Nibix,"2025-11-28 19:20:51"
"Bindings of Transcendence",16926,Stacte,"2025-11-28 19:28:27"
"Bindings of Transcendence",16926,Stacte,"2025-11-28 19:28:27"
"Bloodfang Chestpiece",16905,Anunaki,"2025-11-28 16:20:40"
"Boots of Pure Thought",19437,Melancholia,"2025-11-28 19:35:35"
"Chromatic Boots",19387,Alagar,"2025-11-28 18:13:14"
"Chromatic Boots",19387,Birkler,"2025-11-28 18:21:26"
"Chromatic Boots",19387,Boomer,"2025-11-28 16:14:59"
"Chromatic Boots",19387,Boomer,"2025-11-28 16:14:59"
"Chromatic Boots",19387,Bruceli,"2025-11-28 18:45:00"
"Chromatic Boots",19387,Rahkawarr,"2025-11-28 19:29:26"
"Chromatic Boots",19387,Zimligimli,"2025-11-28 16:11:09"
"Chromatic Boots",19387,Zimligimli,"2025-11-28 16:11:09"
"Chromatically Tempered Sword",19352,Farlomaker,"2025-11-28 19:20:05"
"Chromatically Tempered Sword",19352,Fletch,"2025-11-28 19:20:35"
"Chromatically Tempered Sword",19352,Tochopolvo,"2025-11-28 18:08:54"
"Circle of Applied Force",19432,Fletch,"2025-11-28 19:20:35"
"Circle of Applied Force",19432,Tochopolvo,"2025-11-28 18:08:54"
"Cloak of Firemaw",19398,Anunaki,"2025-11-28 16:20:40"
"Cloak of the Brood Lord",19378,Aiva,"2025-11-28 18:35:35"
"Crul'shorukh, Edge of Chaos",19363,Farlomaker,"2025-11-28 19:20:05"
"Drake Fang Talisman",19406,Alagar,"2025-11-28 18:13:14"
"Drake Fang Talisman",19406,Birkler,"2025-11-28 18:21:26"
"Drake Fang Talisman",19406,Bruceli,"2025-11-28 18:45:00"
"Drake Fang Talisman",19406,Corvere,"2025-11-28 17:30:47"
"Drake Fang Talisman",19406,Gordman,"2025-11-28 16:43:24"
"Drake Fang Talisman",19406,Gordman,"2025-11-28 16:43:24"
"Drake Fang Talisman",19406,Skoomael,"2025-11-28 19:24:57"
"Elementium Ore",18562,Aminth,"2025-11-28 16:44:20"
"Elementium Ore",18562,Aminth,"2025-11-28 16:44:20"
"Elementium Ore",18562,Deliciouss,"2025-11-28 18:49:56"
"Elementium Ore",18562,Deliciouss,"2025-11-28 18:49:56"
"Elementium Ore",18562,Milshunter,"2025-11-28 17:06:00"
"Elementium Ore",18562,Milshunter,"2025-11-28 17:06:00"
"Elementium Ore",18562,Nykaabi,"2025-11-28 18:49:34"
"Elementium Ore",18562,Nykaabi,"2025-11-28 18:49:34"
"Elementium Ore",18562,Rannek,"2025-11-28 19:13:54"
"Elementium Ore",18562,Rannek,"2025-11-28 19:13:54"
"Empowered Leggings",19385,Maruan,"2025-11-28 18:00:58"
"Empowered Leggings",19385,Yulefuel,"2025-11-28 18:56:48"
"Empowered Leggings",19385,Yulefuel,"2025-11-28 18:56:48"
"Firemaw's Clutch",19400,Micahlion,"2025-11-28 16:59:16"
"Head of Nefarian",19003,Rahkawarr,"2025-11-28 19:29:26"
"Head of Nefarian",19003,Sno,"2025-11-28 17:53:50"
"Head of Nefarian",19003,Thijn,"2025-11-28 16:30:36"
"Head of Nefarian",19003,Whorm,"2025-11-28 17:46:20"
"Helm of Endless Rage",19372,Whorm,"2025-11-28 17:46:20"
"Judgement Sabatons",16957,Aiva,"2025-11-28 18:35:35"
"Lifegiving Gem",19341,Sno,"2025-11-28 17:53:50"
"Lok'amir il Romathis",19360,Melancholia,"2025-11-28 19:35:35"
"Lok'amir il Romathis",19360,Sucrette,"2025-11-28 18:03:18"
"Maladath, Runed Blade of the Black Flight",19351,Corvere,"2025-11-28 17:30:47"
