Item,ItemId,Name,Date
"Ancient Petrified Leaf",18703,Mssingno,"2025-09-26 16:29:33"
"Ancient Petrified Leaf",18703,Zbleh,"2025-09-26 19:24:28"
"Azuresong Mageblade",17103,Bingles,"2025-09-26 20:54:57"
"Band of Accuria",17063,Alanir,"2025-09-26 20:44:59"
"Band of Accuria",17063,Donkanon,"2025-09-26 20:50:12"
"Band of Accuria",17063,Kaltblüterin,"2025-09-26 20:44:44"
"Band of Accuria",17063,Kaltblüterin,"2025-09-26 20:44:44"
"Band of Accuria",17063,Rannek,"2025-09-26 16:54:12"
"Band of Accuria",17063,Rannek,"2025-09-26 16:54:12"
"Band of Accuria",17063,Skoomael,"2025-09-26 20:44:31"
"Band of Accuria",17063,Skoomael,"2025-09-26 20:44:31"
"Band of Accuria",17063,Whorm,"2025-09-26 17:31:51"
"Band of Accuria",17063,Willythepimp,"2025-09-26 18:18:10"
"Band of Accuria",17063,Zaiterlo,"2025-09-26 16:50:50"
"Bloodfang Pants",16909,Gordman,"2025-09-26 17:34:19"
"Brutality Blade",18832,Corvere,"2025-09-26 17:38:46"
"Brutality Blade",18832,Corvere,"2025-09-26 17:38:46"
"Brutality Blade",18832,Fletch,"2025-09-26 18:58:31"
"Brutality Blade",18832,Whorm,"2025-09-26 17:31:51"
"Cauterizing Band",19140,Bamboras,"2025-09-26 17:38:44"
"Cauterizing Band",19140,Fanatyompa,"2025-09-26 19:21:28"
"Cauterizing Band",19140,Fanatyompa,"2025-09-26 19:21:28"
"Cauterizing Band",19140,Holdhur,"2025-09-26 19:19:20"
"Cauterizing Band",19140,Holdhur,"2025-09-26 19:19:20"
"Choker of the Fire Lord",18814,Eldoren,"2025-09-26 18:35:22"
"Choker of the Fire Lord",18814,Soulchained,"2025-09-26 20:46:40"
"Dragonstalker's Legguards",16938,Mssingno,"2025-09-26 16:29:33"
"Fiery Core",17010,Michalion,"2025-09-26 16:19:59"
"Flameguard Gauntlets",19143,Drimpen,"2025-09-26 18:59:33"
"Formula: Enchant Weapon - Healing Power",18260,Maruan,"2025-09-26 18:23:58"
"Formula: Enchant Weapon - Spell Power",18259,Soulchained,"2025-09-26 20:46:40"
"Lava Core",17011,Michalion,"2025-09-26 16:19:59"
"Lava Core",17011,Mornie,"2025-09-26 18:53:24"
"Lava Core",17011,Mornie,"2025-09-26 18:53:24"
"Lawbringer Chestguard",16853,Melancholia,"2025-09-26 17:34:53"
"Legplates of Might",16867,Macharius,"2025-09-26 19:28:22"
"Legplates of Wrath",16962,Macharius,"2025-09-26 19:28:22"
"Mana Igniting Cord",19136,Bingles,"2025-09-26 20:54:57"
"Mana Igniting Cord",19136,Eldoren,"2025-09-26 18:35:22"
"Narain's Scrying Goggles",20951,Amima,"2025-09-26 18:18:25"
"Netherwind Pants",16915,Ixian,"2025-09-26 18:51:46"
"Nightslayer Cover",16821,Alanir,"2025-09-26 20:44:59"
"Onslaught Girdle",19137,Drimpen,"2025-09-26 18:59:33"
"Onslaught Girdle",19137,Lillkungs,"2025-09-26 18:43:41"
"Onslaught Girdle",19137,Lillkungs,"2025-09-26 18:43:41"
"Onslaught Girdle",19137,Stridaren,"2025-09-26 20:44:03"
"Onslaught Girdle",19137,Zimligimli,"2025-09-26 16:21:22"
"Onslaught Girdle",19137,Zimligimli,"2025-09-26 16:21:22"
"Perdition's Blade",18816,Fletch,"2025-09-26 18:58:31"
"Plans: Elemental Sharpening Stone",18264,Amima,"2025-09-26 18:18:25"
"Plans: Elemental Sharpening Stone",18264,Stridaren,"2025-09-26 20:44:03"
"Quick Strike Ring",18821,Alagar,"2025-09-26 17:27:41"
"Quick Strike Ring",18821,Gordman,"2025-09-26 17:34:19"
"Quick Strike Ring",18821,Zaiterlo,"2025-09-26 16:50:50"
"Ring of Spell Power",19147,Ixian,"2025-09-26 18:51:46"
"Schematic: Biznicks 247x128 Accurascope",18290,Lamagrà,"2025-09-26 16:48:15"
"Schematic: Biznicks 247x128 Accurascope",18290,Lamagrà,"2025-09-26 16:48:15"
"Schematic: Biznicks 247x128 Accurascope",18290,Symm,"2025-09-26 20:51:08"
"Schematic: Core Marksman Rifle",18292,Bruceli,"2025-09-26 18:33:29"
"Schematic: Core Marksman Rifle",18292,Symm,"2025-09-26 20:51:08"
"Striker's Mark",17069,Alagar,"2025-09-26 17:27:41"
"Striker's Mark",17069,Tibies,"2025-09-26 16:56:59"
"Striker's Mark",17069,Willythepimp,"2025-09-26 18:18:10"
"Striker's Mark",17069,Yulepunch,"2025-09-26 16:23:14"
"Talisman of Ephemeral Power",18820,Maruan,"2025-09-26 18:23:58"
"Teebu's Blazing Longsword",1728,Bruceli,"2025-09-26 18:33:29"
"Teebu's Blazing Longsword",1728,Donkanon,"2025-09-26 20:50:12"
"Wild Growth Spaulders",18810,Bamboras,"2025-09-26 17:38:44"
"Wild Growth Spaulders",18810,Etowa,"2025-09-26 19:25:41"
"Wild Growth Spaulders",18810,Etowa,"2025-09-26 19:25:41"
"Wild Growth Spaulders",18810,Melancholia,"2025-09-26 17:34:53"
"Wristguards of True Flight",18812,Tibies,"2025-09-26 16:56:59"
"Wristguards of True Flight",18812,Yulepunch,"2025-09-26 16:23:14"
"Wristguards of True Flight",18812,Zbleh,"2025-09-26 19:24:28"
