Item,ItemId,Name,Date
"Arcanist Mantle",16797,Farmerama,"2025-08-01 18:14:55"
"Azuresong Mageblade",17103,Poorpower,"2025-08-01 16:30:15"
"Band of Accuria",17063,Rannek,"2025-08-01 19:24:41"
"Band of Accuria",17063,Rannek,"2025-08-01 19:24:41"
"Band of Accuria",17063,Skoomael,"2025-08-01 20:36:08"
"Band of Accuria",17063,Skoomael,"2025-08-01 20:36:08"
"Band of Accuria",17063,Willythepimp,"2025-08-01 16:12:31"
"Belt of Might",16864,Selenax,"2025-08-01 16:54:20"
"Belt of Might",16864,Selenax,"2025-08-01 16:54:20"
"Bonereaver's Edge",17076,Aiva,"2025-08-01 18:42:11"
"Bonereaver's Edge",17076,Aiva,"2025-08-01 18:42:11"
"Breastplate of Might",16865,Yulepunch,"2025-08-01 20:37:59"
"Brutality Blade",18832,Yulepunch,"2025-08-01 20:37:59"
"Cauterizing Band",19140,Highlordbane,"2025-08-01 16:53:31"
"Cauterizing Band",19140,Highlordbane,"2025-08-01 16:53:31"
"Cauterizing Band",19140,Thoreon,"2025-08-01 17:21:26"
"Choker of the Fire Lord",18814,Bingles,"2025-08-01 16:28:41"
"Choker of the Fire Lord",18814,Datsik,"2025-08-01 16:58:00"
"Choker of the Fire Lord",18814,Littledoom,"2025-08-01 18:15:39"
"Choker of the Fire Lord",18814,Poorpower,"2025-08-01 16:30:15"
"Choker of the Fire Lord",18814,Yogoort,"2025-08-01 17:56:43"
"Core Hound Tooth",18805,Skavenblade,"2025-08-01 17:15:23"
"Felheart Pants",16810,Snorpan,"2025-08-01 18:30:55"
"Felheart Shoulder Pads",16807,Raskous,"2025-08-01 19:23:47"
"Fiery Core",17010,Michalion,"2025-08-01 16:03:55"
"Fiery Core",17010,Michalion,"2025-08-01 16:03:55"
"Formula: Enchant Weapon - Healing Power",18260,Raskous,"2025-08-01 19:23:47"
"Formula: Enchant Weapon - Spell Power",18259,Maruan,"2025-08-01 16:08:32"
"Lava Core",17011,Mornie,"2025-08-01 19:18:22"
"Lava Core",17011,Mornie,"2025-08-01 19:18:22"
"Leggings of Transcendence",16922,Bucurie,"2025-08-01 18:23:32"
"Leggings of Transcendence",16922,Holdhur,"2025-08-01 20:38:43"
"Mana Igniting Cord",19136,Littledoom,"2025-08-01 18:15:39"
"Mana Igniting Cord",19136,Yogoort,"2025-08-01 17:56:43"
"Netherwind Pants",16915,Farmerama,"2025-08-01 18:14:55"
"Nightslayer Boots",16824,Alanir,"2025-08-01 20:41:57"
"Nightslayer Chestpiece",16820,Alanir,"2025-08-01 20:41:57"
"Nightslayer Chestpiece",16820,Willythepimp,"2025-08-01 16:12:31"
"Onslaught Girdle",19137,Aminth,"2025-08-01 19:20:52"
"Onslaught Girdle",19137,Birkler,"2025-08-01 16:37:08"
"Onslaught Girdle",19137,Birkler,"2025-08-01 16:37:08"
"Onslaught Girdle",19137,Farlopo,"2025-08-01 19:10:47"
"Onslaught Girdle",19137,Farlopo,"2025-08-01 19:10:47"
"Onslaught Girdle",19137,Frozenwarr,"2025-08-01 19:39:13"
"Onslaught Girdle",19137,Frozenwarr,"2025-08-01 19:39:13"
"Onslaught Girdle",19137,Stridaren,"2025-08-01 20:35:51"
"Onslaught Girdle",19137,Zimligimli,"2025-08-01 16:46:43"
"Onslaught Girdle",19137,Zimligimli,"2025-08-01 16:46:43"
"Perdition's Blade",18816,Skavenblade,"2025-08-01 17:15:23"
"Plans: Elemental Sharpening Stone",18264,Thoreon,"2025-08-01 17:21:26"
"Quick Strike Ring",18821,Aminth,"2025-08-01 19:20:52"
"Quick Strike Ring",18821,Andhar,"2025-08-01 16:27:09"
"Quick Strike Ring",18821,Shadowtelios,"2025-08-01 20:38:45"
"Quick Strike Ring",18821,Shadowtelios,"2025-08-01 20:38:45"
"Quick Strike Ring",18821,Symm,"2025-08-01 18:15:32"
"Quick Strike Ring",18821,Symm,"2025-08-01 18:15:32"
"Recipe: Major Rejuvenation Potion",18257,Sandomin,"2025-08-01 17:39:46"
"Recipe: Major Rejuvenation Potion",18257,Sandomin,"2025-08-01 17:39:46"
"Ring of Spell Power",19147,Bingles,"2025-08-01 16:28:41"
"Schematic: Biznicks 247x128 Accurascope",18290,Elfi,"2025-08-01 18:59:10"
"Schematic: Biznicks 247x128 Accurascope",18290,Elfi,"2025-08-01 18:59:10"
"Schematic: Biznicks 247x128 Accurascope",18290,Lamagrà,"2025-08-01 17:55:04"
"Schematic: Biznicks 247x128 Accurascope",18290,Lamagrà,"2025-08-01 17:55:04"
"Schematic: Core Marksman Rifle",18292,Bruceli,"2025-08-01 18:06:08"
"Spinal Reaper",17104,Andhar,"2025-08-01 16:27:09"
"Staff of Dominance",18842,Snorpan,"2025-08-01 18:30:55"
"Stormrage Legguards",16901,Mezz,"2025-08-01 16:04:10"
"Stormrage Legguards",16901,Mezz,"2025-08-01 16:04:10"
"Striker's Mark",17069,Deliciouss,"2025-08-01 17:40:46"
"Striker's Mark",17069,Deliciouss,"2025-08-01 17:40:46"
"Striker's Mark",17069,Stridaren,"2025-08-01 20:35:51"
"Talisman of Ephemeral Power",18820,Datsik,"2025-08-01 16:58:00"
"Talisman of Ephemeral Power",18820,Maruan,"2025-08-01 16:08:32"
"Teebu's Blazing Longsword",1728,Bruceli,"2025-08-01 18:06:08"
"The Eye of Divinity",18646,Bucurie,"2025-08-01 18:23:32"
"The Eye of Divinity",18646,Holdhur,"2025-08-01 20:38:43"
"Wild Growth Spaulders",18810,Dreschflegel,"2025-08-01 18:17:34"
"Wild Growth Spaulders",18810,Dreschflegel,"2025-08-01 18:17:34"
