Item,ItemId,Name,Date
"Badge of the Swarmguard",21670,Birkler,"2026-03-15 19:19:14"
"Badge of the Swarmguard",21670,Bruceli,"2026-03-15 19:34:14"
"Badge of the Swarmguard",21670,Bruceli,"2026-03-15 19:34:14"
"Badge of the Swarmguard",21670,Harrylarry,"2026-03-15 18:52:52"
"Badge of the Swarmguard",21670,Rannek,"2026-03-15 18:51:29"
"Badge of the Swarmguard",21670,Rannek,"2026-03-15 18:51:29"
"Badge of the Swarmguard",21670,Tochopolvo,"2026-03-15 19:02:48"
"Barb of the Sand Reaver",21635,Cartouche,"2026-03-15 19:25:14"
"Barbed Choker",21664,Alanakos,"2026-03-15 19:21:19"
"Belt of Never-ending Agony",21586,Tripplex,"2026-03-15 19:17:16"
"Boots of the Fallen Hero",21688,Invtotank,"2026-03-15 19:38:06"
"Boots of the Fallen Hero",21688,Mercîless,"2026-03-15 19:37:22"
"Bracelets of Royal Redemption",21604,Schwabi,"2026-03-15 19:38:24"
"Bracelets of Royal Redemption",21604,Yulefuel,"2026-03-15 19:37:57"
"Bracelets of Royal Redemption",21604,Yulefuel,"2026-03-15 19:37:57"
"Carapace of the Old God",20929,Fenhir,"2026-03-15 19:22:36"
"Carapace of the Old God",20929,Mercîless,"2026-03-15 19:37:22"
"Cloak of Clarity",21583,Alea,"2026-03-15 18:56:06"
"Cloak of Clarity",21583,Johwins,"2026-03-15 19:16:04"
"Cloak of Clarity",21583,Maruan,"2026-03-15 18:57:04"
"Cloak of Concentrated Hatred",21701,Malypa,"2026-03-15 18:50:02"
"Cloak of the Devoured",22731,Danmage,"2026-03-15 19:10:00"
"Cloak of the Devoured",22731,Utzemekanism,"2026-03-15 19:08:13"
"Cloak of the Golden Hive",21621,Berluna,"2026-03-15 19:33:55"
"Dark Edge of Insanity",21134,Alanakos,"2026-03-15 19:21:19"
"Dark Edge of Insanity",21134,Theodeus,"2026-03-15 19:35:32"
"Dark Storm Gauntlets",21585,Blues,"2026-03-15 19:29:07"
"Dark Storm Gauntlets",21585,Danmage,"2026-03-15 19:10:00"
"Dark Storm Gauntlets",21585,Fizzlecrank,"2026-03-15 19:01:49"
"Dark Storm Gauntlets",21585,Utzemekanism,"2026-03-15 19:08:13"
"Eye of C'Thun",21221,Birkler,"2026-03-15 19:19:14"
"Eye of C'Thun",21221,Farlomaker,"2026-03-15 19:22:08"
"Eye of C'Thun",21221,Schwabi,"2026-03-15 19:38:24"
"Eye of C'Thun",21221,Sixto,"2026-03-15 19:01:24"
"Eyestalk Waist Cord",22730,Blues,"2026-03-15 19:29:07"
"Eyestalk Waist Cord",22730,Fizzlecrank,"2026-03-15 19:01:49"
"Eyestalk Waist Cord",22730,Raskous,"2026-03-15 19:07:01"
"Formula: Enchant Gloves - Healing Power",20730,Soulchained,"2026-03-15 19:38:12"
"Gauntlets of Annihilation",21581,Kennor,"2026-03-15 19:23:19"
"Gauntlets of Annihilation",21581,Tochopolvo,"2026-03-15 19:02:48"
"Gloves of Enforcement",21672,Malypa,"2026-03-15 18:50:02"
"Grasp of the Old God",21582,Hoiga,"2026-03-15 18:50:21"
"Guise of the Devourer",21693,Berluna,"2026-03-15 19:33:55"
"Hive Defiler Wristguards",21618,Eriathwen,"2026-03-15 19:00:43"
"Hive Defiler Wristguards",21618,Kennor,"2026-03-15 19:23:19"
"Idol of Death",20876,Mornie,"2026-03-15 19:18:15"
"Idol of Night",20875,Symm,"2026-03-15 19:38:17"
"Idol of the Sage",20877,Mornie,"2026-03-15 19:18:15"
"Idol of the Sun",20874,Symm,"2026-03-15 19:38:17"
