dateTime,character,itemID,offspec,id
2026-01-04,Tiianna,21698,0,30518282433249249314
2026-01-04,Symm,21704,1,14546123451286839152
2026-01-04,Eldoren,20734,0,42883985352513749090
2026-01-04,Hoiga,21694,0,18958618824037924204
2026-01-04,Dumbdumb,21688,0,15443997481490963090
2026-01-04,Melancholia,21669,0,24025988301692730877
2026-01-04,_disenchanted,21678,0,41408577522293057551
2026-01-04,Macharius,21651,1,10183325721893484295
2026-01-04,Fitthake,21620,0,64204151935083929600
2026-01-04,Utzemekanism,20932,0,13417952866845798150
2026-01-04,Snedskaft,20928,0,34157385251680533496
2026-01-04,Eldoren,21647,1,10256177032513749090
2026-01-04,Holychad,21889,1,31492765842202363492
2026-01-04,_disenchanted,21889,0,20795092652293057551
2026-01-04,_disenchanted,20930,0,16190637322293057551
2026-01-04,Macharius,20926,1,29835022221893484295
2026-01-04,Dumbdumb,21601,0,19144125149096309000
2026-01-04,Boomer,21606,1,35883992422748795194
2026-01-04,Giggles,23558,0,25485429763181354031
2026-01-04,_disenchanted,20931,0,27890128632293057551
2026-01-04,Giggles,20927,1,16045673283181354031
2026-01-04,Aminth,21596,0,39121168271024599893
2026-01-04,Mezz,21839,0,23029254252590882342
2026-01-04,Boomer,21221,0,90720288727487951940
2026-01-04,Snedskaft,20929,0,36997728371680533496
