dateTime,character,itemID,offspec,id
2026-02-08,Utzemekanism,20730,0,12175577503393186390
2026-02-08,Omershoots,21699,0,27530063553572030917
2026-02-08,_disenchanted,21708,0,41841309331845609340
2026-02-08,_disenchanted,21689,0,11040450603184560934
2026-02-08,Macharius,21695,0,30415657104285107027
2026-02-08,Maruan,20730,0,20563820432257848633
2026-02-08,Michalion,21888,0,25543605544560123100
2026-02-08,Maruan,21671,1,39164344152257848633
2026-02-08,Niedrig,21678,1,12016645282811505440
2026-02-08,Niedrig,21678,1,10160717842811505440
2026-02-08,Hoiga,21663,0,37679826889734918000
2026-02-08,Raskous,21627,0,42886789962127235851
2026-02-08,Raskous,21237,0,41505707992127235851
2026-02-08,Farlomaker,21677,0,10591140102192371224
2026-02-08,Skoomael,21237,0,17255112492887402605
2026-02-08,Farlomaker,20928,0,39936405722192371224
2026-02-08,Mercîless,20928,0,24541580827427765970
2026-02-08,Gnoome,20932,0,31541571952946682740
2026-02-08,Mèzz,20728,0,11421477472442738350
2026-02-08,Macharius,21621,0,37854745654285107027
2026-02-08,Tripplex,21321,0,20074188943366269930
2026-02-08,Cyltanas,20932,0,39112042151726016337
2026-02-08,Mèzz,20928,0,13625202372442738350
2026-02-08,Macharius,21598,0,36953067984285107027
2026-02-08,Mercîless,21605,0,29454754872742776597
2026-02-08,Omershoots,20930,0,72839971335720309170
2026-02-08,Niedrig,20926,0,26491090552811505440
2026-02-08,Cartouche,23557,0,32695612077574017800
2026-02-08,Mercîless,20927,0,17847473422742776597
2026-02-08,Omershoots,20931,0,19425571443572030917
2026-02-08,Cartouche,21221,0,12339560947574017800
2026-02-08,Tripplex,21586,0,28716032723366269930
2026-02-08,Turaleon,21583,0,55360171032576925900
2026-02-08,Corvere,20929,0,27487760623286854076
2026-02-08,Gordman,21586,0,98014556719118408600
