Item,ItemId,Name,Date
"Amulet of Vek'nilash",21608,Trollkarl,"2026-01-11 19:29:16"
"Ancient Qiraji Ripper",21650,Atomik,"2026-01-11 19:08:44"
"Ancient Qiraji Ripper",21650,Calion,"2026-01-11 18:00:26"
"Ancient Qiraji Ripper",21650,Corvere,"2026-01-11 19:24:12"
"Ancient Qiraji Ripper",21650,Fletch,"2026-01-11 18:34:39"
"Badge of the Swarmguard",21670,Birkler,"2026-01-11 19:28:25"
"Badge of the Swarmguard",21670,Bruceli,"2026-01-11 17:58:12"
"Badge of the Swarmguard",21670,Farlopo,"2026-01-11 19:19:10"
"Badge of the Swarmguard",21670,Tochopolvo,"2026-01-11 18:13:45"
"Barbed Choker",21664,Dumbdumb,"2026-01-11 18:59:32"
"Belt of Never-ending Agony",21586,Gordman,"2026-01-11 18:32:10"
"Belt of Never-ending Agony",21586,Gordman,"2026-01-11 18:32:10"
"Belt of Never-ending Agony",21586,Tripplex,"2026-01-11 19:39:42"
"Bracelets of Royal Redemption",21604,Yulefuel,"2026-01-11 18:11:30"
"Breastplate of Annihilation",21814,Shelf,"2026-01-11 19:09:20"
"Cape of the Trinity",21697,Giggles,"2026-01-11 20:33:38"
"Carapace of the Old God",20929,Invtotank,"2026-01-11 16:28:31"
"Cloak of Concentrated Hatred",21701,Tripplex,"2026-01-11 19:39:42"
"Cloak of the Devoured",22731,Blues,"2026-01-11 19:22:13"
"Dark Edge of Insanity",21134,Calion,"2026-01-11 18:00:26"
"Dark Edge of Insanity",21134,Zbleh,"2026-01-11 19:22:07"
"Dark Storm Gauntlets",21585,Albidus,"2026-01-11 19:47:31"
"Dark Storm Gauntlets",21585,Albidus,"2026-01-11 19:47:31"
"Dark Storm Gauntlets",21585,Soulchained,"2026-01-11 18:26:00"
"Dark Storm Gauntlets",21585,Soulchained,"2026-01-11 18:26:00"
"Dark Storm Gauntlets",21585,Utzemekanism,"2026-01-11 18:13:49"
"Dark Storm Gauntlets",21585,Utzemekanism,"2026-01-11 18:13:49"
"Death's Sting",21126,Harrylarry,"2026-01-11 18:31:19"
"Death's Sting",21126,Wiishmasterr,"2026-01-11 19:40:20"
"Death's Sting",21126,Wiishmasterr,"2026-01-11 19:40:20"
"Don Rigoberto's Lost Hat",21615,Giggles,"2026-01-11 20:33:38"
"Eye of C'Thun",21221,Amima,"2026-01-11 16:26:29"
"Eye of C'Thun",21221,Amima,"2026-01-11 16:26:29"
"Eye of C'Thun",21221,Bruceli,"2026-01-11 17:58:12"
"Eye of C'Thun",21221,Farlopo,"2026-01-11 19:19:10"
"Gauntlets of Annihilation",21581,Alagar,"2026-01-11 19:03:51"
