dateTime,character,itemID,offspec,id
2025-11-23,Alagar,21706,1,24559868701434239136
2025-11-23,Symm,21702,1,66477144231170664590
2025-11-23,Paiyro,21696,0,20172049811532236487
2025-11-23,Birkler,21690,1,13891605869817314000
2025-11-23,Bruceli,21674,1,48941911827212033000
2025-11-23,Tochopolvo,21672,0,33429720713010728288
2025-11-23,Birkler,21652,0,39008639656981731400
2025-11-23,_disenchanted,22402,0,40503515326655673130
2025-11-23,Nibix,20932,0,21512739173666365704
2025-11-23,Alagar,21677,0,39707899991434239136
2025-11-23,Fletch,20928,0,38968275624225942046
2025-11-23,Harrylarry,20928,0,17551739333288134039
2025-11-23,Tizanidin,20932,1,32837876372788097073
2025-11-23,Michalion,21619,1,22655718983324710610
2025-11-23,Thijn,20930,0,38107292233670932483
2025-11-23,Nibix,20926,0,15751354773666365704
2025-11-23,Tizanidin,21598,1,23851446982788097073
2025-11-23,Omershoots,21605,0,40848393303053037296
2025-11-23,Amima,21321,0,34832204828172589100
2025-11-23,Harrylarry,20927,0,15455383153288134039
2025-11-23,Poorpower,21611,0,66564906110463176460
2025-11-23,Omershoots,20931,0,41509303213053037296
2025-11-23,Alagar,21134,1,12334261491434239136
2025-11-23,Eldoren,21221,0,11711714766238846710
2025-11-23,Amima,20929,0,33706502638172589100
2025-11-23,Zbleh,21596,0,33073098141135397567
