dateTime,character,itemID,offspec,id
2026-01-25,Artume,21323,0,19291343152986436216
2026-01-25,Yulepunch,21323,0,29584703073216194747
2026-01-25,Macharius,21700,0,20296380576941856020
2026-01-25,Boomer,21704,1,20877815415494965010
2026-01-25,Boomer,21688,0,29632640321549496501
2026-01-25,Cyltanas,21697,0,15232800093786508749
2026-01-25,Macharius,21673,0,29942496166941856020
2026-01-25,Snedskaft,21672,0,39129353904812348030
2026-01-25,Macharius,21639,1,34223502826941856020
2026-01-25,Yulepunch,21652,1,54413220632161947470
2026-01-25,Blues,21237,0,32084071172179590508
2026-01-25,Tinkiton,21622,0,23336762794055024746
2026-01-25,Artume,20932,0,24425765532986436216
2026-01-25,Yulepunch,20928,0,28926137232161947470
2026-01-25,Artume,21619,0,31544805312986436216
2026-01-25,Cyltanas,20932,0,35118513173786508749
2026-01-25,Yulepunch,20928,0,26594202963216194747
2026-01-25,Mornie,21600,1,10295558921337305536
2026-01-25,Sno,21679,1,16363637073411566965
2026-01-25,Skoomael,20930,0,79563086652927738000
2026-01-25,Dumbdumb,20926,0,21259783042476366738
2026-01-25,Gordman,21321,0,33764993562615886726
2026-01-25,Boomer,23557,0,10699059271549496501
2026-01-25,Artume,20931,0,10409761282986436216
2026-01-25,Macharius,20927,0,25582967546941856020
2026-01-25,Farlopo,21221,0,73733079710907495600
2026-01-25,Soulchained,21585,0,29719558412774594970
2026-01-25,Zbleh,21134,0,35921049631632440677
2026-01-25,Skybacon,20929,0,26516236803618227356
2026-01-25,Artume,20933,1,41609274062986436216
