Item,ItemId,Name,Date
"Amulet of Vek'nilash",21608,Danmage,"2026-04-12 18:09:52"
"Amulet of Vek'nilash",21608,Voidlocks,"2026-04-12 19:16:30"
"Badge of the Swarmguard",21670,Bruceli,"2026-04-12 19:41:58"
"Badge of the Swarmguard",21670,Bruceli,"2026-04-12 19:41:58"
"Badge of the Swarmguard",21670,Farlomaker,"2026-04-12 19:45:25"
"Badge of the Swarmguard",21670,Harrylarry,"2026-04-12 19:04:28"
"Badge of the Swarmguard",21670,Rannek,"2026-04-12 18:59:12"
"Badge of the Swarmguard",21670,Rannek,"2026-04-12 18:59:12"
"Badge of the Swarmguard",21670,Tochopolvo,"2026-04-12 17:43:07"
"Barb of the Sand Reaver",21635,Cartouche,"2026-04-12 19:11:57"
"Belt of Never-ending Agony",21586,Tripplex,"2026-04-12 19:23:58"
"Belt of Never-ending Agony",21586,Tyske,"2026-04-12 18:36:31"
"Boots of the Fallen Hero",21688,Farlomaker,"2026-04-12 19:45:25"
"Boots of the Fallen Hero",21688,Shelf,"2026-04-12 19:29:21"
"Bracelets of Royal Redemption",21604,Skybacon,"2026-04-12 19:13:00"
"Carapace of the Old God",20929,Alanakos,"2026-04-12 17:49:24"
"Carapace of the Old God",20929,Alanakos,"2026-04-12 17:49:24"
"Carapace of the Old God",20929,Eduard,"2026-04-12 17:50:43"
"Carapace of the Old God",20929,Mercîless,"2026-04-12 17:46:39"
"Cloak of Clarity",21583,Kristin,"2026-04-12 18:02:29"
"Cloak of Clarity",21583,Maruan,"2026-04-12 17:39:45"
"Cloak of Concentrated Hatred",21701,Harrylarry,"2026-04-12 19:04:28"
"Cloak of Concentrated Hatred",21701,Kekstaber,"2026-04-12 19:27:46"
"Dark Edge of Insanity",21134,Niedrig,"2026-04-12 19:14:55"
"Dark Storm Gauntlets",21585,Eldoren,"2026-04-12 17:49:35"
"Dark Storm Gauntlets",21585,Utzemekanism,"2026-04-12 19:12:44"
"Death's Sting",21126,Kekstaber,"2026-04-12 19:27:46"
"Don Rigoberto's Lost Hat",21615,Makkeren,"2026-04-12 18:27:00"
"Eye of C'Thun",21221,Danmage,"2026-04-12 18:09:52"
"Eye of C'Thun",21221,Eïnherjar,"2026-04-12 18:48:21"
"Eye of C'Thun",21221,Eïnherjar,"2026-04-12 18:48:21"
"Eye of C'Thun",21221,Ulthras,"2026-04-12 19:21:37"
"Eye of C'Thun",21221,Voidlocks,"2026-04-12 19:16:30"
"Eyestalk Waist Cord",22730,Eldoren,"2026-04-12 17:49:35"
"Formula: Enchant Gloves - Fire Power",20729,Utzemekanism,"2026-04-12 19:12:44"
"Formula: Enchant Gloves - Frost Power",20728,Yulefuel,"2026-04-12 19:35:24"
"Gauntlets of Annihilation",21581,Macharius,"2026-04-12 18:04:57"
"Gauntlets of Annihilation",21581,Macharius,"2026-04-12 18:04:57"
"Gauntlets of Annihilation",21581,Tochopolvo,"2026-04-12 17:43:07"
"Gauntlets of the Righteous Champion",21623,Turaleon,"2026-04-12 17:47:33"
"Gloves of Enforcement",21672,Tripplex,"2026-04-12 19:23:58"
"Grasp of the Old God",21582,Birkler,"2026-04-12 19:03:14"
"Hive Defiler Wristguards",21618,Aldee,"2026-04-12 18:53:11"
"Idol of Death",20876,Gangrecoeur,"2026-04-12 18:31:46"
"Idol of Death",20876,Mornie,"2026-04-12 19:02:13"
"Idol of Night",20875,Gangrecoeur,"2026-04-12 18:31:46"
"Idol of the Sage",20877,Mornie,"2026-04-12 19:02:13"
"Imperial Qiraji Armaments",21232,Birkler,"2026-04-12 19:03:14"
"Imperial Qiraji Armaments",21232,Eduard,"2026-04-12 17:50:43"
"Imperial Qiraji Regalia",21237,Yulefuel,"2026-04-12 19:35:24"
"Jom Gabbar",23570,Amima,"2026-04-12 18:21:45"
"Jom Gabbar",23570,Ulthras,"2026-04-12 19:21:37"
"Jom Gabbar",23570,Willythepimp,"2026-04-12 17:42:29"
"Larvae of the Great Worm",23557,Shelf,"2026-04-12 19:29:21"
"Ouro's Intact Hide",20927,Fenhir,"2026-04-12 17:54:23"
"Ouro's Intact Hide",20927,Shilwa,"2026-04-12 17:35:54"
"Qiraji Bindings of Command",20928,Fenhir,"2026-04-12 17:54:23"
"Qiraji Bindings of Command",20928,Shilwa,"2026-04-12 17:35:54"
"Qiraji Execution Bracers",21602,Mèzz,"2026-04-12 19:04:18"
"Qiraji Execution Bracers",21602,Tyske,"2026-04-12 18:36:31"
"Red Qiraji Resonating Crystal",21321,Soulchained,"2026-04-12 19:44:02"
"Ring of the Devoured",21681,Turaleon,"2026-04-12 17:47:33"
"Ring of the Godslayer",21596,Amima,"2026-04-12 18:21:45"
"Ring of the Godslayer",21596,Niedrig,"2026-04-12 19:14:55"
"Ring of the Godslayer",21596,Willythepimp,"2026-04-12 17:42:29"
"Ring of the Martyr",21620,Alea,"2026-04-12 18:36:25"
"Ring of the Martyr",21620,Kristin,"2026-04-12 18:02:29"
"Ring of the Martyr",21620,Skybacon,"2026-04-12 19:13:00"
"Ring of the Qiraji Fury",21677,Aldee,"2026-04-12 18:53:11"
"Ring of the Qiraji Fury",21677,Mèzz,"2026-04-12 19:04:18"
"Robes of the Guardian Saint",21663,Alea,"2026-04-12 18:36:25"
"Robes of the Guardian Saint",21663,Makkeren,"2026-04-12 18:27:00"
"Sartura's Might",21666,Belafa,"2026-04-12 19:29:55"
"Scepter of the False Prophet",21839,Belafa,"2026-04-12 19:29:55"
"Scepter of the False Prophet",21839,Maruan,"2026-04-12 17:39:45"
"Scepter of the False Prophet",21839,Sixto,"2026-04-12 18:48:02"
"Sharpened Silithid Femur",21622,Sixto,"2026-04-12 18:48:02"
"Sharpened Silithid Femur",21622,Soulchained,"2026-04-12 19:44:02"
"The Burrower's Shell",23558,Cartouche,"2026-04-12 19:11:57"
"Vek'nilash's Circlet",20926,Mercîless,"2026-04-12 17:46:39"
