Item,ItemId,Name,Date
"Ancient Qiraji Ripper",21650,Calion,"2026-05-03 18:02:37"
"Ancient Qiraji Ripper",21650,Gertggs,"2026-05-03 12:13:45"
"Ancient Qiraji Ripper",21650,Gertggs,"2026-05-03 12:13:45"
"Ancient Qiraji Ripper",21650,Tripplex,"2026-05-03 14:08:29"
"Angelista's Touch",21695,Kennor,"2026-05-03 16:55:02"
"Badge of the Swarmguard",21670,Farlomaker,"2026-05-03 19:04:10"
"Badge of the Swarmguard",21670,Harrylarry,"2026-05-03 17:05:06"
"Badge of the Swarmguard",21670,Rannek,"2026-05-03 19:29:51"
"Badge of the Swarmguard",21670,Rannek,"2026-05-03 19:29:51"
"Badge of the Swarmguard",21670,Tochopolvo,"2026-05-03 16:20:03"
"Barbed Choker",21664,Theodeus,"2026-05-03 13:46:09"
"Belt of Never-ending Agony",21586,Farlomaker,"2026-05-03 19:04:10"
"Belt of Never-ending Agony",21586,Shilwa,"2026-05-03 14:50:57"
"Boots of the Fallen Hero",21688,Invtotank,"2026-05-03 18:55:01"
"Boots of the Fallen Hero",21688,Sabrina,"2026-05-03 19:22:38"
"Bracelets of Royal Redemption",21604,Mohg,"2026-05-03 19:10:21"
"Bracelets of Royal Redemption",21604,Schwabi,"2026-05-03 15:10:29"
"Bracelets of Royal Redemption",21604,Sixto,"2026-05-03 18:18:07"
"Carapace of the Old God",20929,Aldee,"2026-05-03 14:08:40"
"Carapace of the Old God",20929,Aldee,"2026-05-03 14:08:40"
"Carapace of the Old God",20929,Amima,"2026-05-03 11:52:32"
"Carapace of the Old God",20929,Pwnz,"2026-05-03 18:03:40"
"Cloak of Clarity",21583,Nerry,"2026-05-03 19:39:36"
"Cloak of Concentrated Hatred",21701,Harrylarry,"2026-05-03 17:05:06"
"Cloak of Concentrated Hatred",21701,Tripplex,"2026-05-03 14:08:29"
"Dark Edge of Insanity",21134,Eïnherjar,"2026-05-03 19:36:59"
"Dark Edge of Insanity",21134,Theodeus,"2026-05-03 13:46:09"
"Dark Storm Gauntlets",21585,Eldoren,"2026-05-03 11:59:20"
"Dark Storm Gauntlets",21585,Utzemekanism,"2026-05-03 14:54:49"
"Dark Storm Gauntlets",21585,Voidlocks,"2026-05-03 18:25:02"
"Dark Storm Gauntlets",21585,Yulefuel,"2026-05-03 19:15:50"
"Death's Sting",21126,Eduard,"2026-05-03 19:32:47"
"Don Rigoberto's Lost Hat",21615,Yunala,"2026-05-03 16:52:21"
"Eye of C'Thun",21221,Mohg,"2026-05-03 19:10:21"
"Eye of C'Thun",21221,Shilwa,"2026-05-03 14:50:57"
"Eyestalk Waist Cord",22730,Eldoren,"2026-05-03 11:59:20"
"Eyestalk Waist Cord",22730,Raskous,"2026-05-03 17:21:03"
"Eyestalk Waist Cord",22730,Voidlocks,"2026-05-03 18:25:02"
"Formula: Enchant Gloves - Fire Power",20729,Utzemekanism,"2026-05-03 14:54:49"
"Formula: Enchant Gloves - Healing Power",20730,Soulchained,"2026-05-03 19:37:06"
"Gauntlets of Annihilation",21581,Calion,"2026-05-03 18:02:37"
"Gauntlets of Annihilation",21581,Macharius,"2026-05-03 11:49:27"
"Gauntlets of Annihilation",21581,Macharius,"2026-05-03 11:49:27"
"Gauntlets of Annihilation",21581,Tochopolvo,"2026-05-03 16:20:03"
"Gauntlets of Steadfast Determination",21674,Kennor,"2026-05-03 16:55:02"
"Gauntlets of the Righteous Champion",21623,Sixto,"2026-05-03 18:18:07"
"Gloves of Enforcement",21672,Eïnherjar,"2026-05-03 19:36:59"
"Idol of Death",20876,Mornie,"2026-05-03 11:56:20"
"Idol of Rebirth",20878,Mornie,"2026-05-03 11:56:20"
"Imperial Qiraji Armaments",21232,Birkler,"2026-05-03 19:37:33"
"Imperial Qiraji Armaments",21232,Eduard,"2026-05-03 19:32:47"
"Imperial Qiraji Armaments",21232,Invtotank,"2026-05-03 18:55:01"
"Imperial Qiraji Regalia",21237,Favorite,"2026-05-03 19:30:07"
"Imperial Qiraji Regalia",21237,Fenhir,"2026-05-03 19:12:41"
"Imperial Qiraji Regalia",21237,Nethermage,"2026-05-03 19:17:37"
"Larvae of the Great Worm",23557,Alanakos,"2026-05-03 19:35:49"
"Legplates of Blazing Light",21667,Birkler,"2026-05-03 19:37:33"
"Qiraji Bindings of Command",20928,Amima,"2026-05-03 11:52:32"
"Qiraji Bindings of Command",20928,Sabrina,"2026-05-03 19:22:38"
"Qiraji Bindings of Command",20928,Yulefuel,"2026-05-03 19:15:50"
"Qiraji Bindings of Dominance",20932,Nethermage,"2026-05-03 19:17:37"
"Qiraji Execution Bracers",21602,Berluna,"2026-05-03 19:36:16"
