Item,ItemId,Name,Date
"Amulet of Vek'nilash",21608,Snotspat,"2025-10-19 18:49:43"
"Ancient Qiraji Ripper",21650,Farlopo,"2025-10-19 19:20:26"
"Ancient Qiraji Ripper",21650,Fletch,"2025-10-19 19:23:24"
"Ancient Qiraji Ripper",21650,Tibies,"2025-10-19 17:15:12"
"Ancient Qiraji Ripper",21650,Whorm,"2025-10-19 19:29:16"
"Badge of the Swarmguard",21670,Farlopo,"2025-10-19 19:20:26"
"Badge of the Swarmguard",21670,Gordman,"2025-10-19 14:43:12"
"Badge of the Swarmguard",21670,Lamagrà,"2025-10-19 16:57:24"
"Badge of the Swarmguard",21670,Tibies,"2025-10-19 17:15:12"
"Barbed Choker",21664,Boomer,"2025-10-19 17:28:37"
"Boots of the Fallen Hero",21688,Alagar,"2025-10-19 19:19:12"
"Boots of the Fallen Hero",21688,Dumbdumb,"2025-10-19 19:23:22"
"Bracelets of Royal Redemption",21604,Vallon,"2025-10-19 15:38:30"
"Bracelets of Royal Redemption",21604,Vallon,"2025-10-19 15:38:30"
"Bracelets of Royal Redemption",21604,Yulefuel,"2025-10-19 17:09:44"
"Breastplate of Annihilation",21814,Whorm,"2025-10-19 19:29:16"
"Carapace of the Old God",20929,Køngen,"2025-10-19 12:51:52"
"Carapace of the Old God",20929,Orgey,"2025-10-19 19:23:36"
"Carapace of the Old God",20929,Zbleh,"2025-10-19 19:03:11"
"Cloak of Concentrated Hatred",21701,Minetkomat,"2025-10-19 17:22:12"
"Cloak of the Devoured",22731,Michalion,"2025-10-19 12:55:57"
"Cloak of the Devoured",22731,Michalion,"2025-10-19 12:55:57"
"Cloak of the Devoured",22731,Soulchained,"2025-10-19 19:45:12"
"Dark Storm Gauntlets",21585,Caesartje,"2025-10-19 20:01:28"
"Dark Storm Gauntlets",21585,Caesartje,"2025-10-19 20:01:28"
"Dark Storm Gauntlets",21585,Paiyro,"2025-10-19 19:07:08"
"Dark Storm Gauntlets",21585,Soulchained,"2025-10-19 19:45:12"
"Dark Storm Gauntlets",21585,Utzemekanism,"2025-10-19 19:23:48"
"Death's Sting",21126,Gordman,"2025-10-19 14:43:12"
"Death's Sting",21126,Minetkomat,"2025-10-19 17:22:12"
"Don Rigoberto's Lost Hat",21615,Constant,"2025-10-19 19:21:47"
"Don Rigoberto's Lost Hat",21615,Maruan,"2025-10-19 16:07:15"
"Eye of C'Thun",21221,Birkler,"2025-10-19 18:55:10"
"Eye of C'Thun",21221,Raskous,"2025-10-19 15:01:48"
"Eye of C'Thun",21221,Yulefuel,"2025-10-19 17:09:44"
"Eyestalk Waist Cord",22730,Paiyro,"2025-10-19 19:07:08"
"Eyestalk Waist Cord",22730,Poorpower,"2025-10-19 14:09:00"
"Gauntlets of Annihilation",21581,Birkler,"2025-10-19 18:55:10"
"Gauntlets of Annihilation",21581,Fjordur,"2025-10-19 18:43:27"
"Gauntlets of Annihilation",21581,Fjordur,"2025-10-19 18:43:27"
"Gauntlets of Steadfast Determination",21674,Olibanum,"2025-10-19 17:31:59"
"Gloves of Enforcement",21672,Skoomael,"2025-10-19 14:13:49"
"Grasp of the Old God",21582,Sandomin,"2025-10-19 13:44:05"
"Grasp of the Old God",21582,Sandomin,"2025-10-19 13:44:05"
"Idol of Death",20876,Mornie,"2025-10-19 12:52:09"
"Idol of Life",20879,Mornie,"2025-10-19 12:52:09"
"Idol of the Sun",20874,Symm,"2025-10-19 19:40:11"
"Idol of the Sun",20874,Symm,"2025-10-19 19:40:11"
"Imperial Qiraji Regalia",21237,Etowa,"2025-10-19 16:26:31"
"Imperial Qiraji Regalia",21237,Etowa,"2025-10-19 16:26:31"
"Imperial Qiraji Regalia",21237,Poorpower,"2025-10-19 14:09:00"
"Imperial Qiraji Regalia",21237,Raskous,"2025-10-19 15:01:48"
"Jom Gabbar",23570,Mssingno,"2025-10-19 15:58:12"
"Jom Gabbar",23570,Mssingno,"2025-10-19 15:58:12"
"Jom Gabbar",23570,Willythepimp,"2025-10-19 14:23:45"
"Legplates of Blazing Light",21667,Amima,"2025-10-19 14:46:48"
"Legplates of Blazing Light",21667,Constant,"2025-10-19 19:21:47"
"Legplates of Blazing Light",21667,Sixto,"2025-10-19 17:09:53"
"Mark of C'Thun",22732,Olibanum,"2025-10-19 17:31:59"
"Ouro's Intact Hide",20927,Alagar,"2025-10-19 19:19:12"
"Ouro's Intact Hide",20927,Dumbdumb,"2025-10-19 19:23:22"
"Qiraji Bindings of Command",20928,Orgey,"2025-10-19 19:23:36"
"Ring of the Godslayer",21596,Aminth,"2025-10-19 13:03:32"
"Ring of the Godslayer",21596,Aminth,"2025-10-19 13:03:32"
"Ring of the Godslayer",21596,Willythepimp,"2025-10-19 14:23:45"
"Ring of the Martyr",21620,Melancholia,"2025-10-19 18:42:42"
"Ring of the Qiraji Fury",21677,Boomer,"2025-10-19 17:28:37"
"Robes of the Guardian Saint",21663,Amima,"2025-10-19 14:46:48"
"Royal Scepter of Vek'lor",21597,Utzemekanism,"2025-10-19 19:23:48"
"Sartura's Might",21666,Melancholia,"2025-10-19 18:42:42"
"Scepter of the False Prophet",21839,Maruan,"2025-10-19 16:07:15"
"Scepter of the False Prophet",21839,Sixto,"2025-10-19 17:09:53"
"Scepter of the False Prophet",21839,Skoomael,"2025-10-19 14:13:49"
"Shard of the Fallen Star",21891,Køngen,"2025-10-19 12:51:52"
"Shard of the Fallen Star",21891,Rannek,"2025-10-19 19:25:11"
"Shard of the Fallen Star",21891,Rannek,"2025-10-19 19:25:11"
"Sharpened Silithid Femur",21622,Snotspat,"2025-10-19 18:49:43"
"Silithid Claw",21673,Lamagrà,"2025-10-19 16:57:24"
"Vek'lor's Diadem",20930,Fletch,"2025-10-19 19:23:24"
"Vek'lor's Gloves of Devastation",21599,Zbleh,"2025-10-19 19:03:11"
