dateTime,character,itemID,offspec,id
2025-12-21,Bagayaga,21699,0,34649008112771561394
2025-12-21,Macharius,21704,1,27497187983297484613
2025-12-21,Macharius,21688,0,30412333203297484613
2025-12-21,Raskous,21696,0,10875122371139613449
2025-12-21,Freesandwich,21836,0,27929307441299509174
2025-12-21,Tinkiton,21678,0,31448775773076542463
2025-12-21,Boomer,21664,0,24368250864152795524
2025-12-21,Freesandwich,21647,0,39759798011299509174
2025-12-21,Tiianna,21669,0,32863287083879446449
2025-12-21,Symm,21626,1,29671781222635627286
2025-12-21,Tripplex,20928,0,14460460391533127800
2025-12-21,Tiianna,20932,0,18375092583879446449
2025-12-21,Zbleh,20928,0,91495599165395839400
2025-12-21,Tiianna,20932,0,40816746923879446449
2025-12-21,Boomer,21621,1,82213002341527955240
2025-12-21,Gordman,21602,0,14067534189242184580
2025-12-21,Sno,20926,0,15163388291719898697
2025-12-21,Tiianna,20930,0,12835351083879446449
2025-12-21,Vallon,21604,0,40395625263312656945
2025-12-21,Trapacero,21321,0,42383418283925731172
2025-12-21,Holychad,20731,0,90158787735511516260
2025-12-21,Bagayaga,20927,0,13379372771561394000
2025-12-21,Harrylarry,21221,0,12251942463545821424
2025-12-21,Skybacon,21610,0,42171051512639745073
2025-12-21,Dumbdumb,22732,0,36211104431497884455
2025-12-21,Macharius,20929,0,85643486132974846130
2025-12-21,Tiianna,20933,0,10008348243879446449
2025-12-21,Tiianna,20931,0,34432057133879446449
2025-12-21,Dumbdumb,21596,0,10785095761497884455
