Item,ItemId,Name,Date
"Amulet of Vek'nilash",21608,Snotspat,"2025-10-26 15:01:55"
"Ancient Qiraji Ripper",21650,Farlopo,"2025-10-26 18:47:34"
"Ancient Qiraji Ripper",21650,Fletch,"2025-10-26 18:37:16"
"Ancient Qiraji Ripper",21650,Whorm,"2025-10-26 19:47:13"
"Ancient Qiraji Ripper",21650,Whorm,"2025-10-26 19:47:13"
"Badge of the Swarmguard",21670,Farlopo,"2025-10-26 18:47:34"
"Badge of the Swarmguard",21670,Gordman,"2025-10-26 13:53:24"
"Badge of the Swarmguard",21670,Willythepimp,"2025-10-26 19:25:54"
"Barbed Choker",21664,Bruceli,"2025-10-26 17:03:14"
"Boots of the Fallen Hero",21688,Alagar,"2025-10-26 19:07:46"
"Boots of the Redeemed Prophecy",21704,Symm,"2025-10-26 19:24:38"
"Bracelets of Royal Redemption",21604,Vallon,"2025-10-26 19:19:29"
"Bracelets of Royal Redemption",21604,Yulefuel,"2025-10-26 16:57:40"
"Carapace of the Old God",20929,Fletch,"2025-10-26 18:37:16"
"Carapace of the Old God",20929,Zbleh,"2025-10-26 19:10:19"
"Cloak of Clarity",21583,Maruan,"2025-10-26 14:24:44"
"Cloak of the Devoured",22731,Soulchained,"2025-10-26 19:45:23"
"Dark Storm Gauntlets",21585,Caesartje,"2025-10-26 19:21:26"
"Dark Storm Gauntlets",21585,Etowa,"2025-10-26 18:53:31"
"Dark Storm Gauntlets",21585,Paiyro,"2025-10-26 19:04:22"
"Dark Storm Gauntlets",21585,Soulchained,"2025-10-26 19:45:23"
"Death's Sting",21126,Gordman,"2025-10-26 13:53:24"
"Death's Sting",21126,Minetkomat,"2025-10-26 12:10:37"
"Don Rigoberto's Lost Hat",21615,Gwilliam,"2025-10-26 13:02:22"
"Don Rigoberto's Lost Hat",21615,Mezz,"2025-10-26 18:56:47"
"Don Rigoberto's Lost Hat",21615,Mornie,"2025-10-26 11:45:12"
"Don Rigoberto's Lost Hat",21615,Mornie,"2025-10-26 11:45:12"
"Eye of C'Thun",21221,Alagar,"2025-10-26 19:07:46"
"Eye of C'Thun",21221,Minetkomat,"2025-10-26 12:10:37"
"Eye of C'Thun",21221,Raskous,"2025-10-26 18:27:59"
"Eyestalk Waist Cord",22730,Paiyro,"2025-10-26 19:04:22"
"Formula: Enchant Gloves - Healing Power",20730,Caesartje,"2025-10-26 19:21:26"
"Garb of Royal Ascension",21838,Ricardon,"2025-10-26 17:01:53"
"Gauntlets of Annihilation",21581,Birkler,"2025-10-26 18:00:37"
"Gauntlets of Annihilation",21581,Birkler,"2025-10-26 18:00:37"
"Gauntlets of Annihilation",21581,Fjordur,"2025-10-26 12:28:21"
"Gauntlets of Annihilation",21581,Fjordur,"2025-10-26 12:28:21"
"Gauntlets of Annihilation",21581,Lillkungs,"2025-10-26 19:04:03"
"Gauntlets of Annihilation",21581,Lillkungs,"2025-10-26 19:04:03"
"Gauntlets of Annihilation",21581,Stridaren,"2025-10-26 18:26:34"
"Gauntlets of Annihilation",21581,Stridaren,"2025-10-26 18:26:34"
"Gauntlets of Annihilation",21581,Symm,"2025-10-26 19:24:38"
"Gloves of Enforcement",21672,Skoomael,"2025-10-26 18:51:49"
"Grasp of the Old God",21582,Gwilliam,"2025-10-26 13:02:22"
"Hive Defiler Wristguards",21618,Bruceli,"2025-10-26 17:03:14"
"Husk of the Old God",20933,Eldoren,"2025-10-26 19:18:27"
"Imperial Qiraji Armaments",21232,Dumbdumb,"2025-10-26 13:49:14"
"Imperial Qiraji Regalia",21237,Etowa,"2025-10-26 18:53:31"
"Imperial Qiraji Regalia",21237,Raskous,"2025-10-26 18:27:59"
"Imperial Qiraji Regalia",21237,Ricardon,"2025-10-26 17:01:53"
"Imperial Qiraji Regalia",21237,Utzemekanism,"2025-10-26 17:34:29"
"Jom Gabbar",23570,Mssingno,"2025-10-26 18:15:54"
"Jom Gabbar",23570,Mssingno,"2025-10-26 18:15:54"
"Jom Gabbar",23570,Willythepimp,"2025-10-26 19:25:54"
"Legplates of Blazing Light",21667,Amima,"2025-10-26 19:23:31"
"Legplates of Blazing Light",21667,Melancholia,"2025-10-26 19:12:56"
"Ouro's Intact Hide",20927,Dumbdumb,"2025-10-26 13:49:14"
"Qiraji Bindings of Command",20928,Orgey,"2025-10-26 19:35:02"
"Qiraji Bindings of Dominance",20932,Eldoren,"2025-10-26 19:18:27"
"Ring of the Godslayer",21596,Aminth,"2025-10-26 16:43:24"
"Ring of the Godslayer",21596,Aminth,"2025-10-26 16:43:24"
"Ring of the Godslayer",21596,Meliva,"2025-10-26 19:21:00"
"Ring of the Martyr",21620,Yulefuel,"2025-10-26 16:57:40"
"Robes of the Battleguard",21671,Meliva,"2025-10-26 19:21:00"
"Robes of the Guardian Saint",21663,Amima,"2025-10-26 19:23:31"
"Robes of the Guardian Saint",21663,Sixto,"2025-10-26 11:34:23"
"Royal Scepter of Vek'lor",21597,Utzemekanism,"2025-10-26 17:34:29"
"Sartura's Might",21666,Melancholia,"2025-10-26 19:12:56"
"Scarab Brooch",21625,Vallon,"2025-10-26 19:19:29"
"Scepter of the False Prophet",21839,Maruan,"2025-10-26 14:24:44"
"Scepter of the False Prophet",21839,Mezz,"2025-10-26 18:56:47"
"Scepter of the False Prophet",21839,Sixto,"2025-10-26 11:34:23"
"Scepter of the False Prophet",21839,Skoomael,"2025-10-26 18:51:49"
"Shard of the Fallen Star",21891,Selenax,"2025-10-26 18:45:14"
"Shard of the Fallen Star",21891,Selenax,"2025-10-26 18:45:14"
"Sharpened Silithid Femur",21622,Snotspat,"2025-10-26 15:01:55"
"Vek'lor's Diadem",20930,Orgey,"2025-10-26 19:35:02"
"Vek'lor's Gloves of Devastation",21599,Zbleh,"2025-10-26 19:10:19"
