Item,ItemId,Name,Date
"Amulet of Vek'nilash",21608,Eldoren,"2025-12-14 19:32:12"
"Amulet of Vek'nilash",21608,Nibix,"2025-12-14 19:30:57"
"Ancient Qiraji Ripper",21650,Fletch,"2025-12-14 18:40:07"
"Badge of the Swarmguard",21670,Birkler,"2025-12-14 19:08:31"
"Badge of the Swarmguard",21670,Corvere,"2025-12-14 14:30:45"
"Badge of the Swarmguard",21670,Farlopo,"2025-12-14 19:36:26"
"Badge of the Swarmguard",21670,Milshunter,"2025-12-14 19:41:44"
"Badge of the Swarmguard",21670,Tibies,"2025-12-14 19:29:00"
"Badge of the Swarmguard",21670,Tochopolvo,"2025-12-14 15:28:45"
"Barb of the Sand Reaver",21635,Zbleh,"2025-12-14 19:32:22"
"Belt of Never-ending Agony",21586,Gordman,"2025-12-14 15:34:59"
"Belt of Never-ending Agony",21586,Tripplex,"2025-12-14 15:01:05"
"Boots of the Fallen Hero",21688,Birkler,"2025-12-14 19:08:31"
"Bracelets of Royal Redemption",21604,Yulefuel,"2025-12-14 16:47:06"
"Bracelets of Royal Redemption",21604,Yulefuel,"2025-12-14 16:47:06"
"Breastplate of Annihilation",21814,Shelf,"2025-12-14 14:36:48"
"Carapace of the Old God",20929,Tochopolvo,"2025-12-14 15:28:45"
"Cloak of Clarity",21583,Angiel,"2025-12-14 14:46:25"
"Cloak of Concentrated Hatred",21701,Dumbdumb,"2025-12-14 14:38:09"
"Cloak of the Devoured",22731,Raskous,"2025-12-14 18:52:23"
"Dark Storm Gauntlets",21585,Soulchained,"2025-12-14 19:36:44"
"Dark Storm Gauntlets",21585,Utzemekanism,"2025-12-14 15:57:04"
"Dark Storm Gauntlets",21585,Utzemekanism,"2025-12-14 15:57:04"
"Death's Sting",21126,Trapacero,"2025-12-14 15:58:43"
"Don Rigoberto's Lost Hat",21615,Gwilliam,"2025-12-14 18:32:34"
"Don Rigoberto's Lost Hat",21615,Melancholia,"2025-12-14 19:33:40"
"Don Rigoberto's Lost Hat",21615,Skybacon,"2025-12-14 15:23:24"
"Eye of C'Thun",21221,Amima,"2025-12-14 18:36:43"
"Eye of C'Thun",21221,Amima,"2025-12-14 18:36:43"
"Eye of C'Thun",21221,Farlopo,"2025-12-14 19:36:26"
"Eye of C'Thun",21221,Nibix,"2025-12-14 19:30:57"
"Eye of C'Thun",21221,Sno,"2025-12-14 19:34:55"
"Eyestalk Waist Cord",22730,Eldoren,"2025-12-14 19:32:12"
"Eyestalk Waist Cord",22730,Paiyro,"2025-12-14 18:03:25"
"Gauntlets of Annihilation",21581,Alagar,"2025-12-14 19:18:12"
"Gauntlets of Annihilation",21581,Alagar,"2025-12-14 19:18:12"
"Gauntlets of Annihilation",21581,Bruceli,"2025-12-14 15:26:03"
"Gauntlets of Annihilation",21581,Bruceli,"2025-12-14 15:26:03"
"Gloves of the Messiah",21619,Hoiga,"2025-12-14 19:09:40"
"Grasp of the Old God",21582,Gwilliam,"2025-12-14 18:32:34"
"Idol of Death",20876,Mornie,"2025-12-14 14:31:38"
"Idol of Life",20879,Mornie,"2025-12-14 14:31:38"
"Idol of Night",20875,Symm,"2025-12-14 19:32:02"
"Idol of the Sun",20874,Symm,"2025-12-14 19:32:02"
"Imperial Qiraji Armaments",21232,Fletch,"2025-12-14 18:40:07"
"Imperial Qiraji Armaments",21232,Shelf,"2025-12-14 14:36:48"
"Imperial Qiraji Armaments",21232,Trapacero,"2025-12-14 15:58:43"
"Imperial Qiraji Regalia",21237,Soulchained,"2025-12-14 19:36:44"
"Jom Gabbar",23570,Corvere,"2025-12-14 14:30:45"
"Jom Gabbar",23570,Skoomael,"2025-12-14 19:33:24"
"Jom Gabbar",23570,Skoomael,"2025-12-14 19:33:24"
"Jom Gabbar",23570,Tibies,"2025-12-14 19:29:00"
"Larvae of the Great Worm",23557,Boomer,"2025-12-14 18:03:03"
"Larvae of the Great Worm",23557,Sno,"2025-12-14 19:34:55"
"Legplates of Blazing Light",21667,Skybacon,"2025-12-14 15:23:24"
"Mark of C'Thun",22732,Dumbdumb,"2025-12-14 14:38:09"
"Ouro's Intact Hide",20927,Tripplex,"2025-12-14 15:01:05"
"Qiraji Bindings of Command",20928,Boomer,"2025-12-14 18:03:03"
"Qiraji Bindings of Command",20928,Zbleh,"2025-12-14 19:32:22"
"Qiraji Execution Bracers",21602,Etowa,"2025-12-14 18:54:54"
"Qiraji Execution Bracers",21602,Etowa,"2025-12-14 18:54:54"
"Qiraji Execution Bracers",21602,Mezz,"2025-12-14 17:21:54"
"Red Qiraji Resonating Crystal",21321,Gordman,"2025-12-14 15:34:59"
"Ring of the Martyr",21620,Angiel,"2025-12-14 14:46:25"
"Ring of the Martyr",21620,Melancholia,"2025-12-14 19:33:40"
"Ritssyn's Ring of Chaos",21836,Paiyro,"2025-12-14 18:03:25"
"Robes of the Battleguard",21671,Meliva,"2025-12-14 19:13:05"
"Robes of the Guardian Saint",21663,Hoiga,"2025-12-14 19:09:40"
"Robes of the Guardian Saint",21663,Sixto,"2025-12-14 19:24:14"
"Royal Scepter of Vek'lor",21597,Raskous,"2025-12-14 18:52:23"
"Scepter of the False Prophet",21839,Mezz,"2025-12-14 17:21:54"
"Scepter of the False Prophet",21839,Sixto,"2025-12-14 19:24:14"
"Sharpened Silithid Femur",21622,Snotspat,"2025-12-14 19:29:33"
"Sharpened Silithid Femur",21622,Snotspat,"2025-12-14 19:29:33"
"Silithid Claw",21673,Milshunter,"2025-12-14 19:41:44"
"The Burrower's Shell",23558,Meliva,"2025-12-14 19:13:05"
