Item,ItemId,Name,Date
"Amulet of Vek'nilash",21608,Dalaria,"2026-05-31 07:53:11"
"Ancient Qiraji Ripper",21650,Fatwhaleirl,"2026-05-31 18:12:11"
"Ancient Qiraji Ripper",21650,Fluffycatto,"2026-05-31 17:22:03"
"Badge of the Swarmguard",21670,Bruceli,"2026-05-31 18:43:27"
"Badge of the Swarmguard",21670,Bruceli,"2026-05-31 18:43:27"
"Badge of the Swarmguard",21670,Eïnherjar,"2026-05-31 18:19:28"
"Badge of the Swarmguard",21670,Farlomaker,"2026-05-31 19:30:01"
"Barbed Choker",21664,Eïnherjar,"2026-05-31 18:19:28"
"Barbed Choker",21664,Tochopolvo,"2026-05-31 19:33:22"
"Belt of Never-ending Agony",21586,Farlomaker,"2026-05-31 19:30:01"
"Boots of the Fallen Hero",21688,Sabrina,"2026-05-31 01:28:51"
"Bracelets of Royal Redemption",21604,Babiloniap,"2026-05-31 19:35:27"
"Bracelets of Royal Redemption",21604,Sixto,"2026-05-31 18:15:15"
"Bracelets of Royal Redemption",21604,Skwisgaar,"2026-05-31 19:07:28"
"Carapace of the Old God",20929,Kekstaber,"2026-05-31 19:42:35"
"Carapace of the Old God",20929,Pyroglade,"2026-05-31 19:31:37"
"Carapace of the Old God",20929,Sabrina,"2026-05-31 01:28:51"
"Cloak of Clarity",21583,Kristin,"2026-05-31 06:45:32"
"Cloak of Clarity",21583,Nerry,"2026-05-31 19:11:20"
"Cloak of Concentrated Hatred",21701,Tripplex,"2026-05-31 00:04:41"
"Cloak of the Devoured",22731,Dalaria,"2026-05-31 07:53:11"
"Dark Edge of Insanity",21134,Disponenten,"2026-05-31 16:45:25"
"Dark Storm Gauntlets",21585,Blues,"2026-05-31 19:30:26"
"Dark Storm Gauntlets",21585,Voidlocks,"2026-05-31 13:34:19"
"Death's Sting",21126,Fluffycatto,"2026-05-31 17:22:03"
"Death's Sting",21126,Pyroglade,"2026-05-31 19:31:37"
"Don Rigoberto's Lost Hat",21615,Favorite,"2026-05-31 14:18:17"
"Eye of C'Thun",21221,Alanakos,"2026-05-31 19:28:21"
"Eye of C'Thun",21221,Fatwhaleirl,"2026-05-31 18:12:11"
"Eye of C'Thun",21221,Kekstaber,"2026-05-31 19:42:35"
"Eyestalk Waist Cord",22730,Blues,"2026-05-31 19:30:26"
"Eyestalk Waist Cord",22730,Raskous,"2026-05-31 11:14:55"
"Eyestalk Waist Cord",22730,Voidlocks,"2026-05-31 13:34:19"
"Formula: Enchant Cloak - Dodge",20736,Soulchained,"2026-05-31 19:35:54"
"Formula: Enchant Cloak - Stealth",20734,Soulchained,"2026-05-31 19:35:54"
"Gauntlets of Annihilation",21581,Macharius,"2026-05-30 23:47:35"
"Gauntlets of Annihilation",21581,Macharius,"2026-05-30 23:47:35"
"Gauntlets of Annihilation",21581,Pwnz,"2026-05-31 10:45:46"
"Gauntlets of Annihilation",21581,Pwnz,"2026-05-31 10:45:46"
"Gauntlets of Annihilation",21581,Tochopolvo,"2026-05-31 19:33:22"
"Gauntlets of the Righteous Champion",21623,Sixto,"2026-05-31 18:15:15"
"Gloves of Enforcement",21672,Gertb,"2026-05-31 19:34:36"
"Gloves of Enforcement",21672,Gertb,"2026-05-31 19:34:36"
"Gloves of Enforcement",21672,Morbasw,"2026-05-31 00:12:43"
"Grasp of the Old God",21582,Alea,"2026-05-31 18:29:48"
"Hive Defiler Wristguards",21618,Morbasw,"2026-05-31 00:12:43"
"Idol of Health",22399,Gigawatts,"2026-05-31 19:14:01"
"Idol of the Sun",20874,Zbleh,"2026-05-31 11:09:42"
"Imperial Qiraji Armaments",21232,Mssingnø,"2026-05-31 18:45:13"
"Imperial Qiraji Regalia",21237,Haawtqt,"2026-05-31 18:07:23"
"Imperial Qiraji Regalia",21237,Leeuwenhart,"2026-05-31 19:34:11"
"Jom Gabbar",23570,Tripplex,"2026-05-31 00:04:41"
"Larvae of the Great Worm",23557,Aldee,"2026-05-31 17:22:08"
"Larvae of the Great Worm",23557,Eduard,"2026-05-31 11:17:08"
"Larvae of the Great Worm",23557,Eduard,"2026-05-31 11:17:08"
"Legplates of Blazing Light",21667,Birkler,"2026-05-31 18:37:35"
"Ouro's Intact Hide",20927,Ruterkung,"2026-05-31 19:30:37"
"Qiraji Bindings of Command",20928,Mssingnø,"2026-05-31 18:45:13"
"Qiraji Bindings of Command",20928,Ruterkung,"2026-05-31 19:30:37"
"Qiraji Execution Bracers",21602,Leeuwenhart,"2026-05-31 19:34:11"
"Ring of the Godslayer",21596,Birkler,"2026-05-31 18:37:35"
"Ring of the Martyr",21620,Babiloniap,"2026-05-31 19:35:27"
"Ring of the Martyr",21620,Favorite,"2026-05-31 14:18:17"
"Ring of the Martyr",21620,Kristin,"2026-05-31 06:45:32"
"Ring of the Martyr",21620,Nerry,"2026-05-31 19:11:20"
"Ring of the Martyr",21620,Schwabi,"2026-05-31 18:20:36"
"Ring of the Martyr",21620,Skwisgaar,"2026-05-31 19:07:28"
"Ring of the Qiraji Fury",21677,Alanakos,"2026-05-31 19:28:21"
"Ring of the Qiraji Fury",21677,Aldee,"2026-05-31 17:22:08"
"Royal Scepter of Vek'lor",21597,Raskous,"2026-05-31 11:14:55"
"Scarab Brooch",21625,Gigawatts,"2026-05-31 19:14:01"
"Scepter of the False Prophet",21839,Alea,"2026-05-31 18:29:48"
"Scepter of the False Prophet",21839,Argive,"2026-05-31 19:19:38"
"Scepter of the False Prophet",21839,Argive,"2026-05-31 19:19:38"
"Scepter of the False Prophet",21839,Schwabi,"2026-05-31 18:20:36"
"Sharpened Silithid Femur",21622,Haawtqt,"2026-05-31 18:07:23"
"Skin of the Great Sandworm",20931,Zoiana,"2026-05-31 09:49:21"
"The Burrower's Shell",23558,Disponenten,"2026-05-31 16:45:25"
"Vanquished Tentacle of C'Thun",21579,Zbleh,"2026-05-31 11:09:42"
"Vek'lor's Diadem",20930,Zoiana,"2026-05-31 09:49:21"
