dateTime,character,itemID,offspec,id
2025-09-07,_disenchanted,21706,0,17336989441693705149
2025-09-07,Aminth,21706,1,11364548013380517607
2025-09-07,Poorpower,21696,0,78109192224368816070
2025-09-07,Belokan,21682,1,40951668797972458300
2025-09-07,Lamagrà,21670,0,12513081423562562110
2025-09-07,Poorpower,21676,0,28691201732436881607
2025-09-07,Zaiterlo,21639,1,86330076351150385200
2025-09-07,Thanx,21651,1,14743560433807578500
2025-09-07,Poorpower,20932,0,12448664243688160700
2025-09-07,Vallon,20726,0,38362299414264574341
2025-09-07,Stridaren,20926,0,40318500811607908754
2025-09-07,Gordman,20930,0,34217391261876135842
2025-09-07,Stridaren,21856,1,48842957016079087540
2025-09-07,Thanx,20927,0,17675792738075785000
2025-09-07,Tizanidin,20931,1,74958298541786610460
2025-09-07,Farlopo,23557,0,11081292648809055400
2025-09-07,Etowa,21221,0,38944173573400967300
2025-09-07,Thanx,20929,0,39007462183807578500
2025-09-07,Paiyro,22731,0,13603593792922800448
2025-09-07,Willythepimp,20928,0,19190968232056845300
