dateTime,character,itemID,offspec,id
2025-10-19,Skoomael,21708,1,37644694521217080618
2025-10-19,_disenchanted,21698,0,13344773701050104776
2025-10-19,Orgey,21693,1,88760720319681051970
2025-10-19,Melancholia,21690,0,15242821292891868950
2025-10-19,Soulchained,21838,0,36884747251528335591
2025-10-19,Sixto,21667,0,37048238965704327460
2025-10-19,Sixto,21667,0,37328478757043274600
2025-10-19,Amima,21639,1,35797621733290982665
2025-10-19,Boomer,21652,1,20637211481892905399
2025-10-19,_disenchanted,21619,0,20005614301050104776
2025-10-19,Orgey,20928,0,12299565919681051970
2025-10-19,Amima,20932,1,14786186463290982665
2025-10-19,Fletch,20930,0,23739584729921707570
2025-10-19,Dumbdumb,20926,1,50557162030405196180
2025-10-19,Melancholia,21609,0,37606866428918689500
2025-10-19,Boomer,21598,1,29184453701892905399
2025-10-19,Yulefuel,20926,0,31555825823685223082
2025-10-19,Orgey,21232,0,40276999711968105197
2025-10-19,Alagar,20927,0,38369523003907962891
2025-10-19,Poorpower,21237,0,20054665663520041401
2025-10-19,Maruan,21615,0,43684676833053034090
2025-10-19,Zbleh,20931,0,16673141512196593557
2025-10-19,Sandomin,21582,0,34677747031579607037
2025-10-19,Michalion,22731,0,36328725541503467074
2025-10-19,Køngen,20929,0,48509589331737870080
2025-10-19,Yulefuel,20929,0,34062902323685223082
2025-10-19,Orgey,20929,0,22969936921968105197
2025-10-19,Dumbdumb,20928,0,28344656603040519618
2025-10-19,Micahlion,20932,0,42167142612510285716
