dateTime,character,itemID,offspec,id
2025-09-28,Skoomael,21701,0,29917934472123721881
2025-09-28,Zaiterlo,21704,1,20948282341990174282
2025-09-28,Aminth,21321,0,91490777558096845000
2025-09-28,Whorm,21688,0,64785693460974306800
2025-09-28,Symm,21697,1,29660711957899364330
2025-09-28,Zimlimillie,20728,0,34174947113489683976
2025-09-28,Zaiterlo,21674,0,24232179041990174282
2025-09-28,Symm,21671,1,25179133417899364330
2025-09-28,Amima,22402,0,12947533573703241017
2025-09-28,Mssingno,21651,0,17357343651380798273
2025-09-28,Drimpen,20928,0,28296318426829265060
2025-09-28,Soulchained,20932,0,10704426232378636184
2025-09-28,_disenchanted,21619,0,37189853721900405357
2025-09-28,Alanir,20930,0,18392214392981262107
2025-09-28,Soulchained,21608,0,66661360523786361840
2025-09-28,Aminth,21601,0,35256547485809684500
2025-09-28,Yulefuel,20926,1,22321309082968970540
2025-09-28,Soulchained,20926,0,24611587712378636184
2025-09-28,Willythepimp,21221,0,23249510371815986587
2025-09-28,Snotspat,21585,0,11181194871126141070
2025-09-28,Zaiterlo,21610,1,25216738541990174282
2025-09-28,Amima,20931,1,31285765523703241017
2025-09-28,Drimpen,20927,0,42343063368292650600
2025-09-28,Zaiterlo,22732,0,26413590721990174282
2025-09-28,Zimlimillie,20731,0,22872282234896839760
