Item,ItemId,Name,Date
"Amulet of Vek'nilash",21608,Eldoren,"2026-01-04 16:27:57"
"Amulet of Vek'nilash",21608,Freesandwich,"2026-01-04 13:54:03"
"Amulet of Vek'nilash",21608,Freesandwich,"2026-01-04 13:54:03"
"Ancient Qiraji Ripper",21650,Corvere,"2026-01-04 15:28:19"
"Ancient Qiraji Ripper",21650,Fletch,"2026-01-04 18:31:40"
"Ancient Qiraji Ripper",21650,Tochopolvo,"2026-01-04 15:09:15"
"Badge of the Swarmguard",21670,Birkler,"2026-01-04 19:16:55"
"Badge of the Swarmguard",21670,Bruceli,"2026-01-04 18:55:27"
"Badge of the Swarmguard",21670,Farlopo,"2026-01-04 19:29:02"
"Badge of the Swarmguard",21670,Tochopolvo,"2026-01-04 15:09:15"
"Belt of Never-ending Agony",21586,Gordman,"2026-01-04 13:32:55"
"Belt of Never-ending Agony",21586,Gordman,"2026-01-04 13:32:55"
"Belt of Never-ending Agony",21586,Tripplex,"2026-01-04 15:59:02"
"Boots of the Fallen Hero",21688,Dumbdumb,"2026-01-04 14:13:10"
"Bracelets of Royal Redemption",21604,Yulefuel,"2026-01-04 16:53:03"
"Bracelets of Royal Redemption",21604,Yulefuel,"2026-01-04 16:53:03"
"Breastplate of Annihilation",21814,Shelf,"2026-01-04 15:58:05"
"Carapace of the Old God",20929,Snedskaft,"2026-01-04 14:20:06"
"Cloak of Clarity",21583,Fitthake,"2026-01-04 15:42:49"
"Cloak of Clarity",21583,Mezz,"2026-01-04 17:34:00"
"Dark Storm Gauntlets",21585,Soulchained,"2026-01-04 18:40:52"
"Dark Storm Gauntlets",21585,Utzemekanism,"2026-01-04 19:30:46"
"Death's Sting",21126,Trapacero,"2026-01-04 19:37:14"
"Don Rigoberto's Lost Hat",21615,Hoiga,"2026-01-04 18:19:17"
"Don Rigoberto's Lost Hat",21615,Melancholia,"2026-01-04 18:28:24"
"Eye of C'Thun",21221,Boomer,"2026-01-04 14:31:35"
"Eye of C'Thun",21221,Bruceli,"2026-01-04 18:55:27"
"Eye of C'Thun",21221,Farlopo,"2026-01-04 19:29:02"
"Eye of C'Thun",21221,Macharius,"2026-01-04 15:45:36"
"Eye of C'Thun",21221,Tinkiton,"2026-01-04 19:17:34"
"Eye of C'Thun",21221,Turaleon,"2026-01-04 19:36:13"
"Eye of C'Thun",21221,Turaleon,"2026-01-04 19:36:13"
"Eyestalk Waist Cord",22730,Eldoren,"2026-01-04 16:27:57"
"Eyestalk Waist Cord",22730,Paiyro,"2026-01-04 15:57:48"
"Gauntlets of Annihilation",21581,Alagar,"2026-01-04 19:34:57"
"Gauntlets of Annihilation",21581,Halleparry,"2026-01-04 18:58:50"
"Gauntlets of Annihilation",21581,Halleparry,"2026-01-04 18:58:50"
"Idol of Death",20876,Mornie,"2026-01-04 13:43:39"
"Idol of Life",20879,Mornie,"2026-01-04 13:43:39"
"Idol of Life",20879,Sandomin,"2026-01-04 19:09:25"
"Idol of Life",20879,Sandomin,"2026-01-04 19:09:25"
"Idol of Night",20875,Symm,"2026-01-04 19:35:46"
"Idol of War",20882,Milshunter,"2026-01-04 19:28:52"
"Idol of the Sun",20874,Symm,"2026-01-04 19:35:46"
"Imperial Qiraji Armaments",21232,Trapacero,"2026-01-04 19:37:14"
"Imperial Qiraji Regalia",21237,Hoiga,"2026-01-04 18:19:17"
"Imperial Qiraji Regalia",21237,Tiianna,"2026-01-04 16:33:57"
"Imperial Qiraji Regalia",21237,Tinkiton,"2026-01-04 19:17:34"
"Jom Gabbar",23570,Alagar,"2026-01-04 19:34:57"
"Jom Gabbar",23570,Corvere,"2026-01-04 15:28:19"
"Jom Gabbar",23570,Dumbdumb,"2026-01-04 14:13:10"
"Jom Gabbar",23570,Elfi,"2026-01-04 18:22:05"
