Item,ItemId,Name,Date
"Band of Reanimation",22961,Milshunter,"2026-03-04 17:26:17"
"Band of Unanswered Prayers",22939,Hoiga,"2026-03-04 09:28:44"
"Band of Unanswered Prayers",22939,Skybacon,"2026-03-04 17:26:43"
"Band of Unnatural Forces",23038,Rannek,"2026-03-04 18:49:31"
"Band of Unnatural Forces",23038,Rannek,"2026-03-04 18:49:31"
"Band of Unnatural Forces",23038,Shelf,"2026-03-04 19:18:48"
"Claw of the Frost Wyrm",23242,Fletch,"2026-03-04 19:14:27"
"Cloak of Suturing",22960,Etowa,"2026-03-04 18:48:07"
"Cloak of Suturing",22960,Holdhur,"2026-03-04 00:47:50"
"Cloak of the Necropolis",23050,Snotspat,"2026-03-04 18:49:59"
"Corrupted Ashbringer",22691,Eredoor,"2026-03-04 19:53:12"
"Desecrated Circlet",22367,Soulchained,"2026-03-04 19:43:04"
"Desecrated Headpiece",22360,Eredoor,"2026-03-04 19:53:12"
"Desecrated Robe",22351,Blues,"2026-03-04 18:53:44"
"Desecrated Tunic",22350,Mezz,"2026-03-04 19:28:04"
Doomfinger,22821,Lilleline,"2026-03-04 00:26:22"
Doomfinger,22821,Lilleline,"2026-03-04 00:26:22"
"Eye of the Dead",23047,Melancholia,"2026-03-04 19:02:33"
"Eye of the Dead",23047,Skoomael,"2026-03-04 13:22:12"
"Eye of the Dead",23047,Skoomael,"2026-03-04 13:22:12"
"Girdle of the Mentor",23219,Olibanum,"2026-03-04 15:30:40"
"Girdle of the Mentor",23219,Symm,"2026-03-04 18:45:21"
"Gressil, Dawn of Ruin",23054,Bruceli,"2026-03-04 19:20:55"
"Gressil, Dawn of Ruin",23054,Corvere,"2026-03-04 18:58:54"
"Gressil, Dawn of Ruin",23054,Farlopo,"2026-03-04 19:37:39"
"Gressil, Dawn of Ruin",23054,Krits,"2026-03-04 19:05:11"
"Gressil, Dawn of Ruin",23054,Selenax,"2026-03-04 12:16:39"
"Gressil, Dawn of Ruin",23054,Selenax,"2026-03-04 12:16:39"
"Gressil, Dawn of Ruin",23054,Shadowtelios,"2026-03-03 23:21:07"
"Hammer of the Twisting Nether",23056,Etowa,"2026-03-04 18:48:07"
"Hammer of the Twisting Nether",23056,Sixto,"2026-03-04 09:08:45"
"Iblis, Blade of the Fallen Seraph",23014,Corvere,"2026-03-04 18:58:54"
"Iblis, Blade of the Fallen Seraph",23014,Macharius,"2026-03-04 19:36:35"
"Iblis, Blade of the Fallen Seraph",23014,Symm,"2026-03-04 18:45:21"
"Iblis, Blade of the Fallen Seraph",23014,Whorm,"2026-03-04 19:53:23"
Kingsfall,22802,Willythepimp,"2026-03-04 19:42:21"
"Kiss of the Spider",22954,Birkler,"2026-03-04 19:02:14"
"Kiss of the Spider",22954,Bruceli,"2026-03-04 19:20:55"
"Kiss of the Spider",22954,Tochopolvo,"2026-03-04 16:49:01"
"Leggings of Polarity",23070,Gangrecoeur,"2026-03-04 07:14:03"
"Leggings of Polarity",23070,Utzemekanism,"2026-03-04 10:26:10"
"Legplates of Carnage",23068,Shelf,"2026-03-04 19:18:48"
"Might of the Scourge",23548,Fjordur,"2026-03-04 13:27:16"
"Might of the Scourge",23548,Zbleh,"2026-03-04 19:17:14"
"Misplaced Servo Arm",23221,Willythepimp,"2026-03-04 19:42:21"
"Necklace of Necropsy",23036,Mezz,"2026-03-04 19:28:04"
"Nerubian Slavemaker",22812,Milshunter,"2026-03-04 17:26:17"
"Noth's Frigid Heart",23029,Melancholia,"2026-03-04 19:02:33"
"Plated Abomination Ribcage",23000,Birkler,"2026-03-04 19:02:14"
"Plated Abomination Ribcage",23000,Farlopo,"2026-03-04 19:37:39"
"Ring of Redemption",23066,Turaleon,"2026-03-04 19:41:04"
