dateTime,character,itemID,offspec,id
2025-09-17,Lillkungs,22936,0,40018866291276141362
2025-09-17,Mezz,22942,0,38695389933974385022
2025-09-17,Raskous,22369,0,18883561411119115799
2025-09-17,Shadowtelios,22804,0,38742020893277299334
2025-09-17,Etowa,22364,0,34400048034056561930
2025-09-17,Bucurie,22371,0,32300407971882247496
2025-09-17,Highlordbane,23006,0,40292999334194532460
2025-09-17,Gordman,22356,0,76026200490372080800
2025-09-17,Fitthake,22370,0,23458644825969283490
2025-09-17,Flaggermus,23035,1,19507531453176477901
2025-09-17,Highlordbane,23666,1,27459593144194532460
2025-09-17,Rannek,23014,0,27899187923337718058
2025-09-17,Gordman,22358,0,37120063409037208080
2025-09-17,Sandwichman,23023,0,27023139152223673730
2025-09-17,Mixedracekid,22365,0,89820407122941911190
2025-09-17,Utzemekanism,22820,0,40463384472068082483
2025-09-17,Deliciouss,22354,0,26253297562079530340
2025-09-17,Mixedracekid,22967,1,12419226602294191119
2025-09-17,Holdhur,22368,0,13364452588897098260
