Item,ItemId,Name,Date
"Band of Unanswered Prayers",22939,Skybacon,"2026-04-29 16:46:29"
"Band of Unnatural Forces",23038,Kennor,"2026-04-29 19:39:06"
"Band of Unnatural Forces",23038,Rannek,"2026-04-29 19:14:20"
"Band of the Inevitable",23031,Voidlocks,"2026-04-29 19:32:05"
"Belt of the Grand Crusader",23666,Amima,"2026-04-29 00:38:07"
"Bonescythe Ring",23060,Krits,"2026-04-29 18:32:04"
"Brimstone Staff",22800,Skoomael,"2026-04-28 23:56:02"
"Cloak of Suturing",22960,Hoiga,"2026-04-29 13:40:27"
"Cloak of Suturing",22960,Yulefuel,"2026-04-29 19:38:23"
"Cloak of the Necropolis",23050,Eldoren,"2026-04-29 19:39:04"
"Cloak of the Necropolis",23050,Snotspat,"2026-04-29 19:21:04"
"Desecrated Circlet",22367,Kristin,"2026-04-29 18:13:39"
"Desecrated Helmet",22353,Harrylarry,"2026-04-28 23:54:23"
"Desecrated Legguards",22359,Zuurk,"2026-04-29 15:44:27"
"Desecrated Pauldrons",22354,Shilwa,"2026-04-28 23:13:53"
"Desecrated Robe",22351,Voidlocks,"2026-04-29 19:32:05"
Doomfinger,22821,Lilleline,"2026-04-29 00:21:48"
Doomfinger,22821,Lilleline,"2026-04-29 00:21:48"
"Eye of the Dead",23047,Amima,"2026-04-29 00:38:07"
"Eye of the Dead",23047,Hoiga,"2026-04-29 13:40:27"
"Eye of the Dead",23047,Holdhur,"2026-04-29 18:56:46"
"Eye of the Dead",23047,Sandomin,"2026-04-29 17:28:53"
"Girdle of the Mentor",23219,Macharius,"2026-04-29 18:19:58"
"Girdle of the Mentor",23219,Mèzz,"2026-04-29 19:39:55"
"Gressil, Dawn of Ruin",23054,Bruceli,"2026-04-29 19:12:37"
"Gressil, Dawn of Ruin",23054,Corvere,"2026-04-28 22:49:45"
"Gressil, Dawn of Ruin",23054,Farlopo,"2026-04-29 19:25:00"
"Gressil, Dawn of Ruin",23054,Rannek,"2026-04-29 19:14:20"
"Hammer of the Twisting Nether",23056,Etowa,"2026-04-29 19:03:25"
"Hammer of the Twisting Nether",23056,Fitthake,"2026-04-29 17:34:14"
"Hammer of the Twisting Nether",23056,Sandomin,"2026-04-29 17:28:53"
"Hammer of the Twisting Nether",23056,Sixto,"2026-04-29 18:16:30"
"Hatchet of Sundered Bone",22816,Mèzz,"2026-04-29 19:39:55"
"Iblis, Blade of the Fallen Seraph",23014,Krits,"2026-04-29 18:32:04"
Kingsfall,22802,Willythepimp,"2026-04-28 22:59:18"
"Kiss of the Spider",22954,Bruceli,"2026-04-29 19:12:37"
"Kiss of the Spider",22954,Corvere,"2026-04-28 22:49:45"
"Kiss of the Spider",22954,Kennor,"2026-04-29 19:39:06"
"Kiss of the Spider",22954,Tochopolvo,"2026-04-29 18:10:50"
"Leggings of Polarity",23070,Blues,"2026-04-29 18:58:43"
"Leggings of Polarity",23070,Utzemekanism,"2026-04-29 05:22:57"
"Legplates of Carnage",23068,Tochopolvo,"2026-04-29 18:10:50"
"Loatheb's Reflection",23042,Mornie,"2026-04-28 23:49:14"
"Loatheb's Reflection",23042,Mornie,"2026-04-28 23:49:14"
"Maexxna's Fang",22804,Harrylarry,"2026-04-28 23:54:23"
"Might of Menethil",22798,Alanakos,"2026-04-29 18:23:36"
"Might of the Scourge",23548,Eïnherjar,"2026-04-29 17:24:15"
"Might of the Scourge",23548,Zbleh,"2026-04-29 15:13:51"
"Misplaced Servo Arm",23221,Willythepimp,"2026-04-28 22:59:18"
"Necklace of Necropsy",23036,Skybacon,"2026-04-29 16:46:29"
"Noth's Frigid Heart",23029,Fitthake,"2026-04-29 17:34:14"
"Plated Abomination Ribcage",23000,Macharius,"2026-04-29 18:19:58"
"Preceptor's Hat",23035,Yulefuel,"2026-04-29 19:38:23"
"Rime Covered Mantle",22983,Skoomael,"2026-04-28 23:56:02"
"Ring of Faith",23061,Holdhur,"2026-04-29 18:56:46"
"Ring of the Dreadnaught",23059,Fjall,"2026-04-29 15:33:51"
"Ring of the Dreamwalker",23064,Etowa,"2026-04-29 19:03:25"
"Sadist's Collar",23023,Aminth,"2026-04-29 19:31:22"
"Sapphiron's Left Eye",23049,Caesartje,"2026-04-28 22:44:49"
"Shield of Condemnation",22819,Sixto,"2026-04-29 18:16:30"
"Shroud of Dominion",23045,Birkler,"2026-04-29 19:37:37"
"Shroud of Dominion",23045,Eduard,"2026-04-29 19:16:55"
"Slayer's Crest",23041,Eduard,"2026-04-29 19:16:55"
"Slayer's Crest",23041,Farlopo,"2026-04-29 19:25:00"
"Slayer's Crest",23041,Shilwa,"2026-04-28 23:13:53"
"Slayer's Crest",23041,Zbleh,"2026-04-29 15:13:51"
Soulseeker,22799,Blues,"2026-04-29 18:58:43"
"Spire of Twilight",22801,Kristin,"2026-04-29 18:13:39"
"Stormrage's Talisman of Seething",23053,Alanakos,"2026-04-29 18:23:36"
"Stormrage's Talisman of Seething",23053,Birkler,"2026-04-29 19:37:37"
"The Castigator",22808,Gertggs,"2026-04-29 19:37:34"
"The Castigator",22808,Gertggs,"2026-04-29 19:37:34"
"The Eye of Nerub",23039,Zuurk,"2026-04-29 15:44:27"
"The Face of Death",23043,Fjall,"2026-04-29 15:33:51"
"The Hungering Cold",23577,Aminth,"2026-04-29 19:31:22"
"The Phylactery of Kel'Thuzad",22520,Snotspat,"2026-04-29 19:21:04"
"The Restrained Essence of Sapphiron",23046,Caesartje,"2026-04-28 22:44:49"
"The Restrained Essence of Sapphiron",23046,Gangrecoeur,"2026-04-28 23:39:37"
"Wand of Fates",22820,Eldoren,"2026-04-29 19:39:04"
"Wraith Blade",22807,Gangrecoeur,"2026-04-28 23:39:37"
"Wraith Blade",22807,Utzemekanism,"2026-04-29 05:22:57"
"Wristguards of Vengeance",22936,Eïnherjar,"2026-04-29 17:24:15"
