dateTime,character,itemID,offspec,id
2025-10-15,Amima,23006,0,42170535251771594900
2025-10-15,Mezz,22363,0,15979565339617258430
2025-10-15,Petro,23036,0,38647083778918684010
2025-10-15,Mssingno,22363,0,16191801842414377301
2025-10-15,Mezz,23042,1,19696715649617258430
2025-10-15,Snotspat,22366,0,11092621142159720098
2025-10-15,Flaggermus,22366,0,40615474433461518963
2025-10-15,Sandomin,22960,0,10858666103519827328
2025-10-15,Rannek,22354,0,14477516943250588910
2025-10-15,Caesartje,23237,0,37250008001361076891
2025-10-15,Fitthake,22368,0,23748176651879236461
2025-10-15,Gangrecoeur,22968,0,26280343013055271314
2025-10-15,Saelynn,22365,0,18118506043763137969
2025-10-15,Deliciouss,22981,0,32124628932364571402
2025-10-15,Lilleline,23070,0,83554333041883908840
2025-10-15,Flaggermus,22367,0,32334145203461518963
2025-10-15,Yulefuel,22367,0,55025934313304760940
2025-10-15,Aminth,23238,1,41360882463690410685
2025-10-15,Gordman,22355,0,24362026822186028920
2025-10-15,Yulefuel,22939,0,28362465201330476094
2025-10-15,Mssingno,22362,0,15604059262414377301
2025-10-15,Boomer,22940,1,13497441091119638695
2025-10-15,Minetkomat,22954,0,32435306762644846807
2025-10-15,Flaggermus,22371,1,33688948943461518963
2025-10-15,Saelynn,22364,0,36515577963763137969
2025-10-15,Stridaren,23014,0,32975144319178018320
2025-10-15,Snotspat,22372,0,63396256121597200980
2025-10-15,Mezz,22365,0,20514188579617258430
