dateTime,character,itemID,offspec,id
2026-01-28,Skoomael,22726,0,24455390451200542171
2026-01-28,Dumbdumb,22938,0,35447105730239811710
2026-01-28,Blues,22369,0,10566267622727204941
2026-01-28,Skybacon,22362,0,11423298184165841789
2026-01-28,Mezz,22941,1,45435266330785773620
2026-01-28,Skoomael,22726,0,10404357612005421710
2026-01-28,Shelf,22357,1,32187381278731075180
2026-01-28,Michalion,23220,0,35212483402847051877
2026-01-28,Blues,22371,0,37436215552727204941
2026-01-28,Skybacon,22361,0,35343225514165841789
2026-01-28,Mezz,22960,0,12181672803078577362
2026-01-28,Blues,22803,0,51252335127272049410
2026-01-28,Blues,22368,0,19453343202727204941
2026-01-28,Skybacon,23075,0,20403552004165841789
2026-01-28,Pingvinstång,22353,1,23272067431238180403
2026-01-28,Zbleh,22360,0,17437864342180055110
2026-01-28,Michalion,23001,0,10521040752847051877
2026-01-28,Skybacon,22365,0,29300061274165841789
2026-01-28,Maruan,23009,0,44694196935392092100
2026-01-28,Blues,23021,0,24329727827272049410
2026-01-28,Turaleon,23029,0,61012692729338761160
2026-01-28,Zimligimli,23019,1,16897987986024793650
2026-01-28,Blues,22370,0,22058326842727204941
