Item,ItemId,Name,Date
"Band of Unanswered Prayers",22939,Skybacon,"2026-04-15 15:04:10"
"Band of Unnatural Forces",23038,Rannek,"2026-04-15 18:13:44"
"Band of the Inevitable",23031,Soulchained,"2026-04-15 19:53:54"
"Belt of the Grand Crusader",23666,Amima,"2026-04-15 17:40:37"
"Bonescythe Ring",23060,Rannek,"2026-04-15 18:13:44"
"Brimstone Staff",22800,Skoomael,"2026-04-15 18:11:02"
"Brimstone Staff",22800,Yulefuel,"2026-04-15 19:04:37"
"Cloak of Suturing",22960,Etowa,"2026-04-15 19:41:52"
"Cloak of Suturing",22960,Hoiga,"2026-04-15 19:21:03"
"Cloak of Suturing",22960,Maruan,"2026-04-15 13:57:39"
"Cloak of Suturing",22960,Yulefuel,"2026-04-15 19:04:37"
"Cloak of the Necropolis",23050,Caesartje,"2026-04-15 19:39:21"
"Cloak of the Necropolis",23050,Snotspat,"2026-04-15 19:26:40"
"Desecrated Gauntlets",22357,Harrylarry,"2026-04-15 16:08:14"
"Desecrated Legplates",22352,Shilwa,"2026-04-15 11:00:36"
"Desecrated Pauldrons",22354,Shilwa,"2026-04-15 11:00:36"
"Desecrated Robe",22351,Fitthake,"2026-04-15 15:36:47"
"Desecrated Robe",22351,Maruan,"2026-04-15 13:57:39"
"Desecrated Tunic",22350,Skybacon,"2026-04-15 15:04:10"
Doomfinger,22821,Lilleline,"2026-04-15 15:04:49"
Doomfinger,22821,Lilleline,"2026-04-15 15:04:49"
"Eye of the Dead",23047,Amima,"2026-04-15 17:40:37"
"Eye of the Dead",23047,Hoiga,"2026-04-15 19:21:03"
"Eye of the Dead",23047,Holdhur,"2026-04-15 18:57:01"
"Gem of Trapped Innocents",23057,Danmage,"2026-04-15 10:31:57"
"Girdle of the Mentor",23219,Olibanum,"2026-04-15 18:39:07"
"Girdle of the Mentor",23219,Symm,"2026-04-15 20:02:31"
"Gressil, Dawn of Ruin",23054,Bruceli,"2026-04-15 19:24:18"
"Gressil, Dawn of Ruin",23054,Corvere,"2026-04-15 13:36:21"
"Gressil, Dawn of Ruin",23054,Farlopo,"2026-04-15 19:23:09"
"Gressil, Dawn of Ruin",23054,Selenax,"2026-04-15 22:39:19"
"Gressil, Dawn of Ruin",23054,Zimligimli,"2026-04-15 20:02:41"
"Hammer of the Twisting Nether",23056,Etowa,"2026-04-15 19:41:52"
"Iblis, Blade of the Fallen Seraph",23014,Mèzz,"2026-04-15 20:02:01"
"Iblis, Blade of the Fallen Seraph",23014,Symm,"2026-04-15 20:02:31"
"Iblis, Blade of the Fallen Seraph",23014,Zimligimli,"2026-04-15 20:02:41"
Kingsfall,22802,Willythepimp,"2026-04-15 12:25:03"
"Kiss of the Spider",22954,Birkler,"2026-04-15 16:42:51"
"Kiss of the Spider",22954,Bruceli,"2026-04-15 19:24:18"
"Kiss of the Spider",22954,Corvere,"2026-04-15 13:36:21"
"Kiss of the Spider",22954,Krits,"2026-04-15 18:23:14"
"Kiss of the Spider",22954,Tochopolvo,"2026-04-15 17:33:55"
"Kiss of the Spider",22954,Zaiterlo,"2026-04-15 19:17:15"
"Leggings of Polarity",23070,Gangrecoeur,"2026-04-15 10:51:47"
"Leggings of Polarity",23070,Utzemekanism,"2026-04-15 18:35:49"
"Leggings of the Grand Crusader",23668,Sixto,"2026-04-15 17:12:13"
"Legplates of Carnage",23068,Macharius,"2026-04-15 19:11:09"
"Loatheb's Reflection",23042,Mornie,"2026-04-15 10:26:08"
"Loatheb's Reflection",23042,Mornie,"2026-04-15 10:26:08"
"Maexxna's Fang",22804,Harrylarry,"2026-04-15 16:08:14"
"Might of Menethil",22798,Alanakos,"2026-04-15 19:35:03"
"Might of the Scourge",23548,Eïnherjar,"2026-04-15 19:22:04"
"Might of the Scourge",23548,Holyshooter,"2026-04-15 18:38:13"
