dateTime,character,itemID,offspec,id
2026-04-15,Harrylarry,22935,0,25040516631445059887
2026-04-15,Shilwa,22355,0,29766848111697625735
2026-04-15,Hoiga,23069,1,16574738653134996980
2026-04-15,Mèzz,22806,0,24298130922177173353
2026-04-15,Farlopo,23226,0,20035931553911845857
2026-04-15,Mèzz,22355,0,29000983102177173353
2026-04-15,Caesartje,22371,1,26532304004210557106
2026-04-15,_disenchanted,22364,0,23938586618224931610
2026-04-15,_disenchanted,22947,0,35799338038224931610
2026-04-15,_disenchanted,22368,0,55174544382249316100
2026-04-15,Maruan,22960,0,23843095771086549617
2026-04-15,_disenchanted,22368,0,19030031882249316100
2026-04-15,Mèzz,22810,0,31825057922177173353
2026-04-15,Cartouche,22813,0,38746906913881070055
2026-04-15,_disenchanted,22363,0,84542827082249316100
2026-04-15,Gangrecoeur,23070,0,47185141615667781000
2026-04-15,Hoiga,22367,0,68837570331349969800
2026-04-15,Hoiga,22367,0,28161780443134996980
2026-04-15,Mèzz,23018,1,28592519802177173353
2026-04-15,_disenchanted,22365,0,37057419338224931610
2026-04-15,_disenchanted,22372,0,55346996582249316100
2026-04-15,Danmage,23021,0,24387612915190458260
2026-04-15,Skybacon,22350,0,19776635153880297030
2026-04-15,Fitthake,22351,0,42272634284337493850
2026-04-15,Maruan,23027,0,31848010441086549617
2026-04-15,Mèzz,22356,0,37360614182177173353
2026-04-15,Farlopo,23030,0,42918834453911845857
2026-04-15,Farlopo,23030,0,36282346193911845857
2026-04-15,Macharius,23068,0,38808925013113807999
2026-04-15,Holdhur,23547,0,14638392543792331867
2026-04-15,Macharius,23549,0,34108419923113807999
2026-04-15,Harrylarry,22356,1,37787997561445059887
2026-04-15,Shilwa,22352,0,29022082321697625735
2026-04-15,Cartouche,23039,0,14769231813881070055
2026-04-15,Aminth,23043,0,16216004122449235970
2026-04-15,Caesartje,23050,0,18549363804210557106
2026-04-15,Birkler,22813,1,11861677223150066279
2026-04-15,Shilwa,23030,0,99539021916976257350
