dateTime,character,itemID,offspec,id
2025-09-03,Holdhur,22369,0,23743147481933447404
2025-09-03,Lillkungs,22935,1,39819150243164865476
2025-09-03,Etowa,22362,0,15579924872282508407
2025-09-03,Utzemekanism,22371,0,39661305629402897200
2025-09-03,Raskous,22371,0,32435540983640029567
2025-09-03,Gangrecoeur,23220,0,26223533743913735322
2025-09-03,Maruan,22370,0,11404557183770642361
2025-09-03,Saelynn,23030,0,67346360122686719400
2025-09-03,Deliciouss,23019,0,19804299463123267930
2025-09-03,Paiyro,22370,0,12672542501763319030
2025-09-03,Zaiterlo,23226,0,76230652238822173180
2025-09-03,Yulefuel,23009,0,12281966362188940102
2025-09-03,Symm,22358,0,19025211202681979469
2025-09-03,Snotspat,23032,0,41529899703018184106
2025-09-03,Skoomael,22365,0,37380526640157649170
