Item,ItemId,Name,Date
"Claw of the Frost Wyrm",23242,Fletch,"2026-01-12 20:03:16"
"Claw of the Frost Wyrm",23242,Milshunter,"2026-01-12 20:13:41"
"Cloak of Suturing",22960,Mezz,"2026-01-12 19:04:23"
"Cloak of the Necropolis",23050,Eldoren,"2026-01-12 20:30:15"
"Desecrated Tunic",22350,Skoomael,"2026-01-12 20:30:23"
"Eye of the Dead",23047,Amima,"2026-01-12 20:18:45"
"Eye of the Dead",23047,Etowa,"2026-01-12 20:18:03"
"Eye of the Dead",23047,Fitthake,"2026-01-12 19:24:45"
"Eye of the Dead",23047,Gó,"2026-01-12 19:35:52"
"Eye of the Dead",23047,Sixto,"2026-01-12 18:53:54"
"Eye of the Dead",23047,Turaleon,"2026-01-12 18:50:59"
"Eye of the Dead",23047,Yulefuel,"2026-01-12 19:51:17"
"Girdle of the Mentor",23219,Aminth,"2026-01-12 22:07:59"
"Girdle of the Mentor",23219,Symm,"2026-01-12 22:08:00"
"Gressil, Dawn of Ruin",23054,Bruceli,"2026-01-12 18:47:02"
"Gressil, Dawn of Ruin",23054,Vancleef,"2026-01-12 18:47:34"
"Hammer of the Twisting Nether",23056,Sandomin,"2026-01-12 20:00:35"
"Iblis, Blade of the Fallen Seraph",23014,Corvere,"2026-01-12 19:05:29"
"Kingsfall",22802,Gordman,"2026-01-12 19:31:49"
"Kiss of the Spider",22954,Boomer,"2026-01-12 19:32:03"
"Might of the Scourge",23548,Rannek,"2026-01-12 18:51:10"
"Might of the Scourge",23548,Tochopolvo,"2026-01-12 19:09:30"
"Might of the Scourge",23548,Zbleh,"2026-01-12 20:28:45"
"Nerubian Slavemaker",22812,Saelynn,"2026-01-12 18:46:11"
"Sapphiron's Left Eye",23049,Gangrecoeur,"2026-01-12 19:18:56"
"Sapphiron's Left Eye",23049,Snotspat,"2026-01-12 20:10:43"
"Sapphiron's Right Eye",23048,Holdhur,"2026-01-12 19:58:26"
"Sapphiron's Right Eye",23048,Mornie,"2026-01-12 18:44:29"
"Shroud of Dominion",23045,Birkler,"2026-01-12 19:55:21"
"Shroud of Dominion",23045,Fjordur,"2026-01-12 18:53:38"
"Shroud of Dominion",23045,Pingvinstång,"2026-01-12 19:25:07"
"Slayer's Crest",23041,Alagar,"2026-01-12 18:51:37"
"Slayer's Crest",23041,Farlopo,"2026-01-12 20:20:52"
"Slayer's Crest",23041,Krits,"2026-01-12 18:44:28"
"Slayer's Crest",23041,Selenax,"2026-01-12 18:59:20"
"Slayer's Crest",23041,Zimligimli,"2026-01-12 20:28:00"
"The Hungering Cold",23577,Olibanum,"2026-01-12 18:45:05"
"The Restrained Essence of Sapphiron",23046,Caesartje,"2026-01-12 18:53:10"
"The Restrained Essence of Sapphiron",23046,Michalion,"2026-01-12 20:39:02"
"The Widow's Embrace",22942,Skybacon,"2026-01-12 19:13:05"
