dateTime,character,itemID,offspec,id
2025-08-20,Deliciouss,22355,0,14904212481125643723
2025-08-20,Highlordbane,22939,0,26530647862280303705
2025-08-20,Utzemekanism,23237,0,10820757801538537400
2025-08-20,Sixto,22362,0,60946170389559646600
2025-08-20,Snotspat,22943,0,10879042794125094529
2025-08-20,Holdhur,22371,0,28927309754230790500
2025-08-20,Willgnome,22371,0,26479451022635895344
2025-08-20,Bucurie,22947,1,41459125489283608790
2025-08-20,Etowa,22363,0,70044177421423331750
2025-08-20,Symm,23028,0,29194828643788889892
2025-08-20,Lillkungs,22356,1,31508942724271775899
2025-08-20,Symm,23019,0,10911929723788889892
2025-08-20,Rannek,22358,0,29101689931423489315
2025-08-20,Tanky,23219,0,61863823513574148330
2025-08-20,Maruan,22372,0,30284157903630467129
2025-08-20,Mf,23073,0,37949605061900389618
