dateTime,character,itemID,offspec,id
2026-02-22,_disenchanted,21708,0,94617428936801647210
2026-02-22,Niedrig,21702,1,27013733417767543310
2026-02-22,Mèzz,21688,0,31126868973987762200
2026-02-22,Mèzz,21695,1,28434550607398776220
2026-02-22,Harrylarry,21672,0,10325632657764156000
2026-02-22,Freesandwich,21676,0,34704760852251549667
2026-02-22,Turaleon,22402,0,16526280354147828700
2026-02-22,_disenchanted,15693,0,41480617573680164721
2026-02-22,Flaggermus,20730,0,14410074213468369080
2026-02-22,Berluna,21625,0,27442021907984565640
2026-02-22,Niedrig,21665,0,26976419217767543310
2026-02-22,Berluna,21237,0,73977356079845656400
2026-02-22,Turaleon,20932,0,15983488494147828700
2026-02-22,Hmmguard,20928,0,12428871653058166397
2026-02-22,Omershoots,21616,0,16837878184067634704
2026-02-22,Kennor,20932,1,19349820153934639881
2026-02-22,Birkler,21321,0,40951174551712770536
2026-02-22,Macharius,20928,0,28876873374249525118
2026-02-22,Niedrig,21605,0,28564612267767543310
2026-02-22,Turaleon,20930,0,12990702414782870000
2026-02-22,Macharius,21601,0,82657388742495251180
2026-02-22,Blues,21321,0,16171016604129774403
2026-02-22,Hoiga,21321,0,40640578294020411237
2026-02-22,Mèzz,21232,0,18228157497398776220
2026-02-22,Skybacon,21889,1,34556157581273443972
2026-02-22,Mèzz,20926,0,22086768637398776220
2026-02-22,Hmmguard,20927,0,41941919930581663970
2026-02-22,Freesandwich,21611,0,45839354022515496670
2026-02-22,Turaleon,20931,0,26481256141478287000
2026-02-22,Bruceli,21221,0,21047049403735800708
2026-02-22,Harrylarry,21126,0,37754933077764156000
2026-02-22,Turaleon,20929,0,15599002894147828700
2026-02-22,Amima,21582,0,24906840972207945980
2026-02-22,Corvere,22520,0,13768127528228124590
2026-02-22,Fletch,23060,0,17961565432220616830
2026-02-22,Snotspat,23057,0,10379611414479458800
2026-02-22,Zbleh,22812,0,23012795043425039630
2026-02-22,Gangrecoeur,23063,0,12191358282343497096
2026-02-22,Yulefuel,23047,0,1231231
2026-02-22,Mornie,23047,0,1231231
2026-02-22,Skoomael,22960,0,1231231
