dateTime,character,itemID,offspec,id
2026-01-07,Vallon,23069,1,40955259013106250226
2026-01-07,Pingvinstång,22355,1,14504488263375660399
2026-01-07,Sandomin,22939,0,27864444574287334967
2026-01-07,Lillkungs,23226,0,42293169193073909107
2026-01-07,Etowa,22943,1,19715083343870652861
2026-01-07,Alagar,22357,1,40275251631666478994
2026-01-07,Pingvinstång,22357,1,22816161733375660399
2026-01-07,Snotspat,23237,1,31076325122927227737
2026-01-07,Zbleh,22816,0,24005466926093542080
2026-01-07,Pingvinstång,22356,1,32680170793375660399
2026-01-07,Zbleh,23033,1,13182962146093542080
2026-01-07,Michalion,22366,0,16789151873556950468
2026-01-07,Fitthake,22366,0,10051299504110192800
2026-01-07,Etowa,22800,1,35265228438706528610
2026-01-07,Boomer,23238,1,79331084039463888050
2026-01-07,Snotspat,22820,0,12139143452927227737
2026-01-07,Boomer,22354,0,41415347593946388805
2026-01-07,Aminth,22354,1,41091334362222193492
2026-01-07,Saelynn,22967,1,66557910330318253900
2026-01-07,Turaleon,22365,0,87970674813631752140
2026-01-07,Michalion,22367,0,20903227713556950468
2026-01-07,Gordman,22353,0,34636190607178117390
2026-01-07,Michalion,22801,0,30760853183556950468
2026-01-07,Skoomael,23017,1,23342313239248085480
2026-01-07,Zbleh,22365,0,23900048260935420800
2026-01-07,Selenax,23073,1,23525524396452828540
2026-01-07,Zbleh,22350,0,33928184806093542080
2026-01-07,Saelynn,22350,0,21214747363031825390
2026-01-07,Tochopolvo,23071,0,25604726493680052321
