Item,ItemId,Name,Date
"Band of Unanswered Prayers",22939,Hoiga,"2026-03-18 09:03:30"
"Band of Unnatural Forces",23038,Kennor,"2026-03-18 17:46:55"
"Band of Unnatural Forces",23038,Rannek,"2026-03-18 19:24:11"
"Band of Unnatural Forces",23038,Shelf,"2026-03-18 19:19:29"
"Belt of the Grand Crusader",23666,Amima,"2026-03-18 18:18:44"
"Claw of the Frost Wyrm",23242,Milshunter,"2026-03-18 19:28:34"
"Cloak of Suturing",22960,Etowa,"2026-03-18 18:42:42"
"Cloak of Suturing",22960,Holdhur,"2026-03-18 19:21:31"
"Cloak of Suturing",22960,Yulefuel,"2026-03-18 19:37:42"
"Cloak of the Necropolis",23050,Snotspat,"2026-03-18 19:24:21"
"Corrupted Ashbringer",22691,Kennor,"2026-03-18 17:46:55"
"Desecrated Tunic",22350,Mezz,"2026-03-18 18:38:22"
"Eye of the Dead",23047,Amima,"2026-03-18 18:18:44"
"Eye of the Dead",23047,Sandomin,"2026-03-18 19:17:53"
"Eye of the Dead",23047,Skooma,"2026-03-18 00:05:18"
"Eye of the Dead",23047,Skooma,"2026-03-18 00:05:18"
"Girdle of the Mentor",23219,Olibanum,"2026-03-18 16:40:33"
"Girdle of the Mentor",23219,Symm,"2026-03-18 08:22:23"
"Gressil, Dawn of Ruin",23054,Bruceli,"2026-03-18 18:13:26"
"Gressil, Dawn of Ruin",23054,Corvere,"2026-03-18 18:14:04"
"Gressil, Dawn of Ruin",23054,Farlopo,"2026-03-18 19:31:44"
"Gressil, Dawn of Ruin",23054,Krits,"2026-03-18 19:08:02"
"Gressil, Dawn of Ruin",23054,Selenax,"2026-03-18 19:20:42"
"Gressil, Dawn of Ruin",23054,Selenax,"2026-03-18 19:20:42"
"Hammer of the Twisting Nether",23056,Etowa,"2026-03-18 18:42:42"
"Hammer of the Twisting Nether",23056,Mezz,"2026-03-18 18:38:22"
"Hammer of the Twisting Nether",23056,Sandomin,"2026-03-18 19:17:53"
"Hammer of the Twisting Nether",23056,Sixto,"2026-03-18 19:03:54"
"Iblis, Blade of the Fallen Seraph",23014,Birkler,"2026-03-18 18:59:42"
"Iblis, Blade of the Fallen Seraph",23014,Corvere,"2026-03-18 18:14:04"
"Iblis, Blade of the Fallen Seraph",23014,Dumbdumb,"2026-03-18 09:13:34"
Kingsfall,22802,Willythepimp,"2026-03-18 09:14:15"
"Kiss of the Spider",22954,Birkler,"2026-03-18 18:59:42"
"Kiss of the Spider",22954,Bruceli,"2026-03-18 18:13:26"
"Kiss of the Spider",22954,Dumbdumb,"2026-03-18 09:13:34"
"Kiss of the Spider",22954,Tochopolvo,"2026-03-18 16:36:55"
"Leggings of Polarity",23070,Blues,"2026-03-18 07:41:25"
"Leggings of Polarity",23070,Gangrecoeur,"2026-03-18 11:53:48"
"Leggings of Polarity",23070,Utzemekanism,"2026-03-18 08:49:29"
"Legplates of Carnage",23068,Shelf,"2026-03-18 19:19:29"
"Might of the Scourge",23548,Cartouche,"2026-03-18 18:59:30"
"Misplaced Servo Arm",23221,Willythepimp,"2026-03-18 09:14:15"
"Necklace of Necropsy",23036,Hoiga,"2026-03-18 09:03:30"
"Nerubian Slavemaker",22812,Milshunter,"2026-03-18 19:28:34"
"Plated Abomination Ribcage",23000,Eïnherjar,"2026-03-18 19:24:26"
"Plated Abomination Ribcage",23000,Farlopo,"2026-03-18 19:31:44"
"Plated Abomination Ribcage",23000,Maricar,"2026-03-18 16:36:38"
"Ring of Faith",23061,Yulefuel,"2026-03-18 19:37:42"
"Sadist's Collar",23023,Aminth,"2026-03-18 19:31:33"
"Sadist's Collar",23023,Fjall,"2026-03-18 14:45:35"
"Sapphiron's Left Eye",23049,Caesartje,"2026-03-18 07:41:28"
"Sapphiron's Left Eye",23049,Snotspat,"2026-03-18 19:24:21"
"Sapphiron's Right Eye",23048,Holdhur,"2026-03-18 19:21:31"
"Sapphiron's Right Eye",23048,Mornie,"2026-03-18 11:41:15"
"Sapphiron's Right Eye",23048,Mornie,"2026-03-18 11:41:15"
"Shield of Condemnation",22819,Sixto,"2026-03-18 19:03:54"
"Shield of Condemnation",22819,Turaleon,"2026-03-18 19:25:13"
"Shroud of Dominion",23045,Rannek,"2026-03-18 19:24:11"
"Slayer's Crest",23041,Krits,"2026-03-18 19:08:02"
Soulseeker,22799,Michalion,"2026-03-18 06:46:29"
Soulstring,22811,Eïnherjar,"2026-03-18 19:24:26"
"The Castigator",22808,Niedrig,"2026-03-18 19:34:52"
"The Castigator",22808,Tochopolvo,"2026-03-18 16:36:55"
"The Eye of Nerub",23039,Cartouche,"2026-03-18 18:59:30"
"The Face of Death",23043,Aminth,"2026-03-18 19:31:33"
"The Face of Death",23043,Fjall,"2026-03-18 14:45:35"
"The Hungering Cold",23577,Olibanum,"2026-03-18 16:40:33"
"The Hungering Cold",23577,Shadowtelios,"2026-03-18 16:48:44"
"The Hungering Cold",23577,Shadowtelios,"2026-03-18 16:48:44"
"The Hungering Cold",23577,Symm,"2026-03-18 08:22:23"
"The Restrained Essence of Sapphiron",23046,Caesartje,"2026-03-18 07:41:28"
"The Restrained Essence of Sapphiron",23046,Flaggermus,"2026-03-18 18:33:37"
"The Restrained Essence of Sapphiron",23046,Flaggermus,"2026-03-18 18:33:37"
"The Restrained Essence of Sapphiron",23046,Michalion,"2026-03-18 06:46:29"
"Warmth of Forgiveness",23027,Turaleon,"2026-03-18 19:25:13"
"Widow's Remorse",22806,Niedrig,"2026-03-18 19:34:52"
"Wraith Blade",22807,Blues,"2026-03-18 07:41:25"
"Wraith Blade",22807,Gangrecoeur,"2026-03-18 11:53:48"
"Wraith Blade",22807,Utzemekanism,"2026-03-18 08:49:29"
"Wristguards of Vengeance",22936,Maricar,"2026-03-18 16:36:38"
